"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone/its_targeted/breakfast","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.319926647670222,-0.8241983,0.2475893,1.00173478885258,1303.41401026081
"model_fits/finalized_redone/its_targeted/breakfast","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.259615743868911,-1.1572705,0.68405475,1.00208708616599,1477.99499654062
