"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone5/proportion/vegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.470622022266333,-1.3695835,0.404715449999999,1.00097807407973,1494.10804775736
"model_fits/finalized_redone5/proportion/vegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.016136576254,-1.6809305,1.648223,1.00018789061493,3611.69926499767
