"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"breakfast_t2","78AY09MVJVTYE","level change","Base",0.0117573015,-0.08763911795,0.109319898
"breakfast_t2","ED5J990H5VAZT","level change","Base",0.016825019,-0.02144767585,0.065122004
"breakfast_t2","L69HYJ4Y3TR91","level change","Base",0.010726585,-0.076318872675,0.0823083728000001
"breakfast_t2","V3Q26BHF3SE2H","level change","Base",0.055623543,0.0052785792975,0.12485122975
"breakfast_t2","V3Q26BHF3SE2H","level change","Base",0.0316121635,-0.02142135335,0.0843192785
"breakfast_t2","V3Q26BHF3SE2H","level change","Base",-0.013223853,-0.08225041435,0.05309160905
"breakfast_t2","V3Q26BHF3SE2H","level change","Base",0.0330026495,-0.0196615621,0.09415095345
"breakfast_t2","W8T41JZK0ZMEP","level change","Base",-0.013459449,-0.062205333275,0.02782713275
"breakfast_t2","W8T41JZK0ZMEP","level change","Base",-0.0066745586,-0.052210773525,0.0373970606
"breakfast_t2","W8T41JZK0ZMEP","level change","Base",0.014994426,-0.034344865,0.071797628175
"breakfast_t2","W8T41JZK0ZMEP","level change","Base",-0.0210432075,-0.07961149655,0.02361291915
"breakfast_t2","W8T41JZK0ZMEP","level change","Base",-0.0041546053,-0.056139872875,0.05044387925
"breakfast_t2","pooled","level change","Base",0.010206672,-0.050952129675,0.060308366225
"breakfast_t2","2HRX9P6HKXA8V","slope change","Base",-0.00128969605,-0.083296269625,0.0854781985
"breakfast_t2","78AY09MVJVTYE","slope change","Base",0.037754409,-0.06086085285,0.14659583475
"breakfast_t2","ED5J990H5VAZT","slope change","Base",0.11650041,0.02876391335,0.19197578225
"breakfast_t2","L69HYJ4Y3TR91","slope change","Base",0.0410549835,-0.18008102275,0.25341377925
"breakfast_t2","V3Q26BHF3SE2H","slope change","Base",-0.011888254,-0.458742188,0.4037683225
"breakfast_t2","V3Q26BHF3SE2H","slope change","Base",0.0237936605,-0.31795092825,0.53911857675
"breakfast_t2","V3Q26BHF3SE2H","slope change","Base",0.27311111,0.0041083390175,0.6731128945
"breakfast_t2","V3Q26BHF3SE2H","slope change","Base",-0.15603572,-0.7907980735,0.11718699825
"breakfast_t2","W8T41JZK0ZMEP","slope change","Base",-0.00802816825,-0.38238012975,0.455626653
"breakfast_t2","W8T41JZK0ZMEP","slope change","Base",-0.0300444935,-0.3325386795,0.17265123275
"breakfast_t2","W8T41JZK0ZMEP","slope change","Base",0.0579140805,-0.2081775195,0.46974500025
"breakfast_t2","W8T41JZK0ZMEP","slope change","Base",0.0582501325,-0.231451646,0.44896261125
"breakfast_t2","W8T41JZK0ZMEP","slope change","Base",-0.053107604,-0.6265194155,0.275324924000001
"breakfast_t2","pooled","slope change","Base",0.0435462635,-0.07121504435,0.15920766825
"breakfast_t2","2HRX9P6HKXA8V","gender x level","Female",-0.132487015,-0.2859128555,-0.00497099574
"breakfast_t2","78AY09MVJVTYE","gender x level","Female",0.14702315,-0.047116442125,0.40754432275
"breakfast_t2","ED5J990H5VAZT","gender x level","Female",-0.038941744,-0.0771868121,-0.0013236437075
"breakfast_t2","L69HYJ4Y3TR91","gender x level","Female",0.0530374525,-0.02311687455,0.1310793925
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Female",-0.0096879922,-0.050133658175,0.048348559575
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Female",-0.014512713,-0.066676903475,0.02889060935
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Female",-0.039783442,-0.106736188,-0.00549693828
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Female",-0.0010796017,-0.032606571,0.063226752875
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Female",0.00922808795,-0.030313222125,0.0607649446
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Female",0.00309603505,-0.029595902025,0.03353863615
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Female",0.0063612498,-0.0301418836,0.047986599325
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Female",0.0017742152,-0.047984657125,0.033485529925
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Female",0.0082841731,-0.031969024,0.0566196916
"breakfast_t2","pooled","gender x level","Female",-0.0039196953,-0.16505413525,0.16983827625
"breakfast_t2","2HRX9P6HKXA8V","gender x level","Male",-0.0308495515,-0.14115880875,0.070407484325
"breakfast_t2","78AY09MVJVTYE","gender x level","Male",-0.082684534,-0.29590169,0.022638969075
"breakfast_t2","ED5J990H5VAZT","gender x level","Male",-0.081130014,-0.11864252975,-0.040109806475
"breakfast_t2","L69HYJ4Y3TR91","gender x level","Male",-0.0060398328,-0.0705420899,0.0712944544
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Male",-0.0221571735,-0.0732680702,0.005867035615
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Male",-0.020469086,-0.0630308477,0.010009166875
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Male",-0.00913703365,-0.031006745175,0.044976675275
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Male",-0.0170485035,-0.05006182095,0.019034656975
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Male",-0.00180706065,-0.04271627735,0.032931524025
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Male",-4.16063585e-05,-0.026772193375,0.0295445187
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Male",0.000151261275,-0.034652158475,0.039106322225
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Male",-0.000691129455,-0.0356764221,0.0340309501
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Male",-0.000390686525,-0.04184499075,0.033853882625
"breakfast_t2","pooled","gender x level","Male",-0.0357515375,-0.128440234,0.026726037475
