"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_zi2/proportion_targeted/breakfast_p/breakfast_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.153873127623333,-0.9746487,0.87229765,1.01954959797314,393.2468794218
"model_fits/finalized_redone_zi2/proportion_targeted/breakfast_p/breakfast_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0178701067133333,-1.6684105,1.6794955,1.00059103241326,1432.5941492843
