"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"nonvegan","SRQS8F7JWA9MZ","slope change","Base",0.0440635886173333,-0.5449623,0.909649275
"nonvegan","pooled","slope change","Base",0.0381643290074167,-0.25930055,0.33202135
"nonvegan","2HRX9P6HKXA8V","gender x level","Female",-0.111273138875793,-0.34373165,0.0523163975
"nonvegan","ED5J990H5VAZT","gender x level","Female",0.0291988895675333,-0.0154372675,0.0766802275
"nonvegan","L69HYJ4Y3TR91","gender x level","Female",-0.00560511316843333,-0.1615906,0.142024875
"nonvegan","SRQS8F7JWA9MZ","gender x level","Female",-0.0130835541438667,-0.157479025,0.140832825
"nonvegan","SRQS8F7JWA9MZ","gender x level","Female",-0.0270128566158667,-0.186323825,0.122690075
"nonvegan","pooled","gender x level","Female",-0.0299685855112843,-0.2893288,0.15071045
"nonvegan","2HRX9P6HKXA8V","gender x level","Male",0.0323284526449,-0.157107275,0.204986275
"nonvegan","ED5J990H5VAZT","gender x level","Male",-0.0107761751040167,-0.058264495,0.039144645
"nonvegan","L69HYJ4Y3TR91","gender x level","Male",0.296561247966667,0.106342,0.47793665
"nonvegan","SRQS8F7JWA9MZ","gender x level","Male",0.114291336828753,-0.0422028475,0.308550275
"nonvegan","SRQS8F7JWA9MZ","gender x level","Male",-0.0799167722789667,-0.289593925,0.08159901
"nonvegan","pooled","gender x level","Male",0.0966887206173,-0.1942047,0.43017835
"total","2HRX9P6HKXA8V","level change","Base",-0.0241323058962667,-0.238963925,0.1617112
"total","ED5J990H5VAZT","level change","Base",-0.00832103903993,-0.07333676,0.0574399975
"total","L69HYJ4Y3TR91","level change","Base",0.03866342624145,-0.127131025,0.311724925
"total","SRQS8F7JWA9MZ","level change","Base",-0.00530362325823333,-0.159171925,0.153443525
"total","SRQS8F7JWA9MZ","level change","Base",-0.0166598768310867,-0.169694025,0.14757285
"total","pooled","level change","Base",0.0058725382576,-0.157369325,0.25666365
"total","2HRX9P6HKXA8V","slope change","Base",0.028729914265,-0.133283675,0.192981075
"total","ED5J990H5VAZT","slope change","Base",0.0598444262111267,-0.074944695,0.20051915
"total","L69HYJ4Y3TR91","slope change","Base",0.0441557338019333,-0.4064222,0.516239175
"total","SRQS8F7JWA9MZ","slope change","Base",-0.157407678224667,-1.07022075,0.3655665
"total","SRQS8F7JWA9MZ","slope change","Base",0.0503612215009,-0.494156375,0.977161225
"total","pooled","slope change","Base",0.0355401739596667,-0.2362435,0.2644802
"total","2HRX9P6HKXA8V","gender x level","Female",-0.186918518378367,-0.42242745,0.03051059
"total","ED5J990H5VAZT","gender x level","Female",0.0265929161248333,-0.01569697,0.0702087075
"total","L69HYJ4Y3TR91","gender x level","Female",0.0138588515088667,-0.1666309,0.195318425
"total","SRQS8F7JWA9MZ","gender x level","Female",-0.0635792847755,-0.242084,0.078425005
"total","SRQS8F7JWA9MZ","gender x level","Female",0.0184226845753667,-0.132918825,0.20926805
"total","pooled","gender x level","Female",-0.0433800036009667,-0.29075685,0.194288025
"total","2HRX9P6HKXA8V","gender x level","Male",0.0335521934355333,-0.161105475,0.226381075
"total","ED5J990H5VAZT","gender x level","Male",-0.0255827137440333,-0.0689603725,0.0182904725
"total","L69HYJ4Y3TR91","gender x level","Male",0.268686708823333,0.068882525,0.474232
"total","SRQS8F7JWA9MZ","gender x level","Male",0.1214143827635,-0.0418497925,0.318484875
"total","SRQS8F7JWA9MZ","gender x level","Male",-0.152810822796833,-0.354663,0.0177220075
"total","pooled","gender x level","Male",0.0416488712884,-0.34975705,0.330633075
