"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0922855979078333,0.01649804,0.1758978,1.2735883046351,9.04857983764835
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.382995971865417,-1.3785445,1.9569045,1.49087702138753,5.87847153526958
