"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_simple/customer/total","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.142901410112,-0.5040077,0.734865,1.00076717721973,843.360608551933
"model_fits/finalized_simple/customer/total","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.385972778933333,-0.5671056,-0.22786455,1.00007144830827,943.961830605935
