outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Nonvegan,Level change,-0.07543813701042666,-1.23790207125,0.9895019634250001,NA,0.9998305412008945,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.643653451978539,0.4927771779576856
Nonvegan,Level change,0.015356980162847,-0.9187329787499999,0.9115506040000001,NA,1.000883103264411,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.4515520970692959,0.48226605739498984
Nonvegan,Level change,-0.07960782607357293,-0.327159470375,0.17294453754000008,NA,1.000943703729371,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2071853791131138,0.04796972696596792
Nonvegan,Level change,-0.015232892816476667,-0.24615797475,0.2050268772500003,NA,1.0003096151580497,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.130331069347089,0.09986528371413567
Nonvegan,Level change,0.019035328238503332,-0.173380420175,0.2125620960750001,NA,1.0006064480025374,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.07941939529465995,0.11749005177166662
Nonvegan,Level change,-0.11739295560931946,-0.37289425615,0.14456563870000005,NA,1.0015383861035085,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2493980308261562,0.01461211960751728
Nonvegan,Level change,0.014582225369333334,-0.27755259675000005,0.3125493845,NA,0.9998039039597786,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.13595399433729935,0.16511844507596604
Nonvegan,Level change,5.604566721325334e-4,-0.369068597125,0.36520152125,NA,1.0004847475453067,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.18675334903577565,0.1878742623800407
Nonvegan,Level change,0.006719736806812,-0.14519770445,0.15598012792500004,NA,1.0007717782075556,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.07011134288068802,0.08355081649431201
Nonvegan,Level change,0.04475985074666667,-0.21699946224999997,0.29668142850000007,NA,0.999871494967809,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.0862811928120068,0.17580089430534013
Nonvegan,Level change,-0.08318450949002333,-0.4615682719,0.3090175681250002,NA,1.0012282810684143,NA,Restaurant,9XKJD8DQTH559,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2797625299045642,0.11339351092451753
Nonvegan,Level change,-0.12390882015505333,-0.539036863,0.30518086525000016,NA,1.000026110677554,NA,Restaurant,9XKJD8DQTH559,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3392704855249513,0.09145284521484465
Nonvegan,Level change,-0.0761489696775273,-0.7723961334999999,0.57544829275,NA,1.0002085142658523,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.419986833516813,0.26768889416175845
Nonvegan,Level change,0.002792846442639333,-0.11781888009999998,0.1173377414,NA,1.001515962893406,NA,Restaurant,78AY09MVJVTYE,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.05719608761348312,0.06278178049876178
Nonvegan,Slope change,-0.13611806898993334,-1.1960765677499998,0.8717765165000003,NA,1.0008723746509471,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6636316108904436,0.3913954729105769
Nonvegan,Slope change,-0.053762580822,-0.40241582375,0.30202020425000004,NA,1.0001679092027482,NA,Restaurant,ED5J990H5VAZT,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.23346564918934695,0.12594048754534695
Nonvegan,Slope change,-0.06338613408776667,-2.6020856707499997,2.5238567942500003,NA,1.0016059165303712,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.371024518016338,1.2442522498408048
Nonvegan,Slope change,1.561168772908075,-1.0150933687500001,4.287701794690001,NA,1.0017559160949856,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.20841490468358503,2.913922641132565
Nonvegan,Slope change,-1.0983172051747987,-3.42333807525,1.112078084725001,NA,1.0009805709710775,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.255311123535768,0.05867671318617096
Nonvegan,Slope change,-0.34187314786966333,-3.15425080665,2.2324532348500004,NA,1.0026494942380277,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.7160323421298673,1.0322860463905408
Nonvegan,Slope change,-0.11488020781433134,-2.811761922,2.5181725795000007,NA,1.0005721479396779,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.4745573765643316,1.2447969609356688
Nonvegan,Slope change,0.17898143348191334,-0.34474379925000004,0.7003068982500001,NA,1.0027727888321376,NA,Restaurant,EMBVNVD207CC6,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.08761313220686226,0.4455759991706889
Nonvegan,Slope change,0.036111771487363,-1.3563101092825,1.4545681935000003,NA,1.0001315938361983,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.680949020038785,0.753172563013511
Nonvegan,Slope change,0.014044292568253335,-1.4436499565,1.422538018,NA,1.0001927635985186,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7171261090899099,0.7452146942264166
Nonvegan,Slope change,0.07804241415028633,-2.6394821305,2.6919673228250005,NA,1.0009076771196475,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.2820212219020097,1.4381060502025822
Nonvegan,Slope change,0.07069006401858,-2.5418554462499996,2.5977976505000004,NA,1.0008791474017888,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.2404459300502977,1.3818260580874575
Nonvegan,Slope change,-0.44869624947954667,-1.469289441,0.5912189062500001,NA,1.000458029833015,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.9743361339820976,0.07694363502300428
Nonvegan,Slope change,0.22090403504763334,-1.5820668445000001,1.99390848225,NA,1.0014718070666289,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6913345687151218,1.1331426388103885
Nonvegan,Slope change,-0.15239550667833332,-0.610653781,0.2986415550000002,NA,1.001606002707052,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.38435860259670074,0.0795675892400341
Nonvegan,Slope change,-0.019712073224656665,-1.2101994592499998,1.1345915679999998,NA,0.9999924457313881,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6178730495639422,0.5784489031146289
Nonvegan,Slope change,-0.015433650562766667,-0.1596416285,0.13442734305,NA,1.0018901273126568,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.09045124534592994,0.0595839442203966
Nonvegan,Slope change,-0.011366626703333334,-0.25309720975,0.22643228350000005,NA,1.0017630247885536,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.13369557906302723,0.11096232565636055
Nonvegan,Slope change,-0.537072974363374,-2.323373088,1.3963985850000016,NA,1.0000634471130705,NA,Restaurant,9XKJD8DQTH559,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.4859943195164356,0.4118483707896876
Nonvegan,Slope change,0.4935969859652,-1.4285808209999997,2.25167981,NA,1.0000747131055625,NA,Restaurant,9XKJD8DQTH559,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.4452450117388816,1.4324389836692817
Nonvegan,Slope change,-0.007952552370693,-1.0005280355,0.9958975008500002,NA,0.9994587618314943,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5172447810314074,0.5013396762900213
Nonvegan,Slope change,-0.018029120613273934,-0.13181671244999998,0.09907386180000002,NA,1.0058668816405958,NA,Restaurant,78AY09MVJVTYE,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.07692977730970252,0.04087153608315464
Meat,Level change,-0.19214057923016167,-0.4839614475,0.09058945701000007,NA,1.6711183005503023,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.33870968752352903,-0.04557147093679431
Meat,Level change,-0.07697925877799766,-0.34931368804999996,0.20150412125000006,NA,1.6582211739542523,NA,Restaurant,ED5J990H5VAZT,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.21749400604840582,0.0635354884924105
Meat,Level change,0.12297266804528567,-0.21980819709999996,0.4005134993750002,NA,1.506075203524739,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.03527266268813273,0.28121799877870407
Meat,Level change,-2.301952058982171,-2.9305172286,-1.4230859749499996,NA,1.1747821216267438,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.6865008481786,-1.9174032697857424
Meat,Level change,-0.42100825931635966,-0.78311534525,-0.022365536499999637,NA,1.640117830403479,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6150770880791149,-0.22693943055360444
Meat,Level change,-0.185850432141483,-0.56463405425,0.3547796352500002,NA,1.2095651062470638,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.42039474068740146,0.04869387640443543
Meat,Level change,-0.20247743467685134,-0.6456380545,0.1512717309250001,NA,1.2727113211165653,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.40577074728526974,8.158779315670661e-4
Meat,Level change,-1.54891289267773,-2.279373456,-0.8251501689999995,NA,1.760215588090569,NA,Restaurant,EMBVNVD207CC6,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.9198882209940566,-1.1779375643614034
Meat,Level change,0.07491603104568667,-1.672714843,1.3049115297250007,NA,1.2256834222958186,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6846825334249769,0.8345145955163502
Meat,Level change,0.007939947765907,-0.9106707991,1.1184993172500002,NA,1.692228215947209,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5097054900784809,0.5255853856102949
Meat,Level change,-0.126815460109533,-0.37513908825,0.19284595505000002,NA,1.3274462865488437,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2717096038085126,0.018078683589446587
Meat,Level change,-0.019148626042603333,-0.274907284825,0.19568326292500002,NA,1.606847656315427,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.1391972351625013,0.10089998307729461
Meat,Level change,-0.15184584274125434,-0.36473271742499996,0.08973642650000015,NA,1.6056758110093634,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2677818488445707,-0.035909836637937995
Meat,Level change,-0.24384299205884133,-0.49016631450000003,0.04063202765000015,NA,1.2061672604648705,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.37925073240322915,-0.1084352517144535
Meat,Level change,-0.15466475865283666,-0.4243409020000001,0.14344621475000005,NA,1.1766618961476418,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2995084108849796,-0.009821106420693754
Meat,Level change,0.03468825258700586,-0.29389844592500003,0.3696370687000002,NA,1.2663220191387183,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.13458101134794315,0.20395751652195487
Meat,Level change,0.029047039888565634,-0.09762097466,0.16921803962500007,NA,1.153756464648754,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.03902413722495479,0.09711821700208606
Meat,Level change,0.19712344614,-0.06296583300000004,0.4356460877500001,NA,1.1876775243032878,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.0699265275813265,0.3243203646986735
Meat,Level change,-0.21924928992585332,-0.566957637175,0.12703430075,NA,1.6769665984489572,NA,Restaurant,9XKJD8DQTH559,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.39628804960059827,-0.04221053025110841
Meat,Level change,-0.32049869962423366,-0.715300540675,0.14445031024999996,NA,1.4013331678873386,NA,Restaurant,9XKJD8DQTH559,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5398228962887746,-0.10117450295969282
Meat,Level change,0.007413720523439999,-0.59690913675,0.6191315902500002,NA,1.2420426464703804,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3028007506500294,0.3176281916969095
Meat,Level change,0.010659034487596667,-0.09351393567499999,0.11613866575000002,NA,1.69184153624688,NA,Restaurant,78AY09MVJVTYE,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.04282377199837273,0.06414184097356607
Meat,Slope change,-0.8861893172476667,-1.858368095225,0.12215289450000004,NA,1.3346238863737223,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.3914242636060852,-0.38095437088924833
Meat,Slope change,-0.06868839264833333,-0.3931073245,0.2691465797500001,NA,1.6758149617682698,NA,Restaurant,ED5J990H5VAZT,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.23763071516108847,0.10025392986442182
Meat,Slope change,0.6359188245533733,-4.5914375479750005,4.60125891775,NA,1.562470027030895,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.709156804458106,2.9809944535648527
Meat,Slope change,8.266671635902242,2.6008258187500006,11.9044329545,NA,1.2981459605770689,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,5.893302468619078,10.640040803185405
Meat,Slope change,-1.9344895434837988,-4.798944949749999,0.3442007857500009,NA,1.7407021913678407,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-3.2465165168256354,-0.6224625701419619
Meat,Slope change,-5.973254165543003,-9.99686885325,-0.2395664749999971,NA,1.3426749768744637,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-8.462361915096576,-3.484146415989431
Meat,Slope change,-1.0830821439518215,-5.311803612499999,4.3190376107500015,NA,1.5869763964804835,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-3.539929394780904,1.3737651068772607
Meat,Slope change,0.13228464963758,-0.36278783775000006,0.57468974375,NA,1.744101157035813,NA,Restaurant,EMBVNVD207CC6,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.10686779462262411,0.3714370938977841
Meat,Slope change,0.01845096974208633,-1.4225048725,1.70855505375,NA,1.6978710511245598,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7802888073625054,0.8171907468466781
Meat,Slope change,-0.022195019914113333,-1.72160620625,1.3902939125250005,NA,1.6703583244338625,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.8160470910301849,0.7716570512019583
Meat,Slope change,-0.793335807058889,-4.25712070005,3.6434529244500036,NA,1.203545045146988,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.808788262288482,1.222116648170704
Meat,Slope change,1.1405672637791633,-3.3792280617499997,4.338515067250002,NA,1.198089688527897,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.8282447589249189,3.1093792864832457
Meat,Slope change,-0.7944763950156133,-1.833251862,0.5441119254750002,NA,1.33219745776761,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.4009467489633174,-0.1880060410679092
Meat,Slope change,0.37279597220819666,-1.39305505225,2.1448870705,NA,1.6536696646540188,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5297402835953746,1.275332228011768
Meat,Slope change,-0.5218888257276667,-0.9400419335000001,-0.12151580975000001,NA,1.6735513423423898,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7306965103577687,-0.31308114109756463
Meat,Slope change,0.04985167578189,-1.177664631125,1.0614012427500004,NA,1.1724907799701192,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5213385981658142,0.6210419497295941
Meat,Slope change,-0.06458491797533333,-0.18939040424999998,0.05824654227500001,NA,1.6256924536233068,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.12775760841538436,-0.0014122275352823205
Meat,Slope change,-0.040697878703333336,-0.26445053725000006,0.19976181400000007,NA,1.3168910478533922,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.15911939687935378,0.07772363947268712
Meat,Slope change,-1.1412155109550406,-2.676556876125,0.7256491675000002,NA,1.6230962985016046,NA,Restaurant,9XKJD8DQTH559,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.009125215961418,-0.27330580594866294
Meat,Slope change,1.1129381755899033,-0.7227166774999999,2.6013214375000002,NA,1.683201660870644,NA,Restaurant,9XKJD8DQTH559,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.2649692687021481,1.9609070824776584
Meat,Slope change,-0.14780806888024,-1.1167300062499999,0.9609979555500001,NA,1.363457993395983,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6778407121965665,0.3822245744360865
Meat,Slope change,-0.03173226259816727,-0.13684703345,0.07529109345250001,NA,1.3062307768739043,NA,Restaurant,78AY09MVJVTYE,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.08584913170594788,0.022384606509613346
Chicken & fish,Level change,-0.17137111026942833,-0.39963006874999996,0.061049623075000024,NA,1.0038023420158984,NA,Restaurant,VLZX7K2M9QD4T,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2888914398166222,-0.05385078072223447
Chicken & fish,Level change,-0.28783470242461867,-0.5697358185000001,0.010132107350000039,NA,1.0088915382773957,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.435760193712884,-0.13990921113635332
Chicken & fish,Level change,-0.35461483365063334,-0.5879824730000001,-0.15551851399999983,NA,1.020731952187634,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.4649372721710416,-0.2442923951302251
Chicken & fish,Level change,-0.0866116309234,-0.6206510500000001,0.3872963000000001,NA,1.012347285880103,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.34374105694380824,0.1705177950970082
Chicken & fish,Level change,-0.2089341371363,-0.592868525,0.15501287500000008,NA,1.0169715418907739,NA,Restaurant,ED5J990H5VAZT,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.39972020856487145,-0.01814806570772856
Chicken & fish,Level change,0.298187589487,0.027425465,0.592300975,NA,1.0045999046513376,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.15408669407883674,0.4422884848951633
