outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Nonvegan,Level change,-0.060284653473385,-0.5545449947,0.435745281925,0.9404698003348888,NA,NA,Pooled,POOLED,-0.289129454,0.17828197356,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/all_restaurants_weekly.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.289129454,0.17828197356
Nonvegan,Slope change,-0.0107425756782527,-0.5306722626,0.51184172925,0.9839215015102761,NA,NA,Pooled,POOLED,-0.26243791736,0.24811669892,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/all_restaurants_weekly.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.26243791736,0.24811669892
Meat,Level change,-0.206444748104223,-0.622442468225,0.18600080695000001,0.8171600852810156,NA,NA,Pooled,POOLED,-0.40639924168,-0.00630664576000006,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/meat/plots/all_restaurants_weekly.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.40639924168,-0.00630664576000006
Meat,Slope change,-0.166201877854663,-0.67659721065,0.385663825475,0.8341301522044844,NA,NA,Pooled,POOLED,-0.42239619816,0.1007357964,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/meat/plots/all_restaurants_weekly.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.42239619816,0.1007357964
Chicken & fish,Level change,-0.150074601271522,-0.596546506,0.26752862485,0.859171019868249,NA,NA,Pooled,POOLED,-0.3657312836,0.065717017684,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/all_restaurants_weekly.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3657312836,0.065717017684
Chicken & fish,Slope change,0.196906321684964,-0.33599825575,0.7133568798575,1.2233228189528467,NA,NA,Pooled,POOLED,-0.056685116,0.45385741956,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/all_restaurants_weekly.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.056685116,0.45385741956
Nonvegan,Level change,-0.0253977212975717,-0.3168776913,0.27500641745,0.9737401128820736,NA,NA,Restaurant,L69HYJ4Y3TR91,-0.17387905644,0.121130609,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/L69HYJ4Y3TR91.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.17387905644,0.121130609
Nonvegan,Level change,-0.0192976559376453,-0.29221419055,0.244460319085,0.9838330066707166,NA,NA,Restaurant,ED5J990H5VAZT,-0.15993695776,0.115321967984,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/ED5J990H5VAZT.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.15993695776,0.115321967984
Nonvegan,Level change,0.2027034314057,-0.10054202225,0.49932674725,1.2316931653584007,NA,NA,Restaurant,W8T41JZK0ZMEP,0.0461868436,0.3515431212,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/W8T41JZK0ZMEP.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.0461868436,0.3515431212
Nonvegan,Level change,-0.729098243013838,-1.1530289815,-0.305083313325,0.4819553206379226,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.9461597244,-0.51327950932,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/W8T41JZK0ZMEP.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.9461597244,-0.51327950932
Nonvegan,Level change,-0.004941671720486,-0.358461947975,0.363457859325,0.9891335759960129,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.179327107416,0.1749228706,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/W8T41JZK0ZMEP.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.179327107416,0.1749228706
Nonvegan,Level change,-0.0328523572112287,-0.412276793,0.363692138625,0.9694136405920617,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.23185793688,0.1613947848,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/W8T41JZK0ZMEP.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.23185793688,0.1613947848
Nonvegan,Level change,-0.104492628848574,-0.438292149075,0.241748276175,0.9010563138307185,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.27840239128,0.0642251532,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/W8T41JZK0ZMEP.png,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.27840239128,0.0642251532
