"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_simple/proportion/meat/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0536048895873333,0.0053379795,0.10136255,1.00128621490351,554.111819709203
"model_fits/finalized_simple/proportion/meat/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0150299317293333,-1.649091,1.7176785,1.00343354689044,3839.78864374147
