"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_zi2/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0314550313236,-0.07531759,0.13178945,1.00522122487778,561.700475648247
"model_fits/finalized_redone_zi2/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0216098031173333,-1.6397845,1.6489115,0.999850525612644,2606.83753742723
