"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.158486085551775,-0.15572995,0.4261331,1.0608545877844,54.5821444700347
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.060944689242275,-1.582815,1.725325,1.00042038965971,403.257870288067
