model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_1_gendermale,Gender x Level,male,-0.34961395321826266,0.2367854814471722,NA,-0.7755458044999999,-0.02618490955000002,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_1_gendermale,Gender x Level,male,-0.022930536093731,0.18190015362944842,NA,-0.315965847,0.21384677999999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_1_genderfemale,Gender x Level,female,-0.051580000671512666,0.0773356510158622,NA,-0.1779835555,0.08018312564999999,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_1_genderfemale,Gender x Level,female,-0.009119114777404666,0.12480138832796765,NA,-0.17159001999999998,0.20013296299999941,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_2_gendermale,Gender x Level,male,-0.19273582078031534,0.11309391724328473,NA,-0.3908465995,-0.022315302200000033,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_2_gendermale,Gender x Level,male,-0.022930536093731,0.18190015362944842,NA,-0.315965847,0.21384677999999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_2_genderfemale,Gender x Level,female,-0.09385454613389067,0.06940297324695449,NA,-0.22806735699999997,-2.8621814550041088e-5,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_2_genderfemale,Gender x Level,female,-0.009119114777404666,0.12480138832796765,NA,-0.17159001999999998,0.20013296299999941,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_3_gendermale,Gender x Level,male,-0.035779477062076,0.1396569644748249,NA,-0.270790263,0.19334971149999944,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_3_gendermale,Gender x Level,male,-0.022930536093731,0.18190015362944842,NA,-0.315965847,0.21384677999999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_3_genderfemale,Gender x Level,female,-0.020314596243897334,0.08331605662069148,NA,-0.12347602099999999,0.14903523899999974,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,dairy
