outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,color_group
nonvegan,Slope Change,-0.0507368136759967,-0.23275216,0.15266998075,1.03244322466563,343.298025556208,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,Slope Change,0.0237310980436899,-0.0510867409,0.096698626925,1.1703828298009,596.148904679892,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,Slope Change,0.00472849502148667,-0.21594325075,0.20658770975,1.15659691456371,546.046817524747,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,Slope Change,0.002006347975315,-0.078850831225,0.084771232875,1.02771501512088,298.581802048113,Restaurant,ED5J990H5VAZT,Animal
nonvegan,Slope Change,-0.0116168417986057,-0.3349609145,0.17553090775,1.17812669838491,12.6028798807728,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,Slope Change,-0.0113842373819293,-0.20214798275,0.2734583915,1.15754781454381,13.2657617520448,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,Slope Change,0.00446607609493167,-0.2566465845,0.21187886675,1.1569617062192,13.6673324078337,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,Slope Change,0.0113706727987517,-0.1728047975,0.3096109885,1.03572679201842,87.3168887823828,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,Slope Change,-0.0527463689560168,-0.315897416,0.17953652375,1.11691541517612,18.6453944543504,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,Slope Change,0.0516489031415313,-0.055736190225,0.24980875625,1.20643925073248,10.5140810301492,Restaurant,EMBVNVD207CC6,Animal
nonvegan,Slope Change,0.0149512797146167,-0.17026366925,0.1484156845,1.1063024585406,152.354292615386,Restaurant,C0BE4NDSW26QN,Animal
nonvegan,Slope Change,0.0482393288316873,-0.085360273625,0.24866903075,1.03670812050688,220.398151209284,Restaurant,C0BE4NDSW26QN,Animal
nonvegan,Slope Change,0.002195287465365,-0.22212545,0.2323038905,1.03519153716622,111.636941583124,Restaurant,V3Q26BHF3SE2H,Animal
nonvegan,Slope Change,-0.00512786480885533,-0.1893655585,0.2470469025,1.0695362115216,31.7449938596746,Restaurant,V3Q26BHF3SE2H,Animal
nonvegan,Slope Change,-0.081365667624858,-0.435481256,0.097876016325,1.03059569527791,163.906119434198,Restaurant,V3Q26BHF3SE2H,Animal
nonvegan,Slope Change,0.0181146728669897,-0.19929709575,0.306240398,1.0733324618204,35.3560582506076,Restaurant,V3Q26BHF3SE2H,Animal
nonvegan,Slope Change,-0.0908131905648335,-0.34920337375,0.059228377825,1.07675712162863,219.145770621397,Restaurant,LBZEEFSBJNB3Z,Animal
nonvegan,Slope Change,0.0123885269109313,-0.1946796525,0.22438700925,1.02935620517766,182.180708527646,Restaurant,SAFK7ND1HR6XS,Animal
nonvegan,Slope Change,0.0223170715850119,-0.079423676025,0.14339142575,1.04200264770536,198.998113258496,Restaurant,S8MT0YGD2KTN9,Animal
nonvegan,Slope Change,0.111935670368911,-0.019098941825,0.3290367,1.10081667526916,23.8490210800196,Restaurant,1SQPTEGYPH0GA,Animal
nonvegan,Slope Change,0.0668176249470267,-0.11806116125,0.3102088385,1.02945645939797,132.966344451893,Restaurant,9XKJD8DQTH559,Animal
nonvegan,Slope Change,0.0818473399283387,-0.12834434525,0.33073465125,1.11136341541026,488.42518679833597,Restaurant,9XKJD8DQTH559,Animal
nonvegan,Slope Change,0.00311746539622433,-0.2175783295,0.20739915975,1.14098677692559,801.037537660283,Restaurant,LQ5EH4BKGV61T,Animal
nonvegan,Slope Change,0.0186940823452883,-0.044372663925,0.10513623,1.16414473538321,12.4607682793061,Restaurant,78AY09MVJVTYE,Animal
nonvegan,Gender x Level,0.0622823654105883,-0.037956108775,0.21158875275,1.0400411051901,77.8527897722924,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,Level Change,-0.0132285275016277,-0.16757514325,0.131957594,1.07611425039129,716.651952224132,Restaurant,SRQS8F7JWA9MZ_1_genderfemale,Animal
nonvegan,Gender x Level,-0.0328611228963541,-0.179820179,0.0738045164500001,1.20109065883216,759.961204221929,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,Level Change,-0.0279055666195159,-0.18357300925,0.133612561,1.16439809733875,936.166544244851,Restaurant,SRQS8F7JWA9MZ_2_genderfemale,Animal
nonvegan,Gender x Level,0.00276814652698967,-0.141044509,0.147121877,1.26645335814238,596.412047551988,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,Level Change,-0.16596471422671,-0.368475755,-0.00696475333499999,1.16465433435529,499.60737109533,Restaurant,2HRX9P6HKXA8V_1_genderfemale,Animal
nonvegan,Gender x Level,0.2805803280286,0.10234933675,0.4242268175,1.09985640736192,23.6659632345015,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,Level Change,-0.0047112134846589,-0.16059265525,0.128046461,1.06228138930484,35.3270196028238,Restaurant,L69HYJ4Y3TR91_1_genderfemale,Animal
nonvegan,Gender x Level,-0.0117134252571395,-0.054740666925,0.03170074835,1.17817408324024,1750.74035309155,Restaurant,ED5J990H5VAZT,Animal
nonvegan,Level Change,0.0291799881063133,-0.013721657725,0.0728230333,1.04958146438065,222.645476950537,Restaurant,ED5J990H5VAZT_1_genderfemale,Animal
nonvegan,Gender x Level,-0.082983756967653,-0.2490092575,0.091353232775,1.16163978097752,12.801668092933,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,Level Change,0.010534802746345,-0.215895289,0.22266863625,1.09735927055052,20.652723346652,Restaurant,W8T41JZK0ZMEP_1_genderfemale,Animal
nonvegan,Gender x Level,-0.141394440075542,-0.3585831185,-0.0149661007,1.16453085706436,468.081856070397,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,Level Change,-0.0270547085630027,-0.18727760625,0.14697443575,1.07127654813649,417.191117546801,Restaurant,W8T41JZK0ZMEP_2_genderfemale,Animal
nonvegan,Gender x Level,0.0116849396480643,-0.1318353525,0.170535109,1.02644301211328,624.839415633058,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,Level Change,0.00315341698793,-0.1795754725,0.213365829,1.17284654332677,531.518939038077,Restaurant,W8T41JZK0ZMEP_3_genderfemale,Animal
nonvegan,Gender x Level,-0.0135818789782363,-0.13538844875,0.177119176,1.13931156184571,14.8770247567941,Restaurant,W8T41JZK0ZMEP,Animal
