"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/t2_its_targeted/untextured_t2","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.651179597589667,-0.2896202,1.571497,1.06599765397623,46.6912984583135
"model_fits/finalized_redone_trunc/t2_its_targeted/untextured_t2","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.137493536368667,-0.6009902,0.23934365,1.10496452458467,28.4401434454597
