"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone/proportion/total/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0347320107035867,-0.036210615,0.0972175699999999,1.00153835106492,475.231584509486
"model_fits/finalized_redone/proportion/total/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00862762761726667,-1.6578765,1.673499,0.999745924554507,2383.35119163128
