model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1,Level Change,NA,0.024979257910266665,0.07590666217231286,NA,-0.091367645,0.15828819999999996,SRQS8F7JWA9MZ,NA,NA,A5_gaussian_iid_day_exposure,nonvegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2,Level Change,NA,-0.03620320746505333,0.077102010072009,NA,-0.16806084999999998,0.08620042499999994,SRQS8F7JWA9MZ,NA,NA,A5_gaussian_iid_day_exposure,nonvegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1,Level Change,NA,-0.06393462888578667,0.1045268525733238,NA,-0.25597945,0.08391797999999996,2HRX9P6HKXA8V,NA,NA,A5_gaussian_iid_day_exposure,nonvegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1,Level Change,NA,0.04682183082303333,0.11792150139891602,NA,-0.1084336,0.2656336999999993,L69HYJ4Y3TR91,NA,NA,A5_gaussian_iid_day_exposure,nonvegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1,Level Change,NA,-0.015897459318784,0.03458749917183562,NA,-0.07197410999999998,0.040992394999999994,ED5J990H5VAZT,NA,NA,A5_gaussian_iid_day_exposure,nonvegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1_slope,Slope Change,NA,-0.14957901316933334,0.3421798763150338,NA,-0.7904452500000001,0.3046048499999993,SRQS8F7JWA9MZ,NA,NA,A5_gaussian_iid_day_exposure,nonvegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2_slope,Slope Change,NA,0.04406358861733333,0.3425504908213539,NA,-0.4116286,0.6897886999999996,SRQS8F7JWA9MZ,NA,NA,A5_gaussian_iid_day_exposure,nonvegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1_slope,Slope Change,NA,0.05318569784378667,0.07922245427297629,NA,-0.071020695,0.18789429999999996,2HRX9P6HKXA8V,NA,NA,A5_gaussian_iid_day_exposure,nonvegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1_slope,Slope Change,NA,0.0305964364824,0.19525228745838272,NA,-0.2683907999999999,0.31011974999999986,L69HYJ4Y3TR91,NA,NA,A5_gaussian_iid_day_exposure,nonvegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1_slope,Slope Change,NA,0.04395266323572433,0.06975238857929547,NA,-0.06676222,0.16276319999999997,ED5J990H5VAZT,NA,NA,A5_gaussian_iid_day_exposure,nonvegan
