fit_dir,total_dir,analysis,outcome,gamma_index,level,restaurant,type_fine,model_col,total_source,mean,median,q2.5,q16,q84,q97.5
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,L69HYJ4Y3TR91,gender_female,exposure_L69HYJ4Y3TR91_1_genderfemale,matched_restaurant,-0.0797199359042333,-0.0818932875,-0.27033985475,-0.1735788356,0.01695509608,0.106113834775
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,ED5J990H5VAZT,gender_male,exposure_ED5J990H5VAZT_1_gendermale,matched_restaurant,-0.00529490673226667,-0.007477745,-0.066057154825,-0.04009379228,0.03213565262,0.0590332927225
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,ED5J990H5VAZT,gender_female,exposure_ED5J990H5VAZT_1_genderfemale,matched_restaurant,-0.0486772384469333,-0.04803564225,-0.10566964855,-0.07810832436,-0.01930243188,0.00222820607
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,W8T41JZK0ZMEP,gender_male,exposure_W8T41JZK0ZMEP_1_gendermale,matched_restaurant,0.405338280794,0.335016668,-0.18338623125,0.00480120760000001,0.83867321488,1.13424469375
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,W8T41JZK0ZMEP,gender_female,exposure_W8T41JZK0ZMEP_1_genderfemale,matched_restaurant,0.0393196949109333,0.04151237,-0.30192297825,-0.1316510304,0.206874004064,0.3692739926625
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,W8T41JZK0ZMEP,gender_male,exposure_W8T41JZK0ZMEP_2_gendermale,matched_restaurant,0.288206018005333,0.279679219,0.0234688797,0.13844808828,0.4414202732,0.58988588375
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,W8T41JZK0ZMEP,gender_female,exposure_W8T41JZK0ZMEP_2_genderfemale,matched_restaurant,-0.147981813772733,-0.1511588,-0.4371817535,-0.3088280776,0.0217003575199999,0.146227017925
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,W8T41JZK0ZMEP,gender_male,exposure_W8T41JZK0ZMEP_3_gendermale,matched_restaurant,-0.222240614389233,-0.22117845,-0.61274999225,-0.4289206084,-0.01612384896,0.1422789687
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,W8T41JZK0ZMEP,gender_female,exposure_W8T41JZK0ZMEP_3_genderfemale,matched_restaurant,0.105860522297,0.11206119,-0.16402350125,-0.0212805088,0.2296210832,0.34475355475
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,W8T41JZK0ZMEP,gender_male,exposure_W8T41JZK0ZMEP_4_gendermale,matched_restaurant,0.238391032908167,0.234125346,-0.016654919975,0.11331300656,0.3651232696,0.50749430025
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,W8T41JZK0ZMEP,gender_female,exposure_W8T41JZK0ZMEP_4_genderfemale,matched_restaurant,0.183760101134233,0.1759591065,-0.071416735425,0.0583248004,0.31431764276,0.47407574825
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,W8T41JZK0ZMEP,gender_male,exposure_W8T41JZK0ZMEP_5_gendermale,matched_restaurant,-0.280108238395667,-0.251100535,-0.908161601,-0.6017127552,0.0284602935599999,0.18471208175
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,W8T41JZK0ZMEP,gender_female,exposure_W8T41JZK0ZMEP_5_genderfemale,matched_restaurant,0.0597771770070333,0.047582337,-0.27029298525,-0.1234639184,0.23833863848,0.47141411505
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,EMBVNVD207CC6,gender_male,exposure_EMBVNVD207CC6_1_gendermale,matched_restaurant,0.0259452341696,0.0234975795,-0.1678584848875,-0.07965102192,0.1318931352,0.22477041275
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,EMBVNVD207CC6,gender_female,exposure_EMBVNVD207CC6_1_genderfemale,matched_restaurant,0.0655042319553333,0.0286417345,-0.28871402825,-0.15347752128,0.3177722288,0.48665036
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,C0BE4NDSW26QN,gender_male,exposure_C0BE4NDSW26QN_1_gendermale,matched_restaurant,-0.0302664360953333,0.002869845,-0.4831504875,-0.2771681748,0.18788499,0.394868296
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,C0BE4NDSW26QN,gender_female,exposure_C0BE4NDSW26QN_1_genderfemale,matched_restaurant,-0.0871348055621667,-0.0849184075,-0.6541313315,-0.2890004414,0.11409353664,0.43145654025
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,C0BE4NDSW26QN,gender_male,exposure_C0BE4NDSW26QN_2_gendermale,matched_restaurant,-0.0823848685493333,-0.09008207,-0.458869789775,-0.2653841552,0.1045417936,0.3037167948
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,C0BE4NDSW26QN,gender_female,exposure_C0BE4NDSW26QN_2_genderfemale,matched_restaurant,-0.113264180261133,-0.11526857125,-0.6298943421275,-0.317074465316,0.08070629876,0.4416907457
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,V3Q26BHF3SE2H,gender_male,exposure_V3Q26BHF3SE2H_1_gendermale,matched_restaurant,-0.0474923040092667,-0.0510502705,-0.348947188,-0.1987660856,0.1068549728,0.2615235849
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,V3Q26BHF3SE2H,gender_female,exposure_V3Q26BHF3SE2H_1_genderfemale,matched_restaurant,0.157864546713,0.1585616745,-0.24607200725,-0.0659791544,0.378068275808,0.57364945445
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,V3Q26BHF3SE2H,gender_male,exposure_V3Q26BHF3SE2H_2_gendermale,matched_restaurant,0.0615426363030667,-0.0099947065,-0.303225016025,-0.16818042224,0.3633055,0.51089982575
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,V3Q26BHF3SE2H,gender_female,exposure_V3Q26BHF3SE2H_2_genderfemale,matched_restaurant,-0.126691778648977,-0.12112975135,-0.449282718525,-0.2793011808,0.0254717675359999,0.150873890805
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,V3Q26BHF3SE2H,gender_male,exposure_V3Q26BHF3SE2H_3_gendermale,matched_restaurant,-0.0688971119622667,-0.072389064,-0.25692595255,-0.164919707,0.03021738424,0.137084349775
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,V3Q26BHF3SE2H,gender_female,exposure_V3Q26BHF3SE2H_3_genderfemale,matched_restaurant,-0.0353183467399967,-0.05878209567,-0.2845089284155,-0.1826430629016,0.14221386808,0.25790781975
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,V3Q26BHF3SE2H,gender_male,exposure_V3Q26BHF3SE2H_4_gendermale,matched_restaurant,-0.2308760548864,-0.186848035,-0.620628129,-0.4906704268,-0.01744898624,0.105550079675
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,V3Q26BHF3SE2H,gender_female,exposure_V3Q26BHF3SE2H_4_genderfemale,matched_restaurant,-0.149694492602233,-0.14666882145,-0.4052420089225,-0.28504288332,-0.01682223198,0.0974189498250001
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,LBZEEFSBJNB3Z,gender_male,exposure_LBZEEFSBJNB3Z_1_gendermale,matched_restaurant,0.103411314612333,0.117290048,-0.137689879,-0.0450005812,0.22946953844,0.3172730009
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,LBZEEFSBJNB3Z,gender_female,exposure_LBZEEFSBJNB3Z_1_genderfemale,matched_restaurant,-0.128423684691667,-0.0710865975,-0.477287227,-0.3814643264,0.0684361528,0.15771248075
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,SAFK7ND1HR6XS,gender_male,exposure_SAFK7ND1HR6XS_1_gendermale,matched_restaurant,0.0689393190571333,0.0693176995,-0.113594593075,-0.02187272456,0.16159980316,0.239136453
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,SAFK7ND1HR6XS,gender_female,exposure_SAFK7ND1HR6XS_1_genderfemale,matched_restaurant,-0.0911399462197667,-0.0897684985,-0.2899487415,-0.19506251748,0.011624265,0.112992338975
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,S8MT0YGD2KTN9,gender_male,exposure_S8MT0YGD2KTN9_1_gendermale,matched_restaurant,0.0444476111502667,0.039700104,-0.11842595215,-0.03690489712,0.13080532064,0.22117342395
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,S8MT0YGD2KTN9,gender_female,exposure_S8MT0YGD2KTN9_1_genderfemale,matched_restaurant,-0.0849524255055333,-0.0855076,-0.32600410375,-0.2118628772,0.04334872192,0.16352796945
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,1SQPTEGYPH0GA,gender_male,exposure_1SQPTEGYPH0GA_1_gendermale,matched_restaurant,-0.146791988479967,-0.138941522,-0.383554249775,-0.25225038744,-0.041426928,0.04377291125
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,1SQPTEGYPH0GA,gender_female,exposure_1SQPTEGYPH0GA_1_genderfemale,matched_restaurant,0.393415181613,0.39120162,0.07786483275,0.2346404492,0.55262990568,0.699476377625
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,9XKJD8DQTH559,gender_male,exposure_9XKJD8DQTH559_1_gendermale,matched_restaurant,-0.135861532679,-0.1249776135,-0.62271526475,-0.3935113306,0.1198104236,0.31812495575
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,9XKJD8DQTH559,gender_female,exposure_9XKJD8DQTH559_1_genderfemale,matched_restaurant,0.516707614168,0.4740987725,-0.1775645475,0.10905232336,0.9442737176,1.40195572775
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,9XKJD8DQTH559,gender_male,exposure_9XKJD8DQTH559_2_gendermale,matched_restaurant,-0.2619203653656,-0.2589136959,-0.58373854,-0.4225513304,-0.106916283568,0.0597149847500002
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,9XKJD8DQTH559,gender_female,exposure_9XKJD8DQTH559_2_genderfemale,matched_restaurant,-0.6229364058022,-0.58293982,-1.492672034,-1.0502695508,-0.2181881672,0.0996645307500002
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,LQ5EH4BKGV61T,gender_male,exposure_LQ5EH4BKGV61T_1_gendermale,matched_restaurant,0.0014261651866,0.0249378205,-0.369685224,-0.18632896212,0.16375062172,0.33924386005
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,LQ5EH4BKGV61T,gender_female,exposure_LQ5EH4BKGV61T_1_genderfemale,matched_restaurant,-0.0059096382495,-0.018113415,-0.5335230125,-0.2877354624,0.2795399704,0.57419701275
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,78AY09MVJVTYE,gender_male,exposure_78AY09MVJVTYE_1_gendermale,matched_restaurant,0.0905784235019,0.0826034489,-0.0911767027,-0.01758826248,0.201740189432,0.3079062545025
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,NA,restaurant,78AY09MVJVTYE,gender_female,exposure_78AY09MVJVTYE_1_genderfemale,matched_restaurant,-0.323872872777333,-0.322498776,-0.581051827125,-0.4535481842,-0.19654126896,-0.0759509945249999
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,1,pooled,NA,level,NA,mu_gamma_total,0.0450255218445,0.0639502,-0.0860232377,-0.0367709474,0.11137872104,0.14557795025
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,2,pooled,NA,slope,NA,mu_gamma_total,0.00313537470013667,-0.012819615,-0.12711970835,-0.07152331148,0.0992128836,0.1576893895
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,3,pooled,NA,gender_male,NA,mu_gamma_total,0.00643724567362,0.00811173686,-0.099661269525,-0.04051083416,0.05555708116,0.10311897835
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,chicken_fish,4,pooled,NA,gender_female,NA,mu_gamma_total,-0.0412862321174467,-0.042638408,-0.188916991025,-0.11083607836,0.02995879092,0.112508534375
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,SRQS8F7JWA9MZ,level,exposure_SRQS8F7JWA9MZ_1,matched_restaurant,-0.00582788000778833,-0.0063867385,-0.158042976025,-0.080815238,0.07084079144,0.1465064661
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,SRQS8F7JWA9MZ,level,exposure_SRQS8F7JWA9MZ_2,matched_restaurant,-0.0625731590880437,-0.061737645,-0.20817152375,-0.1384460412,0.01053913468,0.0905184866250001
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,2HRX9P6HKXA8V,level,exposure_2HRX9P6HKXA8V_1,matched_restaurant,-0.0271848014538309,-0.025004217,-0.19926339625,-0.10912536548,0.05372567604,0.1404856525
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,L69HYJ4Y3TR91,level,exposure_L69HYJ4Y3TR91_1,matched_restaurant,-0.0257261138962953,-0.023138806,-0.216960313925,-0.10651930696,0.05745651408,0.148716648575
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,ED5J990H5VAZT,level,exposure_ED5J990H5VAZT_1,matched_restaurant,0.00670324926882737,0.0065121885,-0.07551113795,-0.03396893976,0.048106766792,0.08911173215
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,W8T41JZK0ZMEP,level,exposure_W8T41JZK0ZMEP_1,matched_restaurant,0.0561946330713593,0.051088165,-0.113026677,-0.039270121528,0.1485214996,0.26317050575
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,W8T41JZK0ZMEP,level,exposure_W8T41JZK0ZMEP_2,matched_restaurant,-0.209098290439707,-0.20409315,-0.38560705575,-0.2927363592,-0.12502728564,-0.0573763746574998
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,W8T41JZK0ZMEP,level,exposure_W8T41JZK0ZMEP_3,matched_restaurant,-0.0422473549449347,-0.04293847435,-0.206104003975,-0.11901443788,0.03661152096,0.1141228065
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,W8T41JZK0ZMEP,level,exposure_W8T41JZK0ZMEP_4,matched_restaurant,-0.0807587458208083,-0.0809311045,-0.25291272925,-0.15629964508,-0.00468433972000002,0.081390408505
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,W8T41JZK0ZMEP,level,exposure_W8T41JZK0ZMEP_5,matched_restaurant,-0.124586552124662,-0.123086887,-0.323181186,-0.21852065,-0.031527031764,0.0644236077500001
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,EMBVNVD207CC6,level,exposure_EMBVNVD207CC6_1,matched_restaurant,-0.135367581678755,-0.11392342,-0.42882674625,-0.2667104396,-0.015337957912,0.0680027591750001
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,C0BE4NDSW26QN,level,exposure_C0BE4NDSW26QN_1,matched_restaurant,0.0333482423697387,0.0347287955,-0.24676546215,-0.08881897244,0.15535664696,0.3197035495
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,C0BE4NDSW26QN,level,exposure_C0BE4NDSW26QN_2,matched_restaurant,0.0311739120951165,0.03143884875,-0.246031129,-0.09005841828,0.15234409996,0.31269840025
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,V3Q26BHF3SE2H,level,exposure_V3Q26BHF3SE2H_1,matched_restaurant,0.0438424778192963,0.032279706,-0.14396135675,-0.0578344308,0.1489459668,0.27642941
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,V3Q26BHF3SE2H,level,exposure_V3Q26BHF3SE2H_2,matched_restaurant,-0.111332694657841,-0.10243927,-0.33944649125,-0.21067741,-0.013571979576,0.068738689775
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,V3Q26BHF3SE2H,level,exposure_V3Q26BHF3SE2H_3,matched_restaurant,0.029131557928727,0.0264951235,-0.1430245467225,-0.053345188,0.11373501092,0.2052309735
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,V3Q26BHF3SE2H,level,exposure_V3Q26BHF3SE2H_4,matched_restaurant,-0.09878674810178,-0.094625805,-0.3054046945,-0.1895781032,-0.00894350493600003,0.0841079543500001
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,LBZEEFSBJNB3Z,level,exposure_LBZEEFSBJNB3Z_1,matched_restaurant,-0.072216174447996,-0.06722082,-0.2892163105,-0.179418842,0.03184475868,0.129818420625
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,SAFK7ND1HR6XS,level,exposure_SAFK7ND1HR6XS_1,matched_restaurant,0.0228929969491973,0.017184466,-0.151406101925,-0.06434789688,0.11434650084,0.2178817425
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,S8MT0YGD2KTN9,level,exposure_S8MT0YGD2KTN9_1,matched_restaurant,0.0083855313153043,0.0072902293,-0.23448438325,-0.10956010904,0.12297999532,0.258038414625
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,1SQPTEGYPH0GA,level,exposure_1SQPTEGYPH0GA_1,matched_restaurant,-0.0343455940663109,-0.0196365135,-0.32791223065,-0.15599155092,0.08442163364,0.18526918625
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,9XKJD8DQTH559,level,exposure_9XKJD8DQTH559_1,matched_restaurant,-0.04077131134532,-0.0323836216,-0.38934335875,-0.18385632828,0.10272054416,0.259576047
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,9XKJD8DQTH559,level,exposure_9XKJD8DQTH559_2,matched_restaurant,0.163233664792268,0.14616395,-0.169566706525,-0.02381572716,0.3535403196,0.59013497925
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,LQ5EH4BKGV61T,level,exposure_LQ5EH4BKGV61T_1,matched_restaurant,-0.0322670977734543,-0.027973898,-0.314827575,-0.147026154388,0.07947016836,0.2386785056
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,78AY09MVJVTYE,level,exposure_78AY09MVJVTYE_1,matched_restaurant,0.0099795525931,0.003322914,-0.216606321075,-0.0926883866,0.12134842352,0.24802993
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,SRQS8F7JWA9MZ,slope,exposure_SRQS8F7JWA9MZ_1_slope,matched_restaurant,0.0304393466266327,0.0323818908,-0.2589103615,-0.0750793308,0.13869825032,0.307862336275
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,SRQS8F7JWA9MZ,slope,exposure_SRQS8F7JWA9MZ_2_slope,matched_restaurant,0.0421534519848597,0.037130016,-0.22379275185,-0.06921874392,0.156215690076,0.3413906165
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,meat,NA,restaurant,2HRX9P6HKXA8V,slope,exposure_2HRX9P6HKXA8V_1_slope,matched_restaurant,0.00939644022175567,0.009478223285,-0.102320475775,-0.04721912524,0.06588756384,0.11979325845
