"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_simple/customer/vegetarian","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0838370738393333,-0.59029965,0.74409475,0.999557009152843,971.772216901816
"model_fits/finalized_simple/customer/vegetarian","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.447400177366667,-0.7459267,-0.19221815,1.00089102322004,1163.37104667242
