outcome,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id,source
Untextured,Count,1.1251577228798857,1.0168021292901182,1.2601654224441448,1.0198696633334172,Pooled,POOLED,redone_opt
Untextured,Presence,1.1251577228798857,1.0168021292901182,1.2601654224441448,1.0198696633334172,Pooled,POOLED,redone_opt
Untextured,Count,1.13,1.02,1.26,1.0198696633334172,Restaurant,SRQS8F7JWA9MZ,redone_opt
Untextured,Presence,1.13,1.02,1.26,1.0198696633334172,Restaurant,SRQS8F7JWA9MZ,redone_opt
