outcome,effect_type,mean,q2.5,q16,q84,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,n_rest_model,source,pred_path,exposure_strip,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Whole-muscle meat,Level change,0.306616757423219,-0.13840172225,0.09073080952,0.5185649192,0.7091479495,1.3639944220407925,NA,NA,Restaurant,SAFK7ND1HR6XS,NA,finalized_redone_trunc_cp,NA,"Exposure: Whole-Muscle
Analog Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.09073080952,0.5185649192
Whole-muscle meat,Slope change,-0.755226641184533,-2.480184008045,-1.5426985652,0.028288198,0.855976021000002,0.48626560598198837,NA,NA,Restaurant,SAFK7ND1HR6XS,NA,finalized_redone_trunc_cp,NA,"Exposure: Whole-Muscle
Analog Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.5426985652,0.028288198
