"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0815730091668533,-0.372074,0.22022115,1.03409439290814,194.862011597079
"model_fits/finalized_redone/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.115531155406622,-0.30463665,0.56240975,1.00341123994557,585.871486909921
