"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone/proportion/total/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.202018108751067,-0.0722728,0.48309485,1.00255606834542,457.32854312677
"model_fits/finalized_redone/proportion/total/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00539042904556333,-1.6190315,1.643276,1.00036931085568,2582.42632712068
