"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/proportion/vegan/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.04886597446098,-0.000960649949999998,0.10200505,1.02697827685503,132.991202190121
"model_fits/finalized_redone_trunc/proportion/vegan/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0228855302515,-1.642946,1.5770595,1.00483627375316,723.323022308947
