model_id,term,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1,-1.1227749372833333,0.47760231952605625,NA,-1.9507705,-0.4122680499999999,SRQS8F7JWA9MZ,NA,NA,A5_stan_gaussian,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2,-0.4802876616055,0.37578072730940654,NA,-1.0684860000000003,0.16698364999999998,SRQS8F7JWA9MZ,NA,NA,A5_stan_gaussian,vegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1,-0.3186597041198233,0.3304294195911139,NA,-0.86847085,0.2165622500000002,2HRX9P6HKXA8V,NA,NA,A5_stan_gaussian,vegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1,-0.12211333922050001,0.614541812385661,NA,-1.1683355000000002,0.82925665,L69HYJ4Y3TR91,NA,NA,A5_stan_gaussian,vegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1,0.4521777030006667,0.2215096498045364,NA,0.09759808999999998,0.8232838000000001,ED5J990H5VAZT,NA,NA,A5_stan_gaussian,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:date_code,-0.35878807255725,0.9494641452764417,NA,-2.0425255,0.53718715,SRQS8F7JWA9MZ,NA,NA,A5_stan_gaussian,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:date_code,0.232340965244,0.9145586912150208,NA,-0.6257268500000001,1.809708,SRQS8F7JWA9MZ,NA,NA,A5_stan_gaussian,vegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:date_code,-0.2065000460045,0.31125848809311196,NA,-0.79506625,0.24765960000000017,2HRX9P6HKXA8V,NA,NA,A5_stan_gaussian,vegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:date_code,-0.02342540192295,0.7929775993657098,NA,-1.2218385,1.1605185000000007,L69HYJ4Y3TR91,NA,NA,A5_stan_gaussian,vegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:date_code,0.12687906085666667,0.3605028754902318,NA,-0.42201965,0.77253665,ED5J990H5VAZT,NA,NA,A5_stan_gaussian,vegan
