model_id,term,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1,0.18865449099799797,2.871305844174916,0.9476139835917885,-5.439104963584837,5.816413945580834,SRQS8F7JWA9MZ,31899,2041,A5,meat
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2,1.2074236862595615,2.7927493103111596,0.6654926409826619,-4.266364961950311,6.681212334469434,SRQS8F7JWA9MZ,31899,2041,A5,meat
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:date_code,-7.586778442518054e-5,0.0011853694711844833,0.9489674469962927,-0.0023991919479467677,0.0022474563790964067,SRQS8F7JWA9MZ,31899,2041,A5,meat
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:date_code,-4.8481783940518535e-4,0.0011326173352690595,0.6686140824503053,-0.002704747816532542,0.0017351121377221714,SRQS8F7JWA9MZ,31899,2041,A5,meat
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:gendermale,-0.02889285184568617,0.040845550668577146,0.4793375687571833,-0.10895013115609738,0.051164427464725035,SRQS8F7JWA9MZ,31899,2041,A5,meat
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:gendermale,0.07557430606476548,0.033257538485328836,0.023062587420109158,0.010389530633520966,0.14075908149601,SRQS8F7JWA9MZ,31899,2041,A5,meat
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1,-0.5535306134642947,0.9916120332213716,0.576699023583521,-2.497090198578183,1.3900289716495937,2HRX9P6HKXA8V,13271,1964,A5,meat
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:date_code,3.49642304631836e-4,5.07939715606555e-4,0.49122992156202167,-6.45919537957012e-4,0.001345204147220684,2HRX9P6HKXA8V,13271,1964,A5,meat
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:gendermale,-0.04720991497153612,0.029677046181064565,0.11165709698479154,-0.10537692548642266,0.010957095543350427,2HRX9P6HKXA8V,13271,1964,A5,meat
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1,17.929670108418577,22.680188330036408,0.4292105661885347,-26.52349901845278,62.382839235289936,L69HYJ4Y3TR91,4965,472,A5,meat
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:date_code,-0.005434670437643116,0.006801637299843035,0.42427658141770863,-0.018765879545335463,0.007896538670049233,L69HYJ4Y3TR91,4965,472,A5,meat
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:gendermale,-0.12162548261770907,0.10038152209426472,0.22565320994436522,-0.3183732659224679,0.07512230068704977,L69HYJ4Y3TR91,4965,472,A5,meat
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1,-3.1887672573129073,2.221335324574811,0.15113948960846935,-7.542584493479537,1.1650499788537223,ED5J990H5VAZT,16649,1359,A5,meat
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:date_code,0.001149954029867423,7.841532574619684e-4,0.14251445493520667,-3.869863547580352e-4,0.002686894414492881,ED5J990H5VAZT,16649,1359,A5,meat
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:gendermale,-0.18170584700332768,0.08352617234710953,0.029597454975256034,-0.34541714480366237,-0.01799454920299301,ED5J990H5VAZT,16649,1359,A5,meat
