"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone/t2_proportion/chicken_fish/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.172991222846667,0.03342846,0.31364235,1.00503690585851,492.81716470208
"model_fits/finalized_redone/t2_proportion/chicken_fish/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-7.46487640000001e-05,-1.679903,1.6456445,1.00169678653375,6958.23418516916
