outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id,color_group
total,vegan,Proportion,-0.19845093872383832,-0.941608539858445,0.5596157879354227,0.9994355726177802,Restaurant,2HRX9P6HKXA8V,Total
total,vegan,Proportion,0.25464221837358075,-0.3285040669720361,0.8372475245337022,1.00023795535532,Restaurant,JHDN7CF1C03X5,Total
total,vegan,Proportion,4.120986493168521,3.494687724749494,4.74970333672039,1.0019267749439988,Restaurant,L69HYJ4Y3TR91,Total
total,vegan,Proportion,4.735145262409837,4.135006543940991,5.2962151584561665,0.9995023075778258,Restaurant,ED5J990H5VAZT,Total
total,vegan,Proportion,-2.3025850929940455,-2.995732273553991,-1.5606477482646683,1.001093336682538,Restaurant,W8T41JZK0ZMEP,Total
total,vegetarian,Count,0.10436001532424286,0.08617769624105241,0.12221763272424911,0.9994224647816037,Restaurant,SRQS8F7JWA9MZ,Total
total,vegetarian,Count,0.10436001532424286,0.04879016416943205,0.14842000511827322,1.0009953581816324,Restaurant,2HRX9P6HKXA8V,Total
total,vegetarian,Count,0.009950330853168092,0,0.009950330853168092,0.9994579829675162,Restaurant,JHDN7CF1C03X5,Total
total,vegetarian,Count,0.04879016416943205,0.02955880224154443,0.06765864847381486,1.0000557498936138,Restaurant,L69HYJ4Y3TR91,Total
total,vegetarian,Count,0.13976194237515863,0.12221763272424911,0.14842000511827322,1.0025891938605496,Restaurant,ED5J990H5VAZT,Total
total,vegetarian,Count,0.01980262729617973,0.01980262729617973,0.02955880224154443,0.9995831567704326,Restaurant,W8T41JZK0ZMEP,Total
total,vegetarian,Proportion,1.6770965609079151,1.3402504226184837,2.0228711901914416,1.0004270766047756,Restaurant,SRQS8F7JWA9MZ,Total
total,vegetarian,Proportion,0.3987761199573678,-0.579818495252942,1.3787660946990992,1.001448457915531,Restaurant,2HRX9P6HKXA8V,Total
total,vegetarian,Proportion,0.7975071958841882,0.2700271372130602,1.3110318766193438,0.9993632813425964,Restaurant,JHDN7CF1C03X5,Total
total,vegetarian,Proportion,2.333114298028869,1.0331844833456545,3.597312260588446,1.005428423006571,Restaurant,L69HYJ4Y3TR91,Total
total,vegetarian,Proportion,-Inf,-Inf,-Inf,0.999337892948081,Restaurant,ED5J990H5VAZT,Total
total,vegetarian,Proportion,5.041293815050048,4.123579687490436,5.923533611567408,1.0036991802568664,Restaurant,W8T41JZK0ZMEP,Total
nonvegan,mpbamod,Count,0.19885085874516517,0.16551443847757333,0.23111172096338664,1.0016151162061628,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,mpbamod,Count,0.01980262729617973,-0.08338160893905101,0.131028262406404,0.999521371092718,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,mpbamod,Count,-0.05129329438755058,-0.06187540371808753,-0.030459207484708574,1.0002963698919565,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,mpbamod,Count,0.20701416938432612,0.16551443847757333,0.2468600779315258,1.0007452060692599,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,mpbamod,Count,0.06765864847381486,0.058268908123975824,0.06765864847381486,1.000720923844255,Restaurant,ED5J990H5VAZT,Animal
nonvegan,mpbamod,Count,0.02955880224154443,0.01980262729617973,0.03922071315328133,1.0001141203339619,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,mpbamod,Proportion,1.8671761085128091,1.55814461804655,2.1770218700187,1.0003763773221328,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,mpbamod,Proportion,-0.7133498878774648,-2.2072749131897207,0.7178397931503168,1.0057749238067744,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,mpbamod,Proportion,-0.916290731874155,-1.3470736479666092,-0.5108256237659907,1.001211374452912,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,mpbamod,Proportion,5.810841546949609,4.426043520090656,7.160317816938903,0.9998259413809065,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,mpbamod,Proportion,1.4883995840570443,1.3609765531356006,1.6213664832993742,0.9998908354610352,Restaurant,ED5J990H5VAZT,Animal
nonvegan,mpbamod,Proportion,1.5085119938441398,1.0043016091968684,2.0320878452963655,1.000781351173406,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegan,Count,1.0296194171811581,0.9321640810304452,1.128171090909654,0.9998784548992098,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegan,Count,0.009950330853168092,-0.040821994520255166,0.06765864847381486,0.999362904182094,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegan,Count,0,-0.01005033585350145,0.009950330853168092,0.999983283747895,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegan,Count,0.09531017980432493,0.0769610411361284,0.11332868530700327,1.000068189269115,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegan,Count,0.34358970439007686,0.3220834991691132,0.371563556432483,1.0001230175212585,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegan,Count,0.01980262729617973,0.01980262729617973,0.02955880224154443,1.0002154501601528,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegan,Proportion,1.3190856114264407,0.6151856390902335,1.998773638612381,0.999838800429395,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegan,Proportion,-0.11653381625595151,-0.941608539858445,0.688134638736401,0.9995303762016825,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegan,Proportion,0,-0.5108256237659907,0.5364933705145685,1.0001983012306468,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegan,Proportion,3.536893097116055,2.8970163006148333,4.171922696867475,0.9994052186248034,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegan,Proportion,4.740400135248196,4.1596640283427435,5.318365061851814,1.0007846607320723,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegan,Proportion,-1.0788096613719298,-1.8325814637483102,-0.3856624808119846,1.0009191822965453,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegetarian,Count,0.10436001532424286,0.08617769624105241,0.12221763272424911,1.0002385283945705,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegetarian,Count,0.10436001532424286,0.04879016416943205,0.14842000511827322,0.9993540221414159,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegetarian,Count,0,-0.01005033585350145,0.009950330853168092,0.9994664412748819,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegetarian,Count,0.03922071315328133,0.01980262729617973,0.058268908123975824,1.0006303157505507,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegetarian,Count,0.131028262406404,0.12221763272424911,0.14842000511827322,0.9994854063423136,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegetarian,Count,0.01980262729617973,0.009950330853168092,0.01980262729617973,0.9996459811056089,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegetarian,Proportion,1.691939133945844,1.3686394258811698,2.0135687975291283,0.9996043684092173,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegetarian,Proportion,0.30010459245033816,-0.6733445532637656,1.2669476034873244,0.9994946585623128,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegetarian,Proportion,0.4824261492442928,0.009950330853168092,0.9895411936137477,1.0000957953184022,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegetarian,Proportion,1.7817091333745536,0.636576829071551,2.9258461460898246,0.9996186939502101,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegetarian,Proportion,-Inf,-Inf,-Inf,1.000793881805562,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegetarian,Proportion,2.8981194446869907,2.1162555148025524,3.750679855019383,1.0001576522775062,Restaurant,W8T41JZK0ZMEP,Animal
meat,mpbamod,Count,0.13976194237515863,0.10436001532424286,0.17395330712343798,1.005077687259604,Restaurant,SRQS8F7JWA9MZ,Animal
meat,mpbamod,Count,0.009950330853168092,-0.11653381625595151,0.131028262406404,1.0069222890647525,Restaurant,2HRX9P6HKXA8V,Animal
meat,mpbamod,Count,-0.05129329438755058,-0.06187540371808753,-0.030459207484708574,0.9994255963591351,Restaurant,JHDN7CF1C03X5,Animal
meat,mpbamod,Count,0.23901690047049992,0.1823215567939546,0.29266961396282004,0.9993962979409123,Restaurant,L69HYJ4Y3TR91,Animal
meat,mpbamod,Count,0.08617769624105241,0.0769610411361284,0.09531017980432493,1.0030312731942606,Restaurant,ED5J990H5VAZT,Animal
meat,mpbamod,Count,0,-0.01005033585350145,0,0.999562356814468,Restaurant,W8T41JZK0ZMEP,Animal
meat,mpbamod,Proportion,1.332366019094335,1.0116009116784799,1.6563214983329508,0.999446293262719,Restaurant,SRQS8F7JWA9MZ,Animal
meat,mpbamod,Proportion,-1.171182981502945,-2.8134107167600364,0.3220834991691132,0.9998445782068536,Restaurant,2HRX9P6HKXA8V,Animal
meat,mpbamod,Proportion,-0.7339691750802004,-1.171182981502945,-0.31471074483970024,0.9994622234857817,Restaurant,JHDN7CF1C03X5,Animal
meat,mpbamod,Proportion,5.807241183024431,3.851848282392076,7.75135057905908,1.0025143475588973,Restaurant,L69HYJ4Y3TR91,Animal
meat,mpbamod,Proportion,2.028148247292285,1.8718021769015913,2.1849270495258133,0.9995473669020943,Restaurant,ED5J990H5VAZT,Animal
meat,mpbamod,Proportion,-0.2231435513142097,-0.7765287894989963,0.34358970439007686,1.001327569456818,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegan,Count,1.0152306797290584,0.9162907318741551,1.1118575154181303,1.0006442303570662,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegan,Count,-0.020202707317519466,-0.07257069283483537,0.03922071315328133,1.0004826363644472,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegan,Count,-0.01005033585350145,-0.020202707317519466,0,1.000118346506157,Restaurant,JHDN7CF1C03X5,Animal
meat,vegan,Count,0.12221763272424911,0.09531017980432493,0.14842000511827322,1.0032169700606348,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegan,Count,0.4824261492442928,0.4574248470388755,0.5128236264286637,0.9995743175726768,Restaurant,ED5J990H5VAZT,Animal
meat,vegan,Count,-0.01005033585350145,-0.020202707317519466,0,1.0005137204104309,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegan,Proportion,2.1447610078004784,1.4445632692438664,2.8616292890305104,0.9993954973761562,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegan,Proportion,-0.7133498878774648,-1.6607312068216509,0.2151113796169455,0.9996539527685396,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegan,Proportion,-0.4620354595965587,-1.0216512475319814,0.09531017980432493,1.000243306900146,Restaurant,JHDN7CF1C03X5,Animal
meat,vegan,Proportion,4.436396441739405,3.6464937376174986,5.2542087269219735,1.0022404257724937,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegan,Proportion,8.372629740224884,7.6320861545223355,9.111522848627093,0.999822045031596,Restaurant,ED5J990H5VAZT,Animal
meat,vegan,Proportion,-1.5606477482646683,-2.4079456086518722,-0.7765287894989963,1.0010368111891181,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegetarian,Count,0.0769610411361284,0.058268908123975824,0.09531017980432493,1.0009328990481137,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegetarian,Count,0.09531017980432493,0.03922071315328133,0.14842000511827322,1.0009560940597038,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegetarian,Count,-0.01005033585350145,-0.01005033585350145,0,1.0001605632092885,Restaurant,JHDN7CF1C03X5,Animal
meat,vegetarian,Count,0.058268908123975824,0.03922071315328133,0.08617769624105241,1.0005188605535398,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegetarian,Count,0.11332868530700327,0.09531017980432493,0.12221763272424911,0.9995376427054891,Restaurant,ED5J990H5VAZT,Animal
meat,vegetarian,Count,0,-0.01005033585350145,0,0.9997872281454463,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegetarian,Proportion,1.1474024528375417,0.8241754429663494,1.463255402256019,1.0003962243440427,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegetarian,Proportion,-0.3285040669720361,-1.3470736479666092,0.7080357930536959,1.0111874504572753,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegetarian,Proportion,0.03922071315328133,-0.4780358009429998,0.5247285289349821,0.9995097906623072,Restaurant,JHDN7CF1C03X5,Animal
meat,vegetarian,Proportion,2.930126516455997,1.545432582458188,4.397038392294319,0.9995015660397827,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegetarian,Proportion,-Inf,-Inf,-Inf,0.9996257990259365,Restaurant,ED5J990H5VAZT,Animal
meat,vegetarian,Proportion,-1.3862943611198906,-2.3025850929940455,-0.3856624808119846,0.9996357685240639,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,mpbamod,Count,-0.11653381625595151,-0.2613647641344075,0.01980262729617973,0.9994785103808806,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,mpbamod,Count,0.009950330853168092,-0.01005033585350145,0.01980262729617973,0.9999066401342178,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,mpbamod,Count,0.41871033485818504,0.22314355131420976,0.6043159668533296,0.9999404639934144,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,mpbamod,Count,0.12221763272424911,0.11332868530700327,0.13976194237515863,0.9999081118536772,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,mpbamod,Count,-0.020202707317519466,-0.030459207484708574,-0.01005033585350145,0.9996459616816434,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,mpbamod,Proportion,-2.8134107167600364,-4.605170185988091,-1.0216512475319814,1.0048096213792401,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,mpbamod,Proportion,1.2237754316221157,0.8285518175661483,1.6448050562713916,1.0023670584887758,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,mpbamod,Proportion,2.6093342281630525,-0.08338160893905101,5.885464938384792,0.9998887849365917,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,mpbamod,Proportion,2.949164637737656,2.6275629501895237,3.2827891506118534,1.0004047146014603,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,mpbamod,Proportion,-0.941608539858445,-1.5606477482646683,-0.35667494393873245,0.9999851118913671,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegan,Count,-0.10536051565782628,-0.1743533871447778,-0.040821994520255166,1.0006949213410168,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegan,Count,-0.06187540371808753,-0.06187540371808753,-0.05129329438755058,0.9995133325064707,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegan,Count,0.26236426446749106,0.1906203596086497,0.3364722366212129,0.999835130745444,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegan,Count,1.0260415958332743,0.9400072584914712,1.1151415906193203,1.0006729750654322,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegan,Count,-0.020202707317519466,-0.030459207484708574,-0.020202707317519466,0.9996459825282837,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegan,Proportion,-2.5257286443082556,-3.506557897319982,-1.4271163556401458,1.0025874841193843,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegan,Proportion,-2.8134107167600364,-3.506557897319982,-2.3025850929940455,1.0029801845888568,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegan,Proportion,7.794266984367169,5.33777843542895,10.282970016320677,1.0021847964793658,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegan,Proportion,16.691280066727455,14.286979999881513,19.239235000021175,1.0020239851658606,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegan,Proportion,-1.2039728043259361,-2.0402208285265546,-0.342490308946776,0.9995032562919988,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegetarian,Count,0.0769610411361284,0,0.14842000511827322,1.0006775486085149,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegetarian,Count,-0.030459207484708574,-0.040821994520255166,-0.030459207484708574,0.999852630338521,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegetarian,Count,0.19885085874516517,0.12221763272424911,0.29266961396282004,1.0013531881450228,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegetarian,Count,0.1823215567939546,0.14842000511827322,0.22314355131420976,0.9997013410356538,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegetarian,Count,-0.01005033585350145,-0.020202707317519466,-0.01005033585350145,1.0005593206805088,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegetarian,Proportion,-2.4079456086518722,-3.506557897319982,-1.0788096613719298,1.0068519804576281,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegetarian,Proportion,-2.120263536200091,-2.659260036932778,-1.6094379124341003,0.9998200215355083,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegetarian,Proportion,4.03706849440237,0.09531017980432493,7.935429949225368,1.000504649044925,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegetarian,Proportion,-Inf,-Inf,-Inf,1.001383413178536,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegetarian,Proportion,-1.6094379124341003,-2.659260036932778,-0.5621189181535413,0.9996923112180186,Restaurant,W8T41JZK0ZMEP,Animal
vegetarian,mpbamod,Count,0.37843643572024505,0.3364722366212129,0.412109650826833,1.0006326798482643,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,mpbamod,Count,0.058268908123975824,-0.06187540371808753,0.17395330712343798,1.0015131718745534,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,mpbamod,Count,-0.07257069283483537,-0.08338160893905101,-0.06187540371808753,0.9993903848059533,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,mpbamod,Count,0.23901690047049992,0.20701416938432612,0.27763173659827955,0.9996854234395319,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,mpbamod,Count,0.04879016416943205,0.03922071315328133,0.04879016416943205,1.0018809645336673,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,mpbamod,Count,0.04879016416943205,0.03922071315328133,0.04879016416943205,1.0005743097067221,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,mpbamod,Proportion,3.6344232683178777,3.2895206644375325,3.98935434836447,1.0034979026853497,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,mpbamod,Proportion,0.6981347220709843,-0.8209805520698302,2.178155014615869,1.0024155025828454,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,mpbamod,Proportion,-1.8325814637483102,-2.2072749131897207,-1.4696759700589417,1.00054542045426,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,mpbamod,Proportion,6.892093267492469,5.46192320514605,8.281053049106243,0.9993946871231452,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,mpbamod,Proportion,1.0818051703517284,0.9631743177730056,1.199964782928397,1.0007414670824089,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,mpbamod,Proportion,3.3998631586490187,2.8752581200861167,3.9290767599939738,0.9997574375661342,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegan,Count,1.235471471385307,1.1052568313867783,1.355835153635182,1.0003439448433453,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegan,Count,0.058268908123975824,0.009950330853168092,0.11332868530700327,1.0082072226422432,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegan,Count,0.01980262729617973,0.009950330853168092,0.02955880224154443,1.002897740215911,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegan,Count,0.10436001532424286,0.08617769624105241,0.131028262406404,0.9993724662400459,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegan,Count,0.25464221837358075,0.23901690047049992,0.27763173659827955,1.0001033959130474,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegan,Count,0.01980262729617973,0.009950330853168092,0.02955880224154443,0.9994064040241339,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegan,Proportion,-1.0216512475319814,-1.8971199848858813,-0.1743533871447778,0.9999610390920437,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegan,Proportion,0.9001613499442714,0.11332868530700327,1.667706820558076,0.999399545803196,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegan,Proportion,1.0647107369924282,0.598836501088704,1.5789787049493917,1.0004749628145981,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegan,Proportion,3.86702563949741,3.194173212227829,4.523309159507771,0.9995053923014637,Restaurant,L69HYJ4Y3TR91,Plant-based
