outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Vegetarian,Level change,1.1488556743546812,0.9933404532253077,1.3253837299242084,NA,1.000952103800173,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.0673714887891024,1.2365604425075072
Vegetarian,Level change,1.1740452596936786,0.959360454264703,1.3817928877934438,NA,1.0015144579851036,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.0696977419425606,1.2885717317735648
Vegetarian,Level change,10.318313642844783,4.919228700383205,23.138913098872656,NA,1.0423159919936977,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,Exposure: Introductions,TRUE,FALSE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,6.951305778123117,15.316200988767825
Vegetarian,Level change,1.0311438482520863,0.7506244641649505,1.7100188177736275,NA,1.0150281887752564,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8357960859172114,1.2721495753611858
Vegetarian,Level change,1.0524637680282398,0.8230415858456926,1.62675201815876,NA,1.0063542225764448,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8845503697867932,1.252252015087834
Vegetarian,Level change,1.133555730564627,0.961747333407302,1.3080742925399862,NA,1.0014582292001954,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.0480175009355797,1.2260755122398377
Vegetarian,Level change,1.2644112929640199,1.1074680790571323,1.513599289644261,NA,1.0020794186811104,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.1675519087928132,1.3693060717342773
Vegetarian,Level change,2.764930993804125,2.238904612534333,3.4153515666550582,NA,1.0018614008233175,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,FALSE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,2.482553562045227,3.079427375657723
Vegetarian,Level change,1.108790920585683,0.9525551889547145,1.2791837126415826,NA,1.0007485597573975,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.0284559334584293,1.1954010527597778
Vegetarian,Level change,1.0593997460545095,0.7335291100012361,1.5251112218338407,NA,1.002783738954812,NA,Restaurant,LBZEEFSBJNB3Z,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8789556571910364,1.276887875694538
Vegetarian,Level change,0.7964137826361103,0.4552226047326358,1.3684371277664666,NA,1.0249971116730652,NA,Restaurant,SAFK7ND1HR6XS,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6014502769203252,1.0545758103571057
Vegetarian,Level change,0.961059436142848,0.812041030479416,1.134482352720016,NA,1.0001739732241373,NA,Restaurant,S8MT0YGD2KTN9,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8824790158014976,1.0466370568146959
Vegetarian,Slope change,1.1209036614461043,0.816580442743132,1.5329952095516097,NA,1.0019581298434372,NA,Restaurant,VLZX7K2M9QD4T,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9545247865457717,1.3162832814326655
Vegetarian,Slope change,0.8978976614856842,0.590606192279931,1.336357928785015,NA,1.0100117782301705,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7290567422098034,1.1058401408616987
Vegetarian,Slope change,0.9072048957739385,0.5858628418953975,1.3133228140459856,NA,1.0049249710552184,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7383679732874332,1.1146484580741907
Vegetarian,Slope change,1.1906270271801762,1.0318739209768681,1.387310214582472,NA,1.0107473612415188,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.1040357793758602,1.2840097615797428
Vegetarian,Slope change,1.0785824297350997,0.9515043956984086,1.230105391672226,NA,1.0327620914230036,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.0101861784701829,1.1516095572551024
Vegetarian,Slope change,1.2757552454304824,0.9232110537505428,1.910801237179064,NA,1.0167330779090746,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.0596853355093672,1.5358818242597108
Vegetarian,Slope change,1.604646889653254,0.3698161227177186,7.818433560221832,NA,1.0163027055627536,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,Exposure: Introductions,TRUE,FALSE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.736775395292147,3.4948122004710314
Vegetarian,Slope change,1.0260052913508333,0.5329753785357848,1.9356084083865521,NA,1.0181394064305178,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7383534463233163,1.4257221431305531
Vegetarian,Slope change,1.0786560568861117,0.7070645436224811,2.0404922443523112,NA,1.012052120219878,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8231247642597525,1.4135146208405542
Vegetarian,Slope change,1.6971530995757147,0.8543868398005444,3.6073610682331374,NA,1.0104688488686373,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,FALSE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.1752919196054354,2.450734660344154
Vegetarian,Slope change,0.8954755165576502,0.41220801140157853,1.3576048059968413,NA,1.019954568509634,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.66069097546084,1.2136935882844049
Vegetarian,Slope change,1.057064749260018,0.5666105482556554,2.204708167941836,NA,1.0002969578798595,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7474367255302595,1.4949571595313698
Vegetarian,Slope change,1.2328301326387285,0.9868852724079326,1.5551545814763976,NA,1.017409619346832,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.0977888830162685,1.3844830818162888
Vegetarian,Slope change,0.9450504405043249,0.47143949954430237,1.3871697912132985,NA,1.0137720660301084,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.717608757108822,1.2445783670418349
Vegetarian,Slope change,1.1721662068705196,0.8029079734720858,2.284481765145369,NA,1.0033179979212907,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8977217901405714,1.5305116035047739
Vegetarian,Slope change,0.8761511424247409,0.32728366731109276,1.364661312310629,NA,1.0032882049577094,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.608681520190073,1.2611534914555436
Vegetarian,Slope change,0.998999342946511,0.46868320867964874,1.7233248461922257,NA,1.0403874963513116,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7166516782255518,1.3925868277858975
Vegan,Level change,0.9889769026707225,0.780799241947613,1.2328940375221606,NA,1.005696175832644,NA,Restaurant,VLZX7K2M9QD4T,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8801919274980982,1.1112068668890276
Vegan,Level change,1.028859212070607,0.7965308061348922,1.3337171112524218,NA,0.9991985357559665,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9020871889992669,1.1734467479100965
Vegan,Level change,1.0475803836050361,0.8822122329446396,1.248172273395029,NA,0.9992901101668517,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9588333001626518,1.1445416632149852
Vegan,Level change,0.7342812104802513,0.55856857040116,0.9781393959184774,NA,1.0000409989352819,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6364875321958628,0.8471004831849991
Vegan,Level change,0.9676214017782315,0.8573297816596631,1.096703585355019,NA,1.0028329674308598,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9087083277643602,1.0303539084788294
Vegan,Level change,1.3197490285698785,0.9274495286787938,1.8705766924349494,NA,1.000728901717873,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.1034826928886088,1.5784003769481483
Vegan,Level change,1.7130388323652264,1.2870252851471755,2.4346640990087645,NA,1.001700415489379,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.455934055843673,2.0155459853507964
Vegan,Level change,1.1976867190641969,1.003398080680239,1.471366300152442,NA,0.9991267933060822,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.0862583986656185,1.3205453497849793
Vegan,Level change,1.2888312196653566,1.0401892627398373,1.6517303328489985,NA,1.0053110359263941,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.145419906845944,1.4501982223777627
Vegan,Level change,0.9376375417704469,0.7654150639783921,1.1373276285276295,NA,1.0279864593094674,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.847540282433152,1.0373125360052355
Vegan,Level change,1.0818106523624547,0.902375137632783,1.299090721835535,NA,1.0055201578353112,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9857817042393922,1.1871941653328502
Vegan,Level change,1.0986724055404935,0.8776137521182796,1.3667850455690094,NA,1.0084825999388187,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9812674680132358,1.2301243993547464
Vegan,Level change,8.154068458033734,3.654168241502514,16.53399806832489,NA,1.0213256022754678,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,Exposure: Introductions,TRUE,FALSE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,5.547945341692917,11.984406536711125
Vegan,Level change,1.109809405812752,0.6722842075271415,1.6872729726702238,NA,1.0076866682059396,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.877609569335027,1.4034451768383824
Vegan,Level change,1.138908031246839,0.729628630227707,1.780714031214248,NA,1.0191329700211125,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9070653464747949,1.4300088837916973
Vegan,Level change,1.528710972505517,1.1047424655989726,2.170180893200654,NA,1.0073301635895013,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.2868281852223735,1.816060033729305
Vegan,Level change,1.7389971265272122,1.2860506683494992,2.5131476843994633,NA,1.0005268302883235,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.465798902446135,2.0631145247982134
Vegan,Level change,2.6795215329497277,2.0647584304767572,3.4847773741155854,NA,1.00699892738801,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,FALSE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,2.3446125237752855,3.062269595822305
Vegan,Level change,1.063389875406057,0.8519950389486475,1.3753743519125328,NA,1.0023770349892744,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9410992235174238,1.2015715228089052
Vegan,Level change,0.7834254062990088,0.524062520026844,1.2840035396490628,NA,0.999703660619658,NA,Restaurant,LBZEEFSBJNB3Z,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6233274365287983,0.9846435938271281
Vegan,Level change,0.7700685367215759,0.46935161759368954,1.2850387904343434,NA,0.9992514012316082,NA,Restaurant,SAFK7ND1HR6XS,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.5955842105752637,0.9956703698973753
Vegan,Level change,0.9235602902153233,0.7134597725344298,1.192165557775513,NA,1.0034505720730067,NA,Restaurant,S8MT0YGD2KTN9,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.810188164324844,1.052796926962534
Vegan,Slope change,1.0902839484937945,0.8230268535331606,1.4700919502134284,NA,1.1692194259098891,NA,Restaurant,VLZX7K2M9QD4T,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9403112566059251,1.2641761756994463
Vegan,Slope change,0.7599483673811568,0.31027958526745236,1.183918382042471,NA,1.001230851943384,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.540038546180414,1.0694079620241579
Vegan,Slope change,1.0787791531515076,0.6735586362040544,2.570972160633199,NA,1.000987198023658,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7665386983043037,1.5182070570588309
Vegan,Slope change,1.1524608782578227,1.003691490830453,1.3937221514440807,NA,1.0868947810871488,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.0598753048079923,1.253134278994644
Vegan,Slope change,1.0697903077986028,0.9066515579724718,1.2495928459314147,NA,1.1510562178460586,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9857250008604659,1.1610249325732906
Vegan,Slope change,1.1895314760782276,0.9688325224287386,1.9459112960173652,NA,1.135732109914955,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9956623353687664,1.4211496029492519
Vegan,Slope change,1.4659975103060132,0.36050715590846794,6.66010588117334,NA,1.0685112876451333,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,Exposure: Introductions,TRUE,FALSE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6966735847123067,3.0848718070901544
Vegan,Slope change,1.0105312406185165,0.516087953761437,1.813306319945681,NA,1.0163839071287797,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.733378975141147,1.392422503071433
Vegan,Slope change,1.1761004017795225,0.625819289172566,2.6675082580758946,NA,1.0208078654487098,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8124893117967763,1.7024373551537004
Vegan,Slope change,1.7045857512517986,0.9385528706718672,3.1000185171578916,NA,1.029206425158331,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,FALSE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.2567387034748634,2.3120260204740126
Vegan,Slope change,0.8426934596094969,0.3283513680222816,1.5401696920531385,NA,1.0397348536215474,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.5681166872630116,1.2499760749676145
Vegan,Slope change,1.0179773559134648,0.5468303204261777,2.07868924624897,NA,1.0097467429219162,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7240941017810197,1.4311370505624692
Vegan,Slope change,1.1579826261736752,0.9767549888092306,1.5828403531628785,NA,1.0556899509867987,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.0238103701580314,1.3097384062569142
Vegan,Slope change,0.9632759390558654,0.6459411037638668,1.477103425303721,NA,1.0279773096107574,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7800338897879572,1.1895643854861202
Vegan,Slope change,0.9680095058139916,0.6372867612891282,1.5441302394182754,NA,1.0152888821142925,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7723806761298062,1.2131872693158483
Vegan,Slope change,0.8648216091097627,0.2530939538754179,1.4275829222460372,NA,1.001163805343933,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.5562414854901077,1.3445894186123237
Vegan,Slope change,0.9442761312382282,0.3982851890097487,1.7283433524875802,NA,1.000501674275822,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6493634218166593,1.3731254056961424
