outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group
nonvegan,NA,-0.180152094136659,-0.68323109524,0.2479537555,1.15777104800311,13.2356207068018,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan/plots/W8T41JZK0ZMEP.png,Animal
nonvegan,NA,-0.1237181802525,-0.500389078,0.2970369975,1.0743616711656,33.0216398904414,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.0343455940663109,-0.32791223065,0.18526918625,1.01464753179727,308.454858664571,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/1SQPTEGYPH0GA.png,Animal
meat,NA,-0.0674578775865367,-0.306418986575,0.1807125875,1.00752010261793,443.143369945592,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/1SQPTEGYPH0GA.png,Animal
meat,NA,-0.0478144781114424,-0.299149956375,0.16813920525,1.00369128886084,678.884780686066,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/1SQPTEGYPH0GA.png,Animal
meat,NA,0.363234569605439,0.0137199705,0.684020068315,1.00609654845418,535.055064556864,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/1SQPTEGYPH0GA.png,Animal
meat,NA,-0.0271848014538309,-0.19926339625,0.1404856525,1.00635264931325,516.764574566273,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/2HRX9P6HKXA8V.png,Animal
meat,NA,0.00939644022175567,-0.102320475775,0.11979325845,1.00511955628491,631.817581403202,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/2HRX9P6HKXA8V.png,Animal
meat,NA,-0.00327847605678213,-0.211146713925,0.1955816144,1.00023463531568,670.300161399327,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/2HRX9P6HKXA8V.png,Animal
meat,NA,0.111061680280073,-0.11827742775,0.333639019675,1.00357113938198,389.577949407162,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/2HRX9P6HKXA8V.png,Animal
meat,NA,0.0099795525931,-0.216606321075,0.24802993,1.00900908869217,398.346345459604,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/78AY09MVJVTYE.png,Animal
meat,NA,0.0863933294109703,-0.027370644025,0.20054830375,1.00352245247499,404.061161650486,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/78AY09MVJVTYE.png,Animal
meat,NA,-0.126573669093,-0.41314123,0.154232953875,1.00359300638477,527.791696473845,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/78AY09MVJVTYE.png,Animal
meat,NA,-0.158922652921602,-0.467092041575,0.182962353,1.0036962345671,518.801314117304,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/78AY09MVJVTYE.png,Animal
meat,NA,-0.04077131134532,-0.38934335875,0.259576047,1.00189076996736,649.515584443197,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/9XKJD8DQTH559.png,Animal
meat,NA,0.163233664792268,-0.169566706525,0.59013497925,1.00821445351977,367.54997312728,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/9XKJD8DQTH559.png,Animal
meat,NA,0.0155763379429333,-0.3143101545925,0.359869219,1.00469347816417,963.333059005062,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/9XKJD8DQTH559.png,Animal
meat,NA,0.014806390841156,-0.30033608495,0.32691935775,1.0021522851571,600.078196612081,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/9XKJD8DQTH559.png,Animal
meat,NA,-0.0957832375818493,-0.52607086545,0.3136275045,1.0017484444896,807.05254145378,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/9XKJD8DQTH559.png,Animal
meat,NA,0.310461229726663,-0.5077301955,1.243739053725,1.01099833510517,241.047190307363,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/9XKJD8DQTH559.png,Animal
meat,NA,-0.143139742439486,-0.526087370975,0.241750091825,1.00109277061051,532.579594230597,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/9XKJD8DQTH559.png,Animal
meat,NA,-0.538406970949918,-1.3892798956,0.20265391375,1.00690623256674,273.651370829828,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/9XKJD8DQTH559.png,Animal
meat,NA,0.0333482423697387,-0.24676546215,0.3197035495,1.00609285965051,736.273247748723,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/C0BE4NDSW26QN.png,Animal
meat,NA,0.0311739120951165,-0.246031129,0.31269840025,1.00384534875558,655.145643506925,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/C0BE4NDSW26QN.png,Animal
meat,NA,0.04729714152143,-0.151184349,0.281790790375,1.00084522150915,689.089198429926,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/C0BE4NDSW26QN.png,Animal
meat,NA,-0.023735122561498002,-0.266160380325,0.180024289725,1.00019639668953,603.722835015893,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/C0BE4NDSW26QN.png,Animal
meat,NA,-0.0718213369101787,-0.50377851525,0.35631068645,1.00657722097391,625.531744104936,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/C0BE4NDSW26QN.png,Animal
meat,NA,-0.0546197714420233,-0.61939453805,0.481940187025,1.00209527120858,840.223585699747,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/C0BE4NDSW26QN.png,Animal
meat,NA,-0.059512011792601,-0.48292971505,0.377909918325,1.00695452405379,651.490092342205,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/C0BE4NDSW26QN.png,Animal
meat,NA,-0.0435104764670693,-0.5758970072475,0.5180579,1.00121921484751,857.68857252635,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/C0BE4NDSW26QN.png,Animal
meat,NA,0.00670324926882737,-0.07551113795,0.08911173215,1.00241363736743,1117.61328108268,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/ED5J990H5VAZT.png,Animal
meat,NA,0.1322271619857,0.0068585631,0.255579184,1.00166264981037,572.975924860571,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/ED5J990H5VAZT.png,Animal
meat,NA,-0.133908128848067,-0.1943748535,-0.06956146025,1.00091972192567,1646.81147876934,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/ED5J990H5VAZT.png,Animal
meat,NA,-0.0855009777041233,-0.146599063,-0.02260017875,1.00171198725947,1450.48719947854,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/ED5J990H5VAZT.png,Animal
meat,NA,-0.135367581678755,-0.42882674625,0.0680027591750001,1.01183493968581,288.207111585541,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/EMBVNVD207CC6.png,Animal
meat,NA,-0.19821916845808,-0.452745709175,0.0553614222750001,1.01669553593195,418.401438257878,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/EMBVNVD207CC6.png,Animal
meat,NA,0.116241984319013,-0.105297803175,0.35168273525,1.01605658731595,513.550448489831,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/EMBVNVD207CC6.png,Animal
meat,NA,0.10752693046283,-0.2003076585,0.44351733250000003,1.0062922416363,428.019402445863,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/EMBVNVD207CC6.png,Animal
meat,NA,-0.0257261138962953,-0.216960313925,0.148716648575,1.00419159847902,773.660357926624,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/L69HYJ4Y3TR91.png,Animal
meat,NA,0.0832986148440677,-0.229326290075,0.4341379885,1.00802403529293,322.554060146491,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/L69HYJ4Y3TR91.png,Animal
meat,NA,-0.131563452651702,-0.353161919575,0.0789555561500001,1.00029701185706,986.418115703198,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/L69HYJ4Y3TR91.png,Animal
meat,NA,0.0407992476436477,-0.151603901125,0.238071243375,1.00047215883068,1076.31176134855,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/L69HYJ4Y3TR91.png,Animal
meat,NA,-0.072216174447996,-0.2892163105,0.12981842062499999,1.03333773834261,146.830202115943,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/LBZEEFSBJNB3Z.png,Animal
meat,NA,-0.0738363836729247,-0.353439021,0.186921321,1.03576082131522,132.457742767356,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/LBZEEFSBJNB3Z.png,Animal
meat,NA,0.0246123930915567,-0.174492718825,0.2340441435,1.00044399399226,615.367797626036,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/LBZEEFSBJNB3Z.png,Animal
meat,NA,-0.15478906136824,-0.324928253025,0.00162974560000001,1.00012190193116,784.547754274461,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/LBZEEFSBJNB3Z.png,Animal
meat,NA,-0.0322670977734543,-0.314827575,0.2386785056,1.01251958030756,404.761381186361,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/LQ5EH4BKGV61T.png,Animal
meat,NA,0.0161591086598807,-0.35309175925,0.356510116125,1.01018964304753,447.30609881171,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/LQ5EH4BKGV61T.png,Animal
meat,NA,-0.0336240047547883,-0.4169393695,0.35675607775,1.00408827226126,762.347999641496,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/LQ5EH4BKGV61T.png,Animal
meat,NA,0.00709142829927067,-0.5062693675,0.556992537750001,1.0059986084151,565.190216497657,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/LQ5EH4BKGV61T.png,Animal
meat,NA,0.0083855313153043,-0.23448438325,0.258038414625,1.00912791133145,393.799788232593,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/S8MT0YGD2KTN9.png,Animal
meat,NA,0.0451025040836817,-0.12737309585,0.2191106365,1.01143217316688,404.307707115606,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/S8MT0YGD2KTN9.png,Animal
meat,NA,0.0335090144776973,-0.17228960205,0.252703027,1.00045444590148,656.619836557139,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/S8MT0YGD2KTN9.png,Animal
meat,NA,-0.0231147772421573,-0.29247825725,0.231291426725,1.00328161573979,538.248469823777,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/S8MT0YGD2KTN9.png,Animal
meat,NA,0.0228929969491973,-0.151406101925,0.2178817425,1.02270497385145,250.93509861943,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SAFK7ND1HR6XS.png,Animal
meat,NA,0.0370358769721823,-0.271654852575,0.3698626145,1.00519124446811,539.450381385389,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SAFK7ND1HR6XS.png,Animal
meat,NA,-0.0493369626478406,-0.261242804375,0.157203784775,1.00364606775459,750.687928796761,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SAFK7ND1HR6XS.png,Animal
meat,NA,-0.0240094095125317,-0.250842037675,0.21527408025,1.00389898371362,834.071064530146,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SAFK7ND1HR6XS.png,Animal
meat,NA,-0.00582788000778833,-0.158042976025,0.1465064661,1.0041936088073,626.569864663055,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SRQS8F7JWA9MZ.png,Animal
meat,NA,-0.0625731590880437,-0.20817152375,0.0905184866250001,1.00315207773088,716.67878192989,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SRQS8F7JWA9MZ.png,Animal
meat,NA,0.0304393466266327,-0.2589103615,0.307862336275,1.00207393483715,767.822396166301,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SRQS8F7JWA9MZ.png,Animal
meat,NA,0.0421534519848597,-0.22379275185,0.3413906165,1.00210597827666,604.590446179042,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SRQS8F7JWA9MZ.png,Animal
meat,NA,-0.0637474566626715,-0.283638817205,0.155137841725,1.00031397261334,795.438934661137,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SRQS8F7JWA9MZ.png,Animal
meat,NA,0.100625851010205,-0.084181399825,0.3066283239,1.00673464364418,713.581430734662,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SRQS8F7JWA9MZ.png,Animal
meat,NA,0.046137141492533,-0.17433196025,0.275935965375,1.0005808694008,855.143204457459,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SRQS8F7JWA9MZ.png,Animal
meat,NA,-0.0593933654907203,-0.272940254025,0.12943403755,1.00820547328873,682.83027672334,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/SRQS8F7JWA9MZ.png,Animal
meat,NA,0.0438424778192963,-0.14396135675,0.27642941,1.00233576359239,590.543778061844,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,-0.111332694657841,-0.33944649125,0.068738689775,1.0022066119168,520.865574387024,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,0.029131557928727,-0.1430245467225,0.2052309735,1.00349803560634,832.145251044591,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,-0.09878674810178,-0.3054046945,0.0841079543500001,1.0081716161982,363.945746803115,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,0.0823763541237386,-0.25560854305,0.461102862825,1.00190855765203,754.616990078587,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,0.0819319973478161,-0.256886643725,0.4716385795,1.00211444815091,762.084842592388,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,0.0353427872128,-0.39601802425,0.363908529,1.01125438787868,448.26173529108,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,0.043995253583065,-0.302795113425,0.3703309880475,1.00169708703948,1148.33509581883,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,0.133477623237145,-0.208871192825,0.4993292,1.00126145665693,581.176786191153,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,0.157269792029335,-0.1863070895,0.527079197235,1.00419029964348,452.665212911839,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,-0.112845799060403,-0.4392480895,0.1953824358,1.00316197745366,722.046567219983,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,-0.0557450105899903,-0.36341865035,0.2419892289975,1.00396338446589,741.731769974377,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,-0.107657221038902,-0.34792060225,0.125176598525,1.00214822441972,783.954909591155,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,-0.0815194043371651,-0.286457694275,0.1325782842,1.00125680611882,736.525989822892,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,0.05865437084704,-0.20358101975,0.327184304,1.00994840124581,682.716601547652,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,-0.161271000775251,-0.411668804775,0.07643287635,1.00862455741089,680.559007434409,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/V3Q26BHF3SE2H.png,Animal
meat,NA,0.0561946330713593,-0.113026677,0.26317050575,1.00607477040969,614.502514450108,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.209098290439707,-0.38560705575,-0.0573763746574998,1.00443953232833,551.58352957339,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.0422473549449347,-0.206104003975,0.11412280650000001,1.00746435596093,557.654970732373,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.0807587458208083,-0.25291272925,0.081390408505,1.00306001156101,787.934490174803,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.124586552124662,-0.323181186,0.0644236077500001,1.00263176359205,531.495925932021,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.023054028596722,-0.41319201925,0.314701691125,1.0048901759767,828.991893001191,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.00764515980853533,-0.3789455152225,0.41957058325,1.00485281538313,592.198183428017,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,0.0348078290049837,-0.28231553905,0.41662058546,1.00170038663897,613.20648018151,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,0.002249504655924,-0.362540174525,0.3885484806,1.00119606057148,817.354458858018,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.0341885578155069,-0.462623056725,0.2971900732525,1.00197852844508,683.296169109437,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,0.224017393917192,-0.13153038456,0.699958181375,1.00410987397963,835.520486547739,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,0.00659051417230967,-0.299627885025,0.2989551312075,1.0033188163406,652.230230634624,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,0.0606179026045333,-0.21725925075,0.340283392925,1.00544025606155,636.650884502874,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.0448956427479334,-0.2815511953975,0.17776216826,1.00684399361836,799.695056884024,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,0.10275617958374,-0.2224872282,0.4117089785,1.00460207896374,657.38835453762,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.064286687893821,-0.351445712175,0.192070344205,1.00965047506028,829.831559903223,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,0.185366837361327,-0.110352793425,0.4908401415,1.00301401058103,793.506243874535,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,0.123711221486329,-0.1516251484525,0.4396147007,1.00765952706053,575.097629780479,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,-0.253619166626072,-0.76567586745,0.1424177705,1.00160113825462,771.505568637615,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
meat,NA,0.0939003187573177,-0.21996565925,0.4314935882325,1.00191646779822,648.151854061614,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/meat/plots/W8T41JZK0ZMEP.png,Animal
chicken_fish,NA,-0.0722728854640667,-0.420979344,0.17786049625,2.81294159553165,3.48776958285154,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish/plots/1SQPTEGYPH0GA.png,Animal
chicken_fish,NA,-0.184384825800767,-0.43636673715,0.0619703456000001,2.66651052185841,3.555800063652,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish/plots/1SQPTEGYPH0GA.png,Animal
chicken_fish,NA,-0.146791988479967,-0.383554249775,0.04377291125,2.43255543549606,3.66659122636409,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish/plots/1SQPTEGYPH0GA.png,Animal
chicken_fish,NA,0.393415181613,0.07786483275,0.699476377625,2.66635471677612,3.53347806461862,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish/plots/1SQPTEGYPH0GA.png,Animal
chicken_fish,NA,0.0461176104243333,-0.102225991675,0.199105584,2.9690371927502,3.44546307826371,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish/plots/2HRX9P6HKXA8V.png,Animal
chicken_fish,NA,0.0185630344317007,-0.18137017375,0.241582407,2.52570874524798,3.63611960859468,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish/plots/2HRX9P6HKXA8V.png,Animal
chicken_fish,NA,-0.0645546801175167,-0.2360769755,0.0924456109000001,2.62622697488817,3.56757181353943,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish/plots/2HRX9P6HKXA8V.png,Animal
chicken_fish,NA,0.204947420396333,0.0137899383,0.4021599452,3.10283827045774,3.39828231461328,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish/plots/2HRX9P6HKXA8V.png,Animal
chicken_fish,NA,-0.0120299491154333,-0.204999362025,0.13683869815,2.82508422684668,3.48449887173363,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish/plots/78AY09MVJVTYE.png,Animal
chicken_fish,NA,0.0222442919277041,-0.0714925327173,0.1186750616,2.38633352145802,3.71281534749932,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish/plots/78AY09MVJVTYE.png,Animal
