created_at,location_id,item_quantity_day,vegan_window_quantity,vegetarian_window_quantity,meat_window_quantity,vegan_window_avg,vegetarian_window_avg,meat_window_avg,vegan_outcome,vegetarian_outcome,day_of_week_cat,day_of_week,weekend,day_of_month_cat,day_of_month,month_cat,month,season,year_cat,year,date,location_id_y,cuisine,restaurant_type,pos_type,batch
2019-09-01 00:00:00+00:00,2HRX9P6HKXA8V,483.0,21813.0,63914.0,165499.0,260.67093551180903,429.0880499147977,634.7333444304342,50.0,147.0,6,6,1,1,0,9,8,fall,2019,6,2376,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-02 00:00:00+00:00,2HRX9P6HKXA8V,303.0,13908.0,36306.0,78012.0,225.57842975896315,406.8453768440387,624.0464101677802,44.0,115.0,0,0,0,2,1,9,8,fall,2019,6,2377,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-03 00:00:00+00:00,2HRX9P6HKXA8V,564.0,24966.0,86115.0,170847.0,242.21175723548248,447.0610862095498,623.8706657460918,42.0,170.0,1,1,0,3,2,9,8,fall,2019,6,2378,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-04 00:00:00+00:00,2HRX9P6HKXA8V,142.0,5712.0,22379.0,49169.0,281.1034572216613,470.4432217732087,641.9967738178586,16.0,63.0,2,2,0,4,3,9,8,fall,2019,6,2379,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-05 00:00:00+00:00,2HRX9P6HKXA8V,352.0,2385.0,12077.0,61630.0,225.66243094598315,485.89595485748725,690.6118756768187,3.0,29.0,3,3,0,5,4,9,8,fall,2019,6,2380,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-06 00:00:00+00:00,2HRX9P6HKXA8V,355.0,546.0,10111.0,130793.0,668.3239436619718,563.425952828916,727.1829687167264,2.0,27.0,4,4,0,6,5,9,8,fall,2019,6,2381,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-07 00:00:00+00:00,2HRX9P6HKXA8V,236.0,1030.0,8297.0,46738.0,786.9491525423729,574.0636504887478,716.8268039126674,10.0,53.0,5,5,1,7,6,9,8,fall,2019,6,2382,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-08 00:00:00+00:00,2HRX9P6HKXA8V,810.0,26748.0,123328.0,293430.0,494.3305572913866,533.2674053353071,713.9474547137426,57.0,272.0,6,6,1,8,7,9,8,fall,2019,6,2383,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-09 00:00:00+00:00,2HRX9P6HKXA8V,742.0,38887.0,211018.0,434964.0,348.1087081729855,503.9385888369557,693.8990131563246,40.0,225.0,0,0,0,9,8,9,8,fall,2019,6,2384,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-10 00:00:00+00:00,2HRX9P6HKXA8V,403.0,12928.0,70482.0,149370.0,386.9949642862014,507.5435421500001,694.101863925946,23.0,140.0,1,1,0,10,9,9,8,fall,2019,6,2385,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-11 00:00:00+00:00,2HRX9P6HKXA8V,127.0,2588.0,13828.0,19887.0,346.90243676703915,500.51637218885264,651.6989743746084,15.0,82.0,2,2,0,11,10,9,8,fall,2019,6,2386,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-12 00:00:00+00:00,2HRX9P6HKXA8V,154.0,3245.0,15575.0,7475.0,324.6442914459468,493.9252920300643,427.79200004171,27.0,105.0,3,3,0,12,11,9,8,fall,2019,6,2387,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-13 00:00:00+00:00,2HRX9P6HKXA8V,204.0,6760.0,24017.0,10861.0,303.4776769746684,473.25074805510366,410.2284096027364,48.0,147.0,4,4,0,13,12,9,8,fall,2019,6,2388,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-14 00:00:00+00:00,2HRX9P6HKXA8V,249.0,11698.0,34827.0,18183.0,290.0422780637116,445.8582189187436,442.1132679352254,50.0,135.0,5,5,1,14,13,9,8,fall,2019,6,2389,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-15 00:00:00+00:00,2HRX9P6HKXA8V,122.0,6257.0,16148.0,13913.0,365.5331456848572,445.9063670909861,498.232882239593,23.0,67.0,6,6,1,15,14,9,8,fall,2019,6,2390,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-16 00:00:00+00:00,2HRX9P6HKXA8V,143.0,729.0,2489.0,10107.0,771.6753557610335,630.8094079763276,733.4827029097362,5.0,30.0,0,0,0,16,15,9,8,fall,2019,6,2391,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-17 00:00:00+00:00,2HRX9P6HKXA8V,305.0,2632.0,17105.0,56320.0,686.6063901490131,566.4774240890077,721.9895520817811,15.0,89.0,1,1,0,17,16,9,8,fall,2019,6,2392,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-18 00:00:00+00:00,2HRX9P6HKXA8V,280.0,5770.0,32777.0,53429.0,423.1624092818408,520.7036407106622,742.5482057894908,26.0,117.0,2,2,0,18,17,9,8,fall,2019,6,2393,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-19 00:00:00+00:00,2HRX9P6HKXA8V,333.0,9177.0,41741.0,69757.0,413.4850336684264,516.3754881495906,698.5471220314791,13.0,77.0,3,3,0,19,18,9,8,fall,2019,6,2394,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-20 00:00:00+00:00,2HRX9P6HKXA8V,600.0,10270.0,43085.0,226005.0,545.5160869194531,535.3485188154664,706.0779559136537,37.0,132.0,4,4,0,20,19,9,8,fall,2019,6,2395,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-21 00:00:00+00:00,2HRX9P6HKXA8V,630.0,33514.0,116339.0,226975.0,342.44014507976,478.7497580312565,673.5624981488104,60.0,220.0,5,5,1,21,20,9,8,fall,2019,6,2396,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-22 00:00:00+00:00,2HRX9P6HKXA8V,909.0,50840.0,211567.0,485695.0,395.30118103589433,502.2382810084651,663.6356091996173,58.0,261.0,6,6,1,22,21,9,8,fall,2019,6,2397,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-23 00:00:00+00:00,2HRX9P6HKXA8V,502.0,24093.0,86208.0,261899.0,437.1692739818568,505.0303358993327,676.2843527580399,42.0,112.0,0,0,0,23,22,9,8,fall,2019,6,2398,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-24 00:00:00+00:00,2HRX9P6HKXA8V,563.0,24306.0,86340.0,232807.0,396.05987190019846,491.4832750407424,671.0874922628249,36.0,147.0,1,1,0,24,23,9,8,fall,2019,6,2399,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-25 00:00:00+00:00,2HRX9P6HKXA8V,563.0,20897.0,74617.0,229143.0,336.01166620651327,474.98778844283873,700.8244000584865,45.0,156.0,2,2,0,25,24,9,8,fall,2019,6,2400,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-26 00:00:00+00:00,2HRX9P6HKXA8V,361.0,12772.0,46521.0,140307.0,368.078343164411,495.9808826411387,725.1643667213503,9.0,44.0,3,3,0,26,25,9,8,fall,2019,6,2401,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-27 00:00:00+00:00,2HRX9P6HKXA8V,274.0,1793.0,7817.0,67725.0,442.24120339311946,503.456667269599,679.9280103506716,14.0,62.0,4,4,0,27,26,9,8,fall,2019,6,2402,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-28 00:00:00+00:00,2HRX9P6HKXA8V,641.0,13866.0,78152.0,196057.0,338.8024430545443,494.4688676433624,645.001318967405,33.0,193.0,5,5,1,28,27,9,8,fall,2019,6,2403,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-29 00:00:00+00:00,2HRX9P6HKXA8V,408.0,9449.0,55772.0,152140.0,495.5444967289583,524.4886164224029,695.90766368358,13.0,71.0,6,6,1,29,28,9,8,fall,2019,6,2404,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-09-30 00:00:00+00:00,2HRX9P6HKXA8V,429.0,4917.0,27553.0,161742.0,613.3374587080881,546.4513288149067,713.7921862043588,12.0,61.0,0,0,0,30,29,9,8,fall,2019,6,2405,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-01 00:00:00+00:00,2HRX9P6HKXA8V,436.0,6517.0,23011.0,171155.0,625.4633095699947,542.9037793622507,716.0829921238085,10.0,44.0,1,1,0,1,0,10,9,fall,2019,6,2406,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-02 00:00:00+00:00,2HRX9P6HKXA8V,604.0,15381.0,57462.0,255390.0,405.7197295724818,479.6750692174928,709.0049154802548,45.0,151.0,2,2,0,2,1,10,9,fall,2019,6,2407,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-03 00:00:00+00:00,2HRX9P6HKXA8V,262.0,11120.0,39373.0,99195.0,334.27866673500074,459.1140458122483,671.9940927736328,16.0,72.0,3,3,0,3,2,10,9,fall,2019,6,2408,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-04 00:00:00+00:00,2HRX9P6HKXA8V,387.0,4950.0,14423.0,91251.0,349.69781313516853,507.2340628055035,701.2417875010361,26.0,58.0,4,4,0,4,3,10,9,fall,2019,6,2409,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-05 00:00:00+00:00,2HRX9P6HKXA8V,539.0,19025.0,51773.0,199376.0,356.55383221438353,478.7540324344553,700.9523827835246,42.0,159.0,5,5,1,5,4,10,9,fall,2019,6,2410,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-06 00:00:00+00:00,2HRX9P6HKXA8V,614.0,30938.0,129531.0,242790.0,335.51349786467773,511.337130407275,730.6412833815303,58.0,215.0,6,6,1,6,5,10,9,fall,2019,6,2411,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-07 00:00:00+00:00,2HRX9P6HKXA8V,417.0,25335.0,80481.0,156742.0,320.3881851613165,475.7940031776416,709.8499521955544,78.0,143.0,0,0,0,7,6,10,9,fall,2019,6,2412,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-08 00:00:00+00:00,2HRX9P6HKXA8V,232.0,13089.0,22747.0,49709.0,293.9166297697239,374.04297567412544,754.2516141421922,15.0,83.0,1,1,0,8,7,10,9,fall,2019,6,2413,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-09 00:00:00+00:00,2HRX9P6HKXA8V,179.0,3831.0,17002.0,17033.0,424.4901130914801,483.4720817471047,578.5828016922283,30.0,93.0,2,2,0,9,8,10,9,fall,2019,6,2414,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-10 00:00:00+00:00,2HRX9P6HKXA8V,147.0,4391.0,14215.0,13162.0,367.0918597267594,451.8485215276505,496.99388652320255,18.0,79.0,3,3,0,10,9,10,9,fall,2019,6,2415,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-11 00:00:00+00:00,2HRX9P6HKXA8V,363.0,5339.0,23174.0,65817.0,397.7254173460725,469.7459119181099,655.3403734926958,15.0,70.0,4,4,0,11,10,10,9,fall,2019,6,2416,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-12 00:00:00+00:00,2HRX9P6HKXA8V,392.0,2958.0,33190.0,103321.0,638.9362493373973,595.8621259176588,739.1995504168965,13.0,99.0,5,5,1,12,11,10,9,fall,2019,6,2417,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-13 00:00:00+00:00,2HRX9P6HKXA8V,248.0,2574.0,28241.0,51328.0,501.1445246285972,593.4129662836338,723.0149808833542,1.0,117.0,6,6,1,13,12,10,9,fall,2019,6,2418,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-14 00:00:00+00:00,2HRX9P6HKXA8V,496.0,10778.0,70139.0,115466.0,458.92853905378496,545.6144041914154,687.9618646286082,48.0,176.0,0,0,0,14,13,10,9,fall,2019,6,2419,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-15 00:00:00+00:00,2HRX9P6HKXA8V,598.0,27127.0,107534.0,235642.0,337.9070918632197,494.8939178694983,649.2641847863395,32.0,152.0,1,1,0,15,14,10,9,fall,2019,6,2420,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-16 00:00:00+00:00,2HRX9P6HKXA8V,435.0,12657.0,54138.0,153182.0,332.90833691254,495.5722593792028,688.1494349072092,26.0,116.0,2,2,0,16,15,10,9,fall,2019,6,2421,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-17 00:00:00+00:00,2HRX9P6HKXA8V,367.0,7377.0,41266.0,129166.0,337.1371036357025,493.85581217723205,717.4965546780262,13.0,79.0,3,3,0,17,16,10,9,fall,2019,6,2422,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-18 00:00:00+00:00,2HRX9P6HKXA8V,693.0,15490.0,94794.0,249883.0,390.2175483352551,520.5803785694429,683.857724048677,33.0,216.0,4,4,0,18,17,10,9,fall,2019,6,2423,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-19 00:00:00+00:00,2HRX9P6HKXA8V,581.0,15688.0,109999.0,232812.0,392.12135666530895,558.7399876842096,702.8088116212199,30.0,202.0,5,5,1,19,18,10,9,fall,2019,6,2424,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-20 00:00:00+00:00,2HRX9P6HKXA8V,815.0,24616.0,180453.0,368098.0,452.245555191327,571.0894549510587,760.9836252526509,35.0,227.0,6,6,1,20,19,10,9,fall,2019,6,2425,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-21 00:00:00+00:00,2HRX9P6HKXA8V,396.0,18493.0,69938.0,188772.0,553.028149360444,572.4585084694909,731.0299883881339,45.0,134.0,0,0,0,21,20,10,9,fall,2019,6,2426,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-22 00:00:00+00:00,2HRX9P6HKXA8V,190.0,5394.0,22867.0,39447.0,395.3335909445758,526.7668150366378,703.5865407008721,12.0,46.0,1,1,0,22,21,10,9,fall,2019,6,2427,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-23 00:00:00+00:00,2HRX9P6HKXA8V,104.0,620.0,1102.0,10592.0,768.1682206682207,753.4232750041114,748.9200102096542,3.0,3.0,2,2,0,23,22,10,9,fall,2019,6,2428,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-24 00:00:00+00:00,2HRX9P6HKXA8V,243.0,3698.0,9642.0,30899.0,490.801435660099,558.5972358186762,716.0365630367587,30.0,87.0,3,3,0,24,23,10,9,fall,2019,6,2429,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-25 00:00:00+00:00,2HRX9P6HKXA8V,231.0,9932.0,30099.0,44071.0,394.8513323491434,504.6664943482758,662.6326793236324,28.0,91.0,4,4,0,25,24,10,9,fall,2019,6,2430,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-26 00:00:00+00:00,2HRX9P6HKXA8V,499.0,9872.0,34056.0,120961.0,440.9052608543017,523.8900532569559,677.5837163439215,37.0,108.0,5,5,1,26,25,10,9,fall,2019,6,2431,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-27 00:00:00+00:00,2HRX9P6HKXA8V,501.0,18302.0,56159.0,203705.0,390.6513924761065,498.6288856336277,685.4297007213107,27.0,71.0,6,6,1,27,26,10,9,fall,2019,6,2432,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-28 00:00:00+00:00,2HRX9P6HKXA8V,331.0,7437.0,12843.0,136719.0,608.0364297257042,615.9455738253798,714.4247890995084,16.0,16.0,0,0,0,28,27,10,9,fall,2019,6,2433,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-29 00:00:00+00:00,2HRX9P6HKXA8V,157.0,1333.0,1333.0,32834.0,644.7120631138148,644.7120631138148,716.9974003672237,2.0,2.0,1,1,0,29,28,10,9,fall,2019,6,2434,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-30 00:00:00+00:00,2HRX9P6HKXA8V,197.0,480.0,1418.0,32909.0,800.0,669.225888324873,758.1193873646482,2.0,14.0,2,2,0,30,29,10,9,fall,2019,6,2435,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-10-31 00:00:00+00:00,2HRX9P6HKXA8V,245.0,909.0,5865.0,50848.0,546.295918367347,564.1405050437968,762.7981733825209,5.0,24.0,3,3,0,31,30,10,9,fall,2019,6,2436,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-01 00:00:00+00:00,2HRX9P6HKXA8V,332.0,1488.0,6765.0,96873.0,685.5022590361446,589.2371767815521,738.4237592025843,2.0,20.0,4,4,0,1,0,11,10,fall,2019,6,2437,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-02 00:00:00+00:00,2HRX9P6HKXA8V,680.0,12766.0,37401.0,286125.0,649.4168413864769,591.7668352271538,715.3238901375585,41.0,125.0,5,5,1,2,1,11,10,fall,2019,6,2438,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-03 00:00:00+00:00,2HRX9P6HKXA8V,1033.0,51346.0,209522.0,610212.0,424.4125803187625,522.5478616534192,695.1792193317578,67.0,277.0,6,6,1,3,2,11,10,fall,2019,6,2439,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-04 00:00:00+00:00,2HRX9P6HKXA8V,895.0,59089.0,224842.0,739168.0,461.7255106320904,535.7335974611563,690.3170024494118,35.0,134.0,0,0,0,4,3,11,10,fall,2019,6,2440,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-05 00:00:00+00:00,2HRX9P6HKXA8V,446.0,11904.0,45228.0,210694.0,472.0697185616044,547.3734953091715,699.9469507088472,27.0,83.0,1,1,0,5,4,11,10,fall,2019,6,2441,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-06 00:00:00+00:00,2HRX9P6HKXA8V,297.0,8368.0,22551.0,95490.0,400.9366781346212,499.8429364702375,682.5416768349191,28.0,71.0,2,2,0,6,5,11,10,fall,2019,6,2442,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-07 00:00:00+00:00,2HRX9P6HKXA8V,217.0,2738.0,8095.0,37729.0,482.5812295728998,533.1479436640791,748.8062973977505,5.0,25.0,3,3,0,7,6,11,10,fall,2019,6,2443,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-08 00:00:00+00:00,2HRX9P6HKXA8V,211.0,1209.0,5805.0,49552.0,538.1356812750178,495.27461754130337,724.4473790994588,13.0,30.0,4,4,0,8,7,11,10,fall,2019,6,2444,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-09 00:00:00+00:00,2HRX9P6HKXA8V,506.0,16081.0,47298.0,124534.0,441.72352551957,494.6432538234884,671.5880822576848,45.0,155.0,5,5,1,9,8,11,10,fall,2019,6,2445,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-10 00:00:00+00:00,2HRX9P6HKXA8V,331.0,12300.0,41352.0,107077.0,402.4372252969901,486.6397146331768,678.0925016195126,29.0,91.0,6,6,1,10,9,11,10,fall,2019,6,2446,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-11 00:00:00+00:00,2HRX9P6HKXA8V,572.0,29680.0,90373.0,149157.0,355.6222866970074,493.2024246932514,662.797510595793,79.0,227.0,0,0,0,11,10,11,10,fall,2019,6,2447,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-12 00:00:00+00:00,2HRX9P6HKXA8V,161.0,8158.0,25051.0,42471.0,334.3210125850604,486.3759428033841,653.4481388506803,6.0,44.0,1,1,0,12,11,11,10,fall,2019,6,2448,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-13 00:00:00+00:00,2HRX9P6HKXA8V,176.0,743.0,5579.0,22314.0,355.7859848484849,530.5087132714004,844.5762066732284,6.0,40.0,2,2,0,13,12,11,10,fall,2019,6,2449,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-14 00:00:00+00:00,2HRX9P6HKXA8V,286.0,4329.0,19894.0,43505.0,347.604081271452,515.2078022342963,746.8501427138494,18.0,83.0,3,3,0,14,13,11,10,fall,2019,6,2450,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-15 00:00:00+00:00,2HRX9P6HKXA8V,215.0,3194.0,16944.0,49321.0,301.16429629601924,507.6531216464917,661.5202284753685,7.0,56.0,4,4,0,15,14,11,10,fall,2019,6,2451,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-16 00:00:00+00:00,2HRX9P6HKXA8V,689.0,19563.0,92008.0,213395.0,390.264626949677,531.7951382636056,696.8834113377114,50.0,202.0,5,5,1,16,15,11,10,fall,2019,6,2452,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-17 00:00:00+00:00,2HRX9P6HKXA8V,595.0,22226.0,97750.0,291857.0,383.4675418425827,519.5739807062067,701.5938810768216,25.0,110.0,6,6,1,17,16,11,10,fall,2019,6,2453,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-18 00:00:00+00:00,2HRX9P6HKXA8V,100.0,838.0,4053.0,21267.0,730.2511815961816,593.0296356846209,730.9490216763977,0.0,23.0,0,0,0,18,17,11,10,fall,2019,6,2454,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-19 00:00:00+00:00,2HRX9P6HKXA8V,100.0,34.0,1737.0,8133.0,800.0,578.4830009807126,899.8943839587105,2.0,19.0,1,1,0,19,18,11,10,fall,2019,6,2455,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-20 00:00:00+00:00,2HRX9P6HKXA8V,130.0,869.0,4190.0,9777.0,595.232905982906,563.4796281784528,796.7294617464962,10.0,41.0,2,2,0,20,19,11,10,fall,2019,6,2456,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-21 00:00:00+00:00,2HRX9P6HKXA8V,143.0,1478.0,7196.0,14530.0,304.46594440912617,490.4719457126847,720.1212031442003,9.0,52.0,3,3,0,21,20,11,10,fall,2019,6,2457,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-22 00:00:00+00:00,2HRX9P6HKXA8V,152.0,1401.0,8925.0,15275.0,311.9030056201109,519.1414387935309,675.0504476349389,7.0,54.0,4,4,0,22,21,11,10,fall,2019,6,2458,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-23 00:00:00+00:00,2HRX9P6HKXA8V,586.0,10431.0,69875.0,144936.0,290.60452471159334,522.5987976303292,676.4654517946445,40.0,185.0,5,5,1,23,22,11,10,fall,2019,6,2459,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-24 00:00:00+00:00,2HRX9P6HKXA8V,898.0,37684.0,158772.0,459587.0,360.8482164433779,514.413028064287,680.2719255431693,47.0,197.0,6,6,1,24,23,11,10,fall,2019,6,2460,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-25 00:00:00+00:00,2HRX9P6HKXA8V,341.0,15264.0,57285.0,193393.0,467.51356354295393,540.9173526614388,685.218305859028,28.0,109.0,0,0,0,25,24,11,10,fall,2019,6,2461,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-26 00:00:00+00:00,2HRX9P6HKXA8V,203.0,5827.0,18403.0,29878.0,396.3577510322792,501.1046287296121,636.8398404025171,37.0,85.0,1,1,0,26,25,11,10,fall,2019,6,2462,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-27 00:00:00+00:00,2HRX9P6HKXA8V,315.0,12577.0,29916.0,45209.0,327.14404616992334,447.8903366052698,664.3370348232148,46.0,110.0,2,2,0,27,26,11,10,fall,2019,6,2463,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-28 00:00:00+00:00,2HRX9P6HKXA8V,436.0,18813.0,44671.0,137731.0,388.68598773718855,489.3535806472009,671.8518880437256,25.0,51.0,3,3,0,28,27,11,10,fall,2019,6,2464,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-29 00:00:00+00:00,2HRX9P6HKXA8V,220.0,3815.0,9510.0,55296.0,404.8316465637749,490.1519381641499,687.3738320904671,20.0,72.0,4,4,0,29,28,11,10,fall,2019,6,2465,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-11-30 00:00:00+00:00,2HRX9P6HKXA8V,246.0,6227.0,28025.0,43784.0,367.01716019071256,509.4512455349411,595.015102278346,31.0,131.0,5,5,1,30,29,11,10,fall,2019,6,2466,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-12-01 00:00:00+00:00,2HRX9P6HKXA8V,217.0,4750.0,17107.0,23727.0,341.9759516077921,500.56188854412426,589.609789328887,10.0,40.0,6,6,1,1,0,12,11,winter,2019,6,2467,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-12-02 00:00:00+00:00,2HRX9P6HKXA8V,278.0,4557.0,19491.0,58135.0,346.6597254139977,501.04270475846914,651.6615598658394,28.0,110.0,0,0,0,2,1,12,11,winter,2019,6,2468,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-12-03 00:00:00+00:00,2HRX9P6HKXA8V,286.0,5665.0,22575.0,47777.0,343.5149084156715,498.11240878535614,663.2636264911466,12.0,67.0,1,1,0,3,2,12,11,winter,2019,6,2469,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-12-04 00:00:00+00:00,2HRX9P6HKXA8V,325.0,7679.0,28978.0,74501.0,342.6080583095089,488.6748115759418,754.5043532982105,32.0,102.0,2,2,0,4,3,12,11,winter,2019,6,2470,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-12-05 00:00:00+00:00,2HRX9P6HKXA8V,387.0,9853.0,36542.0,96534.0,476.6173473963094,538.7582820406805,731.5441706784646,22.0,86.0,3,3,0,5,4,12,11,winter,2019,6,2471,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
2019-12-06 00:00:00+00:00,2HRX9P6HKXA8V,391.0,8596.0,33352.0,147884.0,544.6787038772527,566.6751539637783,868.8140824461357,16.0,65.0,4,4,0,6,5,12,11,winter,2019,6,2472,2HRX9P6HKXA8V,German,"Bar, Pub, or Brewery",Square,1
