outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group
vegetarian,vegetarian,Count,1,0.9,1.12,NA,1.000077502424959,NA,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegetarian,Count,1.03,1.01,1.05,NA,1.0032249624675313,NA,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegetarian,Count,1.01,0.95,1.06,NA,1.000604986253959,NA,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegetarian,Count,1.03,1,1.06,NA,1.0027386766598145,NA,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegetarian,Count,1,0.99,1.02,NA,1.0001445749343416,NA,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegetarian,Proportion,1.133904728944337,1.0587595157430825,1.214118073065447,NA,1.133904728944337,NA,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegetarian,Proportion,1.110274269097753,0.8424172486141028,1.3911084361529984,NA,1.110274269097753,NA,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegetarian,Proportion,1.1943408136169398,1.0587595157430825,1.3505592193484566,NA,1.1943408136169398,NA,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegetarian,Proportion,1.0664253472800553,0.8555037734677596,1.29641150876962,NA,1.0664253472800553,NA,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegetarian,Proportion,1.0946320841927122,0.9635736363632673,1.2344888785676282,NA,1.0946320841927122,NA,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegetarian,Proportion,1.0659611289151127,0.9124435365554808,1.2207556244511462,NA,1.0659611289151127,NA,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,mpbamod,Count,0.96,0.84,1.1,NA,0.9958932028033658,NA,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Count,1.04,0.8,1.3,NA,1.002841197844408,NA,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,mpbamod,Count,0.99,0.95,1.04,NA,0.9992437897832233,NA,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Count,1.05,0.85,1.34,NA,1.003829710762969,NA,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,mpbamod,Count,1.02,0.99,1.05,NA,1.001748384339581,NA,Restaurant,ED5J990H5VAZT,Plant-based
vegan,mpbamod,Count,0.99,0.96,1.02,NA,0.9989060205307883,NA,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,mpbamod,Proportion,0.9748935099744761,0.8633219511791956,1.1011085353637668,NA,0.9748935099744761,NA,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Proportion,1.0040941093627342,0.7042261140012369,1.4121225786182638,NA,1.0040941093627342,NA,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,mpbamod,Proportion,0.855153054500841,0.7042261140012369,1.0334785804947872,NA,0.855153054500841,NA,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Proportion,1.0180270398065339,0.6762433378062414,1.4830198983298375,NA,1.0180270398065339,NA,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,mpbamod,Proportion,1.0483701716951126,0.9948838031081763,1.1092384385894511,NA,1.0483701716951126,NA,Restaurant,ED5J990H5VAZT,Plant-based
