outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,color_group
total,Level Change,0,0,0,NA,NA,Pooled,POOLED,Total
total,Slope Change,0,0,0,NA,NA,Pooled,POOLED,Total
total,Gender x Level,0,0,0,NA,NA,Pooled,POOLED,Total
nonvegan,Level Change,-0.0246668804752667,-0.35734522275,0.2999346725,1.02719426345497,196.895125506507,Pooled,POOLED,Animal
nonvegan,Slope Change,0.00262415504775,-0.40734145,0.36643775375,1.04133282131263,84.2067513101857,Pooled,POOLED,Animal
nonvegan,Gender x Level,0.0550398493289,-0.3732714475,0.5546288825,1.0373912609869,145.451941350658,Pooled,POOLED,Animal
meat,Level Change,0.0100245427367967,-0.2610397325,0.22186940175,1.01190509572113,189.861865980202,Pooled,POOLED,Animal
meat,Slope Change,0.129379685370633,-0.247034669,0.6011882,1.04448175457076,108.825780394026,Pooled,POOLED,Animal
meat,Gender x Level,-0.0860689038801,-0.49241265,0.4073916075,1.01694199540457,116.880128412869,Pooled,POOLED,Animal
chicken_fish,Level Change,0.0594097367424,-0.262377225,0.303703725,2.59984174527487,3.56819668605656,Pooled,POOLED,Animal
chicken_fish,Slope Change,-0.187749527326333,-0.4188112425,0.0805696850000001,2.52037569946999,3.61023560528629,Pooled,POOLED,Animal
chicken_fish,Gender x Level,-0.0950679795884,-0.3827714775,0.30547369,3.14715467771338,3.39130767493599,Pooled,POOLED,Animal
vegetarian,Level Change,-0.0329014642691,-0.3127071625,0.1687175525,1.02683598693921,142.067244349401,Pooled,POOLED,Plant-based
vegetarian,Slope Change,-0.0888298011733667,-0.4959276975,0.391881745000001,1.01641939810617,165.258817020467,Pooled,POOLED,Plant-based
vegetarian,Gender x Level,0.0659612523287667,-0.3438686475,0.500864075,1.00919534245136,129.31615102457,Pooled,POOLED,Plant-based
vegan,Level Change,0.00596859461376667,-0.249207422,0.2190025075,1.12838474865292,24.1218648782872,Pooled,POOLED,Plant-based
vegan,Slope Change,-0.0491056079316667,-0.349359015,0.27643169,1.03417141594241,35.6272940930249,Pooled,POOLED,Plant-based
vegan,Gender x Level,-0.0571019387607667,-0.3457486925,0.3041206175,1.06185702820023,37.0915298073444,Pooled,POOLED,Plant-based
nonvegan,NA,0.0302828811685,-0.1774907425,0.2437358725,1.00777550459451,775.605173437497,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,NA,-0.0195433306339667,-0.238225605,0.1857863975,1.00079165960148,624.529510678914,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,NA,-0.03980232298952,-0.33308077375,0.2462139425,1.00947612785568,389.160120450188,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,NA,0.00815840458158333,-0.33288098,0.33815584925,1.00564330956394,387.525641630131,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,NA,-0.007576420278854,-0.10476494,0.0859996125,1.00166792584476,1137.88624591463,Restaurant,ED5J990H5VAZT,Animal
nonvegan,NA,0.00782866505533333,-0.994589825,1.0771695775,1.00629557088147,380.6301288051,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,NA,-0.00629763288356667,-1.084246065,0.991227150000001,1.01069746375437,388.813902641262,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,NA,0.0244557835787867,-0.2078002325,0.24377114,1.00596281085304,273.209276853575,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,NA,-0.0135592973195333,-0.715602275,0.555801550000001,1.00565498705627,336.423556696388,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,NA,-0.0158917629754023,-0.2130866575,0.17575749775,1.00097727506274,319.002581200723,Restaurant,ED5J990H5VAZT,Animal
nonvegan,NA,-0.00712304593474667,-0.2598848475,0.26184128,1.00375396134415,576.57728391952,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,NA,0.0504957306316333,-0.145598833,0.2740215575,1.00172477615346,843.496409533901,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,NA,0.0728940505178667,-0.2080031775,0.3373629425,1.00344103949887,594.938386504057,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,NA,-0.0454355411912333,-0.2790952888,0.162824205,1.00089960921398,851.795709091474,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,NA,-0.00122374079063333,-0.276852415,0.26056643,1.00056255440363,458.585803543015,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,NA,0.0756453795025733,-0.245354155,0.377701432,1.00698418472517,190.200407287281,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,NA,0.0278745391433333,-0.238331425,0.30201025,1.00270241297036,706.34038695672,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,NA,-0.0194639646773,-0.248255775,0.2004423375,1.00057260571404,699.344868434629,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,NA,0.0148065386400167,-0.049596122,0.08046390325,0.999625370669214,2395.2577294487,Restaurant,ED5J990H5VAZT,Animal
nonvegan,NA,0.0026059734427,-0.059668852625,0.06769955625,1.00043586591132,1614.61866971318,Restaurant,ED5J990H5VAZT,Animal
meat,NA,0.0379013341143133,-0.1720127325,0.26969571,1.00427271552193,445.764509868768,Restaurant,SRQS8F7JWA9MZ,Animal
meat,NA,-0.0200392612682,-0.2343280025,0.1922594925,1.0040544625258,479.738834655575,Restaurant,SRQS8F7JWA9MZ,Animal
meat,NA,0.0466744253942667,-0.1722840825,0.2888229625,1.00436135869838,478.311568950423,Restaurant,2HRX9P6HKXA8V,Animal
meat,NA,-0.02097643372326,-0.29676615,0.18657416,1.00277030352616,618.021545207846,Restaurant,L69HYJ4Y3TR91,Animal
meat,NA,0.0243634932567967,-0.064598835,0.1130206625,0.999881446899534,1027.42404152222,Restaurant,ED5J990H5VAZT,Animal
meat,NA,-0.0906564358023333,-1.232861475,0.9865005625,1.00318170409021,290.232501955066,Restaurant,SRQS8F7JWA9MZ,Animal
meat,NA,0.145966129950767,-0.9097963175,1.334350525,1.00391198613684,300.240759011533,Restaurant,SRQS8F7JWA9MZ,Animal
meat,NA,0.0343876994993367,-0.206082945,0.2751558975,1.0148868346571,270.206191773199,Restaurant,2HRX9P6HKXA8V,Animal
meat,NA,0.192625192751067,-0.403839155,0.915607527500001,1.00842610064425,249.362093549453,Restaurant,L69HYJ4Y3TR91,Animal
meat,NA,0.155630916002207,-0.0313396,0.3398462355,1.00345219414312,449.767607454303,Restaurant,ED5J990H5VAZT,Animal
meat,NA,-0.076484293944,-0.3302775775,0.1793288125,1.00225364573557,408.675268222168,Restaurant,SRQS8F7JWA9MZ,Animal
meat,NA,0.09887598630291,-0.1052578775,0.3486771525,1.00971172031276,473.934732635387,Restaurant,SRQS8F7JWA9MZ,Animal
meat,NA,0.0566575402002667,-0.209548215,0.3164595905,1.00060204344656,416.728707876466,Restaurant,SRQS8F7JWA9MZ,Animal
meat,NA,-0.0595114109679333,-0.3133548825,0.1575177125,1.01143804401928,484.043599579606,Restaurant,SRQS8F7JWA9MZ,Animal
meat,NA,-0.0304826770414667,-0.275646435,0.2133797725,1.00177874465106,453.344052507158,Restaurant,2HRX9P6HKXA8V,Animal
meat,NA,0.0598427850101333,-0.217912148,0.33786049575,1.00392363365111,261.224163082829,Restaurant,2HRX9P6HKXA8V,Animal
meat,NA,-0.248508377657179,-0.4742299575,-0.0316851674999999,1.001678212875,1450.21371086951,Restaurant,L69HYJ4Y3TR91,Animal
meat,NA,-0.0210770252734667,-0.2202823875,0.1749143725,1.00381508747661,726.784971192295,Restaurant,L69HYJ4Y3TR91,Animal
meat,NA,-0.1394098451893,-0.20167647325,-0.074814075,1.00162938443986,1778.37489603849,Restaurant,ED5J990H5VAZT,Animal
meat,NA,-0.0895408181821667,-0.1507825075,-0.0257041699,0.999519888478693,1438.31880460767,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,NA,0.00507426824156667,-0.153567252825,0.159042311275,2.66762798295559,3.5582461374461,Restaurant,SRQS8F7JWA9MZ,Animal
chicken_fish,NA,0.0166725182851685,-0.147572718713425,0.16970550170275,1.55924810309309,5.32006386622637,Restaurant,SRQS8F7JWA9MZ,Animal
chicken_fish,NA,0.198499944196267,-0.0360892575,0.464350925,2.59781975421231,3.57895690123425,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,NA,0.212440793425217,-0.093004225,0.445952835,2.82952006576327,3.48955039695962,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,NA,-0.0115953682134033,-0.0854185025,0.067474344,2.76573891533711,3.53007798874987,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,NA,0.155387240204667,-0.367663097625,1.067034735775,3.05455518461436,3.4110367187033,Restaurant,SRQS8F7JWA9MZ,Animal
chicken_fish,NA,-0.0501976096101698,-0.9765233551625,0.494158101675,1.88289314657985,4.30166039031642,Restaurant,SRQS8F7JWA9MZ,Animal
chicken_fish,NA,-0.127287887265,-0.3989117175,0.133973525,2.91059843347953,3.46028322001293,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,NA,-0.478722297801933,-1.1346573,0.10651965,2.6406391259252,3.55662132842579,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,NA,-0.0711170671777933,-0.364681725,0.17509947,2.85318611553311,3.47072655338972,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,NA,-0.121418740234364,-0.3184767188475,0.04183560780825,1.43665571896344,46.1679068064744,Restaurant,SRQS8F7JWA9MZ,Animal
chicken_fish,NA,0.0635742695051174,-0.078413741264,0.24207372168725,1.55040789859236,25.5361993436332,Restaurant,SRQS8F7JWA9MZ,Animal
chicken_fish,NA,0.152817527363908,-0.01768092907,0.35465732347575,1.4672011079514,40.8666194109101,Restaurant,SRQS8F7JWA9MZ,Animal
chicken_fish,NA,-0.0184159840531602,-0.20926414123475,0.132927708118,1.54096551913038,23.519646380897,Restaurant,SRQS8F7JWA9MZ,Animal
chicken_fish,NA,-0.1746141095022,-0.391458475,0.0498710175,3.31334568433011,3.33961216311542,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,NA,0.118900927525033,-0.129698295,0.36513554575,3.29644168439935,3.34779656344999,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,NA,-0.542861651923333,-1.0798784,-0.1292637225,3.01168820180491,3.43122394865523,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,NA,-0.168134272108867,-0.399072525,0.0658838450000001,2.80076964653913,3.48913346188162,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,NA,0.0239497861973667,-0.0248195395,0.07117676875,2.67745016199095,3.52655159705363,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,NA,-0.0291276957975,-0.093876085,0.031310782,3.42922339708855,3.32265369757453,Restaurant,ED5J990H5VAZT,Animal
vegetarian,NA,-0.0114319382279,-0.19090991,0.162816955,1.00234418180915,587.016633262372,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,NA,0.0235997001606133,-0.1565389075,0.2021999765,1.00480239739445,605.9192761401,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,NA,-0.0310619960323,-0.2725254225,0.20951796,1.00209401793757,443.439758979187,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,NA,-0.02956628692905,-0.32975552,0.28246648,1.00929335538805,365.846361587327,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,NA,-0.0140537984989509,-0.110817475,0.0831202605,1.00198185264303,985.834440059233,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,NA,0.207613703196133,-0.471827205,1.1714578375,1.00838295893807,424.318297841165,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,NA,-0.128737833640423,-1.1271432749999999,0.55762557,1.00838556964394,416.923679476741,Restaurant,SRQS8F7JWA9MZ,Plant-based
