"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_zi3/proportion/total/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.7518043670664,-0.03767126,1.411145,1.03745105307142,84.1041566919486
"model_fits/finalized_redone_zi3/proportion/total/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0005176593718,-1.646793,1.6271315,1.00025496587564,14389.0173458463
