"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone2/proportion/total/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0229889277599367,-0.2108007,0.17004805,1.00878676367723,370.822411494147
"model_fits/finalized_redone2/proportion/total/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0159253743703333,-1.570139,1.6218305,1.00006844176306,2195.04250989875
