"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/proportion/total/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.1876410516495,-0.09456651,0.4343811,1.03217282885731,72.7225457249798
"model_fits/finalized_redone_trunc/proportion/total/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.08981135469025,-1.5654655,1.679058,1.00976971202128,336.44370091866
