outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group,step_size
meat,mpbamod,Count,-3.444803822199614,NA,-1.7975466689612731,1.0346851850502,1.00321810305798,1.00074794943773,Restaurant,S8MT0YGD2KTN9,Animal,0.021052631578947368
meat,mpbamod,Count,NA,NA,-1.6396339108757816,0.978494460166976,0.997288570068939,1.00063765343093,Restaurant,SAFK7ND1HR6XS,Animal,0.021052631578947368
meat,mpbamod,Count,NA,NA,-3.612419353242245,0.958268690085161,0.995694823370384,1.00064624798916,Restaurant,SRQS8F7JWA9MZ,Animal,0.021052631578947368
meat,mpbamod,Count,-2.863750661447421,-5.241282186606629,-2.260166418485979,1.05904096422666,1.00572485802353,1.00013432482922,Restaurant,V3Q26BHF3SE2H,Animal,0.021052631578947368
meat,mpbamod,Count,NA,NA,-5.135671775722143,0.974245196041409,0.997381973889728,0.999666149496159,Restaurant,W8T41JZK0ZMEP,Animal,0.021052631578947368
meat,mpbamod,Proportion,0.5587292161218519,NA,1.4079670404939018,12.3277018646639,1.19970251884518,1.57468825584898,Restaurant,1SQPTEGYPH0GA,Animal,0.021052631578947368
meat,mpbamod,Proportion,-0.8780767003293917,NA,1.5527411425319546,14.3918717373685,1.06523655191774,1.14157541765297,Restaurant,2HRX9P6HKXA8V,Animal,0.021052631578947368
meat,mpbamod,Proportion,-4.872840356311172,NA,0.9101156029502567,2.16628830534221,1.00781375092234,1.26572722277956,Restaurant,78AY09MVJVTYE,Animal,0.021052631578947368
meat,mpbamod,Proportion,-2.6511793386141504,NA,0.4387564532123453,1.41262129212939,1.00972316770273,1.2490339268331,Restaurant,9XKJD8DQTH559,Animal,0.021052631578947368
meat,mpbamod,Proportion,-0.08525610858125848,NA,1.555928760636307,18.3167929453298,1.12026578422619,1.57367745691859,Restaurant,C0BE4NDSW26QN,Animal,0.021052631578947368
meat,mpbamod,Proportion,NA,NA,0.16458439171134853,1.01151743074213,0.981416279371612,1.26572554491571,Restaurant,CB2KHY1C2G9PT,Animal,0.021052631578947368
meat,mpbamod,Proportion,NA,NA,-0.9634286747319942,0.992918064264782,0.9970493560391,1.41421235982293,Restaurant,ED5J990H5VAZT,Animal,0.021052631578947368
meat,mpbamod,Proportion,NA,NA,-0.16188170092397616,0.829987156634245,0.964521790602887,1.55122652523114,Restaurant,EMBVNVD207CC6,Animal,0.021052631578947368
meat,mpbamod,Proportion,0.6420283823068588,-1.4548256523656797,1.2399652133102501,9.26911170108819,1.21334900596254,1.57303519069364,Restaurant,JHDN7CF1C03X5,Animal,0.021052631578947368
meat,mpbamod,Proportion,NA,NA,1.3389024438225243,9.8109538270849,0.909244639778841,1.47629574138656,Restaurant,L69HYJ4Y3TR91,Animal,0.021052631578947368
meat,mpbamod,Proportion,0.41824003384952707,NA,1.5287377732915133,16.2375846786917,1.18171682011927,1.18742657518147,Restaurant,LBZEEFSBJNB3Z,Animal,0.021052631578947368
meat,mpbamod,Proportion,NA,NA,1.913836147697186,11873.5190354036,1.06118315928736,1.15035360017036,Restaurant,LFZFT3VASXPED,Animal,0.021052631578947368
meat,mpbamod,Proportion,NA,NA,1.4891076923749413,13.3318728981461,1.01835245484908,1.19857638944267,Restaurant,LQ5EH4BKGV61T,Animal,0.021052631578947368
meat,mpbamod,Proportion,NA,NA,0.6459497707835326,1.17162491136744,0.923474318147444,1.59377865488071,Restaurant,S8MT0YGD2KTN9,Animal,0.021052631578947368
meat,mpbamod,Proportion,NA,NA,1.2413424411112899,4.58305797721033,0.98716457625884,1.63331895966665,Restaurant,SAFK7ND1HR6XS,Animal,0.021052631578947368
meat,mpbamod,Proportion,NA,NA,-1.2692869995542198,0.686908199773594,0.95775671756159,1.51783112280709,Restaurant,SRQS8F7JWA9MZ,Animal,0.021052631578947368
meat,mpbamod,Proportion,0.17761804534490985,-0.8588717148761038,0.6444132122489965,3.54391642880152,1.12767594513233,1.30652600311862,Restaurant,V3Q26BHF3SE2H,Animal,0.021052631578947368
meat,mpbamod,Proportion,NA,NA,0.04375531628232101,0.805886261879819,0.953719067632136,1.47750040319678,Restaurant,W8T41JZK0ZMEP,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,-7.1804922544927505,0.957898131537839,0.995687602898794,1.01450557148448,Restaurant,1SQPTEGYPH0GA,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,-2.877227219104809,0.938625297512404,0.993515205908434,1.00125526715593,Restaurant,2HRX9P6HKXA8V,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,-3.504259938151754,0.999334441873621,0.999922275454563,1.00042020518555,Restaurant,78AY09MVJVTYE,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,-3.9945706700758556,0.995887518189163,0.99958279680901,1.00242701512298,Restaurant,9XKJD8DQTH559,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,-3.190714129375946,0.993068708325138,0.999275301604849,1.00087956091155,Restaurant,C0BE4NDSW26QN,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,-4.133256134324401,0.993902752985817,0.999382481725653,1.00202188829655,Restaurant,CB2KHY1C2G9PT,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,NA,0.898704605834553,0.989303505351443,1.00181524171249,Restaurant,ED5J990H5VAZT,Animal,0.021052631578947368
meat,vegan,Count,-3.9097082375965457,NA,-1.5970493559752605,1.02457537304227,1.00204896603619,1.00132003564795,Restaurant,EMBVNVD207CC6,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,NA,0.975165006674554,0.997481534671582,1.00159764531681,Restaurant,JHDN7CF1C03X5,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,-2.7363595585425986,0.992035715365539,0.99913436008673,1.00053112096183,Restaurant,L69HYJ4Y3TR91,Animal,0.021052631578947368
meat,vegan,Count,-2.5297229086367685,NA,-1.882493028624421,1.08379961228895,1.00800793573899,1.00003706706825,Restaurant,LBZEEFSBJNB3Z,Animal,0.021052631578947368
meat,vegan,Count,-3.924034267948342,NA,-1.3849395812487142,1.02704612163767,1.0020475310188801,1.00322361035999,Restaurant,LFZFT3VASXPED,Animal,0.021052631578947368
meat,vegan,Count,-2.8915095379557822,NA,-1.1813603730816422,1.06570349547771,1.00564647704897,1.00244737939056,Restaurant,LQ5EH4BKGV61T,Animal,0.021052631578947368
meat,vegan,Count,-3.6231138297853636,NA,-1.9927365633754897,1.02887080049436,1.0026911956998,1.00140754233205,Restaurant,S8MT0YGD2KTN9,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,-1.1370304799522264,1.00440024242661,0.99923240328904706,1.00093762694661,Restaurant,SAFK7ND1HR6XS,Animal,0.021052631578947368
meat,vegan,Count,-3.671569541246589,NA,-1.601887097970643,1.03012688715693,1.0025893641913,1.00500022531517,Restaurant,SRQS8F7JWA9MZ,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,-4.394466348070244,0.941427842514713,0.993920783526183,1.00047306317696,Restaurant,V3Q26BHF3SE2H,Animal,0.021052631578947368
meat,vegan,Count,NA,NA,NA,0.965617123667256,0.996502797697831,1.00089899803571,Restaurant,W8T41JZK0ZMEP,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,-0.37345414387970044,0.519789591282076,0.903369466033973,1.00325558152418,Restaurant,1SQPTEGYPH0GA,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,-0.13833409056590004,0.464684766669487,0.874711816053109,1.00176333230408,Restaurant,2HRX9P6HKXA8V,Animal,0.021052631578947368
meat,vegan,Proportion,-2.7604807808307967,NA,-0.12189839669074454,1.16279132474022,1.00721743297813,1.00111125318953,Restaurant,78AY09MVJVTYE,Animal,0.021052631578947368
meat,vegan,Proportion,-1.6419569225368331,NA,0.5673923615668556,1.68618677772784,1.02291841164501,1.00025705378836,Restaurant,9XKJD8DQTH559,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,0.3444377301755392,0.995754654250442,0.960700438582159,1.00017444113028,Restaurant,C0BE4NDSW26QN,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,-0.8286547376547388,0.73117341830749,0.961013262029477,1.00151786908128,Restaurant,CB2KHY1C2G9PT,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,-0.9698076954667365,0.430035598130091,0.892179485416858,0.999868983674001,Restaurant,ED5J990H5VAZT,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,-0.12192938919290756,1.072104356308,0.996840763143868,1.00053459440968,Restaurant,EMBVNVD207CC6,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,NA,0.309697918286406,0.872775794347845,1.0031657367947,Restaurant,JHDN7CF1C03X5,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,0.8651172587288054,1.87446146683934,0.983878665394379,1.00066649149852,Restaurant,L69HYJ4Y3TR91,Animal,0.021052631578947368
meat,vegan,Proportion,1.0784233644088925,-0.3154131044501735,1.6637711559804704,38.4764815908048,1.35084077709654,1.00182427232298,Restaurant,LBZEEFSBJNB3Z,Animal,0.021052631578947368
meat,vegan,Proportion,-2.782419782538134,NA,1.4218913657837795,11.6067997913959,1.02835980277995,1.00035682261269,Restaurant,LFZFT3VASXPED,Animal,0.021052631578947368
meat,vegan,Proportion,-1.631311541383061,NA,1.1592872033374848,4.06304230903508,1.03201809281845,1.00046814723833,Restaurant,LQ5EH4BKGV61T,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,1.0350874922046802,2.75252042353059,1.00282826719938,1.00086066094304,Restaurant,S8MT0YGD2KTN9,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,1.2935841011592517,6.36407800511682,0.99847924102618,1.00090552994464,Restaurant,SAFK7ND1HR6XS,Animal,0.021052631578947368
meat,vegan,Proportion,-1.0310657030805823,NA,0.04836588131704801,1.52061022743153,1.03695582318011,1.00151484975902,Restaurant,SRQS8F7JWA9MZ,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,-0.6740963554040306,0.567051617443524,0.927226354095585,1.00194698186638,Restaurant,V3Q26BHF3SE2H,Animal,0.021052631578947368
meat,vegan,Proportion,NA,NA,NA,0.146073318343218,0.807563250627182,1.00138977518833,Restaurant,W8T41JZK0ZMEP,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-6.7510072893717945,0.986456835153674,0.998634980075543,1.00363448273978,Restaurant,1SQPTEGYPH0GA,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-2.4963111557524758,0.998044804471947,0.999721131494393,1.00103080435162,Restaurant,2HRX9P6HKXA8V,Animal,0.021052631578947368
meat,vegetarian,Count,-7.107249684129096,NA,-3.646631577830424,1.00089784793693,1.00008270038548,1.00264087741046,Restaurant,78AY09MVJVTYE,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-4.659369912064519,0.996556499163493,0.999653297706263,1.00201250492808,Restaurant,9XKJD8DQTH559,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-4.219848715513523,0.986602185672776,0.998642760966429,1.00084057838427,Restaurant,C0BE4NDSW26QN,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-4.526183505715263,0.995409256589175,0.999537577434217,1.00157137325587,Restaurant,CB2KHY1C2G9PT,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,NA,0.956809768340858,0.995584049311737,1.0033694814272,Restaurant,ED5J990H5VAZT,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-3.034806440685665,0.953245751701394,0.995118351287867,1.00170375709766,Restaurant,EMBVNVD207CC6,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,NA,0.980105301507797,0.997988473354475,1.00128327887098,Restaurant,JHDN7CF1C03X5,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-3.679480731804435,0.975000921354848,0.997440372945941,1.00358422137098,Restaurant,L69HYJ4Y3TR91,Animal,0.021052631578947368
meat,vegetarian,Count,-3.4957942751988886,NA,-2.4814174257165247,1.0311358142049,1.00304043823582,1.00213514458148,Restaurant,LBZEEFSBJNB3Z,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-2.1853895394270317,0.99886773654518,0.999727804956094,1.00020063048862,Restaurant,LFZFT3VASXPED,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-2.3140008603725053,0.975513547717864,0.99735220860283,1.00061043076507,Restaurant,LQ5EH4BKGV61T,Animal,0.021052631578947368
meat,vegetarian,Count,-4.327994415708474,NA,-3.0922759855964794,1.01341456442981,1.00132158484246,1.00078720379448,Restaurant,S8MT0YGD2KTN9,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-2.2901042504987474,0.975899854197251,0.997368855910593,1.00164838327664,Restaurant,SAFK7ND1HR6XS,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-4.6514680965282436,0.980156681926957,0.997987021011616,1.00094293198666,Restaurant,SRQS8F7JWA9MZ,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,-3.5721806291126765,0.977271469020828,0.997671625416267,1.00002004790105,Restaurant,V3Q26BHF3SE2H,Animal,0.021052631578947368
meat,vegetarian,Count,NA,NA,NA,0.973973506978135,0.997363392142864,1.0009039489667,Restaurant,W8T41JZK0ZMEP,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,-3.2381139465276605,0.364585491036828,0.886749892501422,1.00252596383299,Restaurant,1SQPTEGYPH0GA,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,0.2991063052533705,0.802150534836275,0.928263383466011,1.00212865865524,Restaurant,2HRX9P6HKXA8V,Animal,0.021052631578947368
meat,vegetarian,Proportion,-2.729892660430555,NA,-0.19785983077964042,1.14945991586789,1.00728648809049,1.00255367229627,Restaurant,78AY09MVJVTYE,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,-0.16404566082975647,0.83183773448504,0.965655743965897,1.00197413313098,Restaurant,9XKJD8DQTH559,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,-1.2967313949544215,0.435616527425685,0.902812189711043,1.00569009168887,Restaurant,C0BE4NDSW26QN,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,-0.44077695166604286,0.886139604062096,0.979232865260028,1.00055104578761,Restaurant,CB2KHY1C2G9PT,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,NA,0.108225111311503,0.782177408777343,1.0006497943821,Restaurant,ED5J990H5VAZT,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,NA,0.183693136581687,0.828857693835259,1.00250152341606,Restaurant,EMBVNVD207CC6,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,NA,0.276731533968254,0.864789146493632,1.00176572831097,Restaurant,JHDN7CF1C03X5,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,0.19421539179573455,0.600763030011336,0.879590764145076,1.00099504811046,Restaurant,L69HYJ4Y3TR91,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,0.3014959490646528,1.25056074688104,1.0009797194515,0.99983186964082,Restaurant,LBZEEFSBJNB3Z,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,0.7046162436937973,1.12428142682629,0.896745230808317,1.00016177459003,Restaurant,LFZFT3VASXPED,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,0.7524313625764647,1.63625501657273,0.966117265061306,1.00385932883153,Restaurant,LQ5EH4BKGV61T,Animal,0.021052631578947368
meat,vegetarian,Proportion,-2.3989878721504496,NA,0.14157421248209498,1.26548858805029,1.01058049485111,1.00427978232574,Restaurant,S8MT0YGD2KTN9,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,0.4862075532160423,0.953482841740836,0.910268306878334,1.00217415597693,Restaurant,SAFK7ND1HR6XS,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,-1.5992674845169395,0.747573768235967,0.968195637843176,1.00071921970545,Restaurant,SRQS8F7JWA9MZ,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,NA,0.0779253231316992,0.764344143245339,1.00118961277032,Restaurant,V3Q26BHF3SE2H,Animal,0.021052631578947368
meat,vegetarian,Proportion,NA,NA,NA,0.0301881683951872,0.682491732250484,1.00337313192044,Restaurant,W8T41JZK0ZMEP,Animal,0.021052631578947368
chicken_fish,mpbamod,Count,-1.6286328424831629,-2.223938630386377,-1.2481590871396393,1.21809195439557,1.01982458826547,1.0012409628058,Restaurant,1SQPTEGYPH0GA,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,NA,NA,-2.1797816805448114,0.969002375163344,0.996528929700284,0.999645729610352,Restaurant,2HRX9P6HKXA8V,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-2.6072970143177656,NA,-1.703648063991409,1.07801843007377,1.0074145783523,1.000169828445,Restaurant,78AY09MVJVTYE,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-3.11934060404829,-3.7343166311825593,-2.7267192114099963,1.04523740220482,1.00442898585997,1.00035722498079,Restaurant,9XKJD8DQTH559,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-4.358248466953527,NA,-1.9301552773896449,1.01516580700149,1.0013035161884,0.999786930656529,Restaurant,C0BE4NDSW26QN,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-2.1504106214356096,-4.9012893649347475,-1.4106319102277616,1.1256494185253,1.01173101516569,1.00090273210425,Restaurant,CB2KHY1C2G9PT,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-4.8927244147990505,NA,-3.1802127292941313,1.00768752091865,1.00075195149255,1.00474023189567,Restaurant,ED5J990H5VAZT,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,NA,NA,-2.574516744120443,0.946411826719606,0.994273647602413,1.00055690848876,Restaurant,EMBVNVD207CC6,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-3.3969923368842614,NA,-2.6766124744897866,1.03421753769166,1.00335470769722,1.00077908531671,Restaurant,JHDN7CF1C03X5,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-3.976200367258616,NA,-1.6371977330388972,1.0231441923666,1.00191908672835,1.00013429209746,Restaurant,L69HYJ4Y3TR91,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-2.5466485696219205,NA,-1.6657011166526026,1.08310429202077,1.00788010797066,1.00146305386744,Restaurant,LBZEEFSBJNB3Z,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-2.787646630223078,NA,-1.285812152074452,1.06907130196138,1.00622754118288,0.999708870717084,Restaurant,LFZFT3VASXPED,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-2.5257680453533378,NA,-1.2479640674126318,1.08814607511973,1.0080762881807,1.00121414940802,Restaurant,LQ5EH4BKGV61T,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-3.634355896592998,NA,-1.8168689127678774,1.02935195139928,1.00266901241686,1.0008239887392,Restaurant,S8MT0YGD2KTN9,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-2.633887596527128,NA,-1.3573500699817216,1.07863586817569,1.00724468940017,1.00040181125224,Restaurant,SAFK7ND1HR6XS,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,NA,NA,-2.7217907122853187,0.992639047559599,0.999195076510239,1.00048444276665,Restaurant,V3Q26BHF3SE2H,Animal,0.022222222222222223
chicken_fish,mpbamod,Count,-8.842536495369073,NA,-3.61508431545894,1.00024023884475,1.00001540334686,1.00059094536535,Restaurant,W8T41JZK0ZMEP,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,0.7723131879308096,NA,1.540469162977639,19.8649579940137,1.25178707099792,1.00113965964405,Restaurant,1SQPTEGYPH0GA,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,NA,NA,0.6999432771910905,1.42357792595026,0.844384399963175,1.00048464812633,Restaurant,2HRX9P6HKXA8V,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,0.15449003275638493,NA,1.3445408964576544,8.96109760628818,1.13434739561864,1.0001113983217,Restaurant,78AY09MVJVTYE,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,-0.0225369281153808,NA,0.7440575787771123,3.15472483398957,1.10458999508839,1.00031117711835,Restaurant,9XKJD8DQTH559,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,NA,NA,-0.7468022042675281,0.236456723779604,0.745887355686062,1.00171193176205,Restaurant,C0BE4NDSW26QN,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,NA,NA,NA,0.0022572087405879,0.522977309675225,1.00225909417168,Restaurant,CB2KHY1C2G9PT,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,NA,NA,-1.1788672891866776,0.683910460451605,0.955963136531641,1.00547697389629,Restaurant,ED5J990H5VAZT,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,NA,NA,NA,0.060767026722142,0.730486697746654,1.00042525189934,Restaurant,EMBVNVD207CC6,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,1.1636665867308287,0.5595301171229263,1.543538759924014,32.3574318025717,1.38115485916265,0.999976107961895,Restaurant,JHDN7CF1C03X5,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,NA,NA,1.457393494379346,9.87936024454703,0.930824571877857,1.00069488774848,Restaurant,L69HYJ4Y3TR91,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,NA,NA,0.8482806569272902,1.55822095719706,0.938045551761381,1.00002225909726,Restaurant,LBZEEFSBJNB3Z,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,0.3641994284061876,NA,2.006732008225905,775.429165629442,1.20310663648971,0.999660893303683,Restaurant,LFZFT3VASXPED,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,NA,NA,1.3401787597104449,8.22667520368794,0.964354737047743,1.00194158981264,Restaurant,LQ5EH4BKGV61T,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,0.5073471455239761,NA,1.6977386497579963,37.0880549068273,1.20211095110324,1.00074603990644,Restaurant,S8MT0YGD2KTN9,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,-0.5432231640621404,NA,1.358824446064838,7.47985633960855,1.07480090779063,0.999570435532167,Restaurant,SAFK7ND1HR6XS,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,NA,NA,-1.4995068720553975,0.448299067880228,0.9060461036431,1.00056652245038,Restaurant,V3Q26BHF3SE2H,Animal,0.022222222222222223
chicken_fish,mpbamod,Proportion,-1.2973767006848842,NA,0.4981788032952133,1.6781951569403,1.03022425076198,0.999510895838924,Restaurant,W8T41JZK0ZMEP,Animal,0.022222222222222223
chicken_fish,vegan,Count,-1.744428921208756,-1.99770190475933,-1.5413190953214058,1.19118341992138,1.01763010751262,1.00089204189623,Restaurant,1SQPTEGYPH0GA,Animal,0.022222222222222223
chicken_fish,vegan,Count,NA,NA,-4.6439948450011705,0.886470879561048,0.987801347741735,1.00026966682483,Restaurant,2HRX9P6HKXA8V,Animal,0.022222222222222223
chicken_fish,vegan,Count,NA,NA,-7.750289818516265,0.969261352925964,0.99686942451569,1.00143715823438,Restaurant,78AY09MVJVTYE,Animal,0.022222222222222223
chicken_fish,vegan,Count,-3.6511146105839534,-4.651405741014311,-3.1184264862594406,1.026342320623,1.00259998305583,1.00015753099512,Restaurant,9XKJD8DQTH559,Animal,0.022222222222222223
chicken_fish,vegan,Count,-3.0212720286209893,-5.481892707400841,-2.3398914197748097,1.0502370314314,1.00488859307027,1.00139112023783,Restaurant,C0BE4NDSW26QN,Animal,0.022222222222222223
chicken_fish,vegan,Count,-3.244750609612817,-4.382752694191312,-2.6893277875415738,1.03985014730988,1.00390642118887,0.999413866660557,Restaurant,CB2KHY1C2G9PT,Animal,0.022222222222222223
chicken_fish,vegan,Count,-1.2463189448536436,-1.868430270547834,-0.8366361046864178,1.33668029120853,1.02920050374031,1.00334047151025,Restaurant,ED5J990H5VAZT,Animal,0.022222222222222223
chicken_fish,vegan,Count,-2.1008906936729104,NA,-1.2025218915757558,1.13425602265604,1.01234651305548,1.00226174576208,Restaurant,EMBVNVD207CC6,Animal,0.022222222222222223
chicken_fish,vegan,Count,NA,NA,NA,0.926744646324345,0.992416275635505,0.999707352098717,Restaurant,JHDN7CF1C03X5,Animal,0.022222222222222223
chicken_fish,vegan,Count,-1.904793602269505,-4.441138116863712,-1.241181040337135,1.16349214971364,1.01502275405005,1.00076889569304,Restaurant,L69HYJ4Y3TR91,Animal,0.022222222222222223
chicken_fish,vegan,Count,-1.7038168733655883,-2.2147208015060857,-1.363505840161971,1.20046435046922,1.01837270548479,1.00027260211882,Restaurant,LBZEEFSBJNB3Z,Animal,0.022222222222222223
chicken_fish,vegan,Count,-5.5675471721230885,NA,-1.7472582967909522,1.00773027195805,1.00042092002422,1.00035807044403,Restaurant,LFZFT3VASXPED,Animal,0.022222222222222223
chicken_fish,vegan,Count,-2.793891126404902,NA,-1.271633807785857,1.06818677045642,1.00618417219842,1.00621457330412,Restaurant,LQ5EH4BKGV61T,Animal,0.022222222222222223
chicken_fish,vegan,Count,NA,NA,-2.272495366183916,0.970620361826624,0.996790574240051,1.0016864086781,Restaurant,S8MT0YGD2KTN9,Animal,0.022222222222222223
chicken_fish,vegan,Count,-2.9650390907070383,NA,-1.3371051004096024,1.05871992258139,1.00522455646402,1.00089696786174,Restaurant,SAFK7ND1HR6XS,Animal,0.022222222222222223
chicken_fish,vegan,Count,-2.194379115092321,-3.763127471150408,-1.58984586000333,1.11901800010453,1.0112154215323,1.00033938210304,Restaurant,V3Q26BHF3SE2H,Animal,0.022222222222222223
chicken_fish,vegan,Count,-7.027657346601744,NA,-3.9593041041847647,1.00093201212533,1.00008915037678,1.00040696178923,Restaurant,W8T41JZK0ZMEP,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,NA,NA,NA,0.119443268612064,0.778019052096227,1.00037098895437,Restaurant,1SQPTEGYPH0GA,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,NA,NA,NA,0.126220759811368,0.75181217873111,1.00035505979042,Restaurant,2HRX9P6HKXA8V,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,NA,NA,-1.9403981199875444,0.517264357348562,0.926552892915605,1.00096970192054,Restaurant,78AY09MVJVTYE,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,0.9312021107622785,0.21656220569189596,1.3490134677490666,15.8604230538285,1.2917050082887,0.999830583197014,Restaurant,9XKJD8DQTH559,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,0.13702143157167498,NA,1.0359449029753587,4.47923921216264,1.12545756294175,1.00274099413584,Restaurant,C0BE4NDSW26QN,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,NA,NA,-0.6358691419586552,0.645833372281633,0.942098728339356,1.00007703181012,Restaurant,CB2KHY1C2G9PT,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,-0.20582516131413692,NA,1.3942997107574469,8.83402950504647,1.09905872453533,1.00064114302855,Restaurant,ED5J990H5VAZT,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,-2.784622656140436,NA,0.6018016706799978,1.66404289692123,1.0108786631072,1.01348132382512,Restaurant,EMBVNVD207CC6,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,NA,NA,NA,0.0120451336292548,0.634098028942876,1.00042956406195,Restaurant,JHDN7CF1C03X5,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,0.8836748121946836,NA,1.9225539115375128,169.984106556957,1.30418358012191,1.00253751661717,Restaurant,L69HYJ4Y3TR91,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,1.6467197850257886,1.0338933903746685,2.0290122877176127,392.731399179831,1.69324880330354,1.00076993427381,Restaurant,LBZEEFSBJNB3Z,Animal,0.022222222222222223
