"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone2/proportion_targeted/breakfast_p/breakfast_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.169409911273667,-0.74668245,0.56949745,1.00053983614969,1237.84644098223
"model_fits/finalized_redone2/proportion_targeted/breakfast_p/breakfast_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00501309111,-1.645938,1.70168,1.00134976718991,3216.6061629251
