"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone4/proportion/nonvegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.210908764491667,-0.0485062149999999,0.477952,1.00290794039614,550.645008882466
"model_fits/finalized_redone4/proportion/nonvegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0190872025326667,-1.7533485,1.67392,0.99957606213223,3783.67866747801
