"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_simple/proportion_targeted/breakfast_p/breakfast_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.216743839656,-0.015312125,0.4371633,1.00540946004079,1048.07903520076
"model_fits/finalized_simple/proportion_targeted/breakfast_p/breakfast_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.04073924765,-1.670068,1.624307,0.999413713549401,2781.41758964778
