"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"nonvegan","ED5J990H5VAZT","slope change","Base",-0.015612015,-0.2130866575,0.17575749775
"nonvegan","L69HYJ4Y3TR91","slope change","Base",-0.0024516,-0.715602275,0.555801550000001
"nonvegan","SRQS8F7JWA9MZ","slope change","Base",-0.0087976,-0.994589825,1.0771695775
"nonvegan","SRQS8F7JWA9MZ","slope change","Base",0.00291665,-1.084246065,0.991227150000001
"nonvegan","pooled","slope change","Base",0.0064148,-0.40734145,0.36643775375
"nonvegan","2HRX9P6HKXA8V","gender x level","Female",0.0763633,-0.245354155,0.377701432
"nonvegan","ED5J990H5VAZT","gender x level","Female",0.00167175,-0.059668852625,0.06769955625
"nonvegan","L69HYJ4Y3TR91","gender x level","Female",-0.0183424,-0.248255775,0.2004423375
"nonvegan","SRQS8F7JWA9MZ","gender x level","Female",0.0439969,-0.145598833,0.2740215575
"nonvegan","SRQS8F7JWA9MZ","gender x level","Female",-0.03731235,-0.2790952888,0.162824205
"nonvegan","pooled","gender x level","Female",0.01441125,-0.3044513425,0.3226126725
"nonvegan","2HRX9P6HKXA8V","gender x level","Male",0.0032072,-0.276852415,0.26056643
"nonvegan","ED5J990H5VAZT","gender x level","Male",0.014267505,-0.049596122,0.08046390325
"nonvegan","L69HYJ4Y3TR91","gender x level","Male",0.027022,-0.238331425,0.30201025
"nonvegan","SRQS8F7JWA9MZ","gender x level","Male",-0.00963319999999999,-0.2598848475,0.26184128
"nonvegan","SRQS8F7JWA9MZ","gender x level","Male",0.07666475,-0.2080031775,0.3373629425
"nonvegan","pooled","gender x level","Male",0.0417991,-0.3732714475,0.5546288825
