outcome,exposure_group,exposure_type,mean,q2.5,q16,q84,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
nonvegan,Exposure: Vegetarian,Form: Count,1.0035843585039241,0.9680766122025524,0.9862315285212282,1.0219180963373724,1.0404633210949636,1.0035843585039241,1.0003578590162656,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9862315285212282,1.0219180963373724
nonvegan,Exposure: Vegetarian,Form: Count,1.0062023051312938,0.9911353547230815,0.998500772965377,1.0142887541127137,1.0231145722165655,1.0062023051312938,1.0006185061961241,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.998500772965377,1.0142887541127137
nonvegan,Exposure: Vegetarian,Form: Proportion,0.9922788126980601,0.803807515136735,0.8929732051383387,1.0975235504436818,1.2353852101519365,0.9254163820470499,0.9922788126980601,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8929732051383387,1.0975235504436818
nonvegan,Exposure: Vegetarian,Form: Proportion,0.9816232009648465,0.8516121723999239,0.9132098738699364,1.0550130325714244,1.1264748079226736,0.8307075262899929,0.9816232009648465,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9132098738699364,1.0550130325714244
nonvegan,Exposure: Vegetarian,Form: Proportion,0.9744338142413339,0.8424531492505747,0.9022748492628844,1.0514293098623921,1.1234398897031515,0.7718332111748492,0.9744338142413339,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9022748492628844,1.0514293098623921
nonvegan,Exposure: Vegetarian,Form: Proportion,0.9579754764826929,0.7443134921349276,0.8518005941247649,1.072664723101461,1.2069928882376706,0.6509444309114047,0.9579754764826929,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8518005941247649,1.072664723101461
nonvegan,Exposure: Vegetarian,Form: Proportion,1.0002722370497816,0.9431474225541508,0.9706822540810361,1.0306723373514506,1.0625233255135718,1.0027257080056338,1.0002722370497816,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9706822540810361,1.0306723373514506
nonvegan,Exposure: Vegetarian,Form: Proportion,0.9213982276706718,0.7867861606773329,0.8495470210159842,0.9852461209867814,1.0520575572145578,0.44103567990235903,0.9213982276706718,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8495470210159842,0.9852461209867814
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0803657054759035,0.863369365696161,0.9660588010210067,1.1977320473219888,1.327827711736854,1.0803657054759035,1.0077599132702528,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9660588010210067,1.1977320473219888
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.996322976867125,0.9712222950521092,0.9835273113412031,1.0110695429769372,1.0250159103371004,0.996322976867125,0.9996316878435813,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9835273113412031,1.0110695429769372
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9990924285922844,0.9579469160670795,0.9790306451881686,1.020085817743834,1.0413777202698564,0.9990924285922844,0.9999092057720455,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9790306451881686,1.020085817743834
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9430616236202222,0.786228290732276,0.8624688105600313,1.0315943354741077,1.121932183488317,0.9430616236202222,0.9941547851318864,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8624688105600313,1.0315943354741077
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9439036346367017,0.8525995177704521,0.8987327063711419,0.9924906570666109,1.0447850808430967,0.9439036346367017,0.9942435124348606,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8987327063711419,0.9924906570666109
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9841950155811868,0.954114551304102,0.9686673465934299,0.999214624968542,1.0133463641237621,0.9841950155811868,0.9984081468444252,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9686673465934299,0.999214624968542
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.1078424665357731,0.8288429350049302,0.9626247450225449,1.3007573815322946,1.5317291375177096,2.7847107276629037,1.1078424665357731,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9626247450225449,1.3007573815322946
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0032623097875943,0.9415044018852018,0.9721146923867958,1.0329164314724428,1.0609714126612435,1.0331062080474849,1.0032623097875943,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9721146923867958,1.0329164314724428
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.1346763430964488,0.9912704194974802,1.0590058049675437,1.225211115093631,1.3314464397963028,3.5376918686990506,1.1346763430964488,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0590058049675437,1.225211115093631
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9841016838725104,0.7097157295756267,0.8543878289674807,1.1147198975576027,1.285329438033499,0.8519218344200205,0.9841016838725104,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8543878289674807,1.1147198975576027
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.947760448608686,0.8589544157957224,0.9017093132351538,0.9936892370400153,1.0397739148984155,0.5847709774158266,0.947760448608686,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9017093132351538,0.9936892370400153
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9936178430331943,0.8697236730225485,0.9306535990890392,1.062414627500087,1.133196420256063,0.9379805179197281,0.9936178430331943,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9306535990890392,1.062414627500087
meat,Exposure: Vegan,Form: Count,0.9728414156724678,0.8500314374044534,0.9107406556559093,1.040459414162528,1.1100597275719621,0.9728414156724678,0.9972503676827731,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9107406556559093,1.040459414162528
meat,Exposure: Vegan,Form: Count,0.916429168012506,0.8314748103793794,0.8726178835030013,0.9598003355058192,1.0060843851313794,0.916429168012506,0.99131092016472655,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8726178835030013,0.9598003355058192
meat,Exposure: Vegan,Form: Count,0.9783480234982644,0.9566442942226646,0.9674321454882194,0.9901498853200886,1.0015329112090794,0.9783480234982644,0.9978134120739179,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9674321454882194,0.9901498853200886
meat,Exposure: Vegan,Form: Count,0.9715217231428156,0.8934885068785705,0.9328607826554348,1.0120719164235439,1.0556019125937257,0.9715217231428156,0.9971150046206579,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9328607826554348,1.0120719164235439
meat,Exposure: Vegan,Form: Count,1.098904747839859,0.8730341769974116,0.9765337959465794,1.230816438101325,1.3823130925327993,1.098904747839859,1.0094760158058413,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9765337959465794,1.230816438101325
meat,Exposure: Vegan,Form: Count,0.9645728457802855,0.9447010766818622,0.9542165248833921,0.975079944604011,0.9852942721265477,0.9645728457802855,0.9963995051321958,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9542165248833921,0.975079944604011
meat,Exposure: Vegan,Form: Proportion,0.9328218169415066,0.7349655291387878,0.82753387501068,1.0443908700592477,1.1667495498121803,0.4988694952506755,0.9328218169415066,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.82753387501068,1.0443908700592477
meat,Exposure: Vegan,Form: Proportion,0.8895327936909186,0.7386963855109205,0.8125876006543686,0.9766083122242541,1.0632322463701525,0.3101841734537071,0.8895327936909186,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8125876006543686,0.9766083122242541
meat,Exposure: Vegan,Form: Proportion,0.8974934560100409,0.7884022281820448,0.8391290888338351,0.9578275190176445,1.0194825630978628,0.3390883791914441,0.8974934560100409,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8391290888338351,0.9578275190176445
meat,Exposure: Vegan,Form: Proportion,0.9242681904961215,0.694054228485451,0.7969105626435561,1.0756613051252506,1.225766453905245,0.45496717749811133,0.9242681904961215,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7969105626435561,1.0756613051252506
meat,Exposure: Vegan,Form: Proportion,1.0434750110463171,0.960066501042666,1.0014857025641348,1.0908298752511854,1.1358234562599776,1.530454882438226,1.0434750110463171,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0014857025641348,1.0908298752511854
meat,Exposure: Vegan,Form: Proportion,0.8056960232349379,0.6992760803437275,0.7500275048431676,0.8645047909502009,0.9259848686687251,0.11526891374319777,0.8056960232349379,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7500275048431676,0.8645047909502009
meat,Exposure: Vegetarian,Form: Count,1.000755460216432,0.9109361859765419,0.9551478845098335,1.0471593631310898,1.1018919726749639,1.000755460216432,1.0000755203515181,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9551478845098335,1.0471593631310898
meat,Exposure: Vegetarian,Form: Count,0.9603273145261394,0.9276607724067533,0.9431724078034625,0.9777321360317474,0.9939422476194097,0.9603273145261394,0.9959600725522718,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9431724078034625,0.9777321360317474
meat,Exposure: Vegetarian,Form: Count,0.9818373114242225,0.9649771081971656,0.9731074959682172,0.9902655982240788,0.9990391823286782,0.9818373114242225,0.9981687133553441,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9731074959682172,0.9902655982240788
meat,Exposure: Vegetarian,Form: Count,0.9707178447983449,0.9203490039986028,0.9458143580834828,0.9995142939933707,1.029718341508671,0.9707178447983449,0.9970324683524093,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9458143580834828,0.9995142939933707
meat,Exposure: Vegetarian,Form: Count,0.9796193511156096,0.9459397132750837,0.9624323240187926,0.9973835648486632,1.0145153314592494,0.9796193511156096,0.997942998533233,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9624323240187926,0.9973835648486632
meat,Exposure: Vegetarian,Form: Count,0.9749597654898674,0.9598337707328612,0.9674748705570152,0.9831819371402857,0.9906930409544847,0.9749597654898674,0.9974673051971495,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9674748705570152,0.9831819371402857
meat,Exposure: Vegetarian,Form: Proportion,0.9285979138061622,0.7592070428929966,0.8358920007068421,1.0405995202064375,1.1850652380162572,0.47673499905964917,0.9285979138061622,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8358920007068421,1.0405995202064375
meat,Exposure: Vegetarian,Form: Proportion,0.7872318296932348,0.6619598661724835,0.7227396633653433,0.8533854071795451,0.9275828055635295,0.09141689232852128,0.7872318296932348,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7227396633653433,0.8533854071795451
meat,Exposure: Vegetarian,Form: Proportion,0.8481538777849343,0.7431350259661332,0.7932900224701722,0.9084853288845215,0.9708675366623918,0.1926400225122355,0.8481538777849343,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7932900224701722,0.9084853288845215
meat,Exposure: Vegetarian,Form: Proportion,0.870853990944307,0.6685647239205537,0.7645933432071559,0.9800870311154377,1.1191195079386693,0.2508727350770152,0.870853990944307,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7645933432071559,0.9800870311154377
meat,Exposure: Vegetarian,Form: Proportion,0.9633144392224541,0.9034144911144316,0.9342146510932653,0.9943483907717385,1.0237868186175259,0.6881461749678018,0.9633144392224541,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9342146510932653,0.9943483907717385
meat,Exposure: Vegetarian,Form: Proportion,0.6916757517579344,0.5796183843548003,0.634188861565771,0.7518900619012314,0.8155397336945744,0.02506256450883645,0.6916757517579344,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.634188861565771,0.7518900619012314
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,1.1132580541483321,0.9035220081274838,1.0084798963457455,1.2304819427308322,1.3787583392766078,1.1132580541483321,1.0107868530830515,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0084798963457455,1.2304819427308322
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,0.9655191432679271,0.9147911876217415,0.9390519805103652,0.989178571523759,1.0073091524031257,0.9655191432679271,0.9964972141180294,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9390519805103652,0.989178571523759
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,1.0289786568557309,0.9827234952756065,1.005556384158195,1.0548041252285567,1.0811245803673168,1.0289786568557309,1.0028607556741513,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.005556384158195,1.0548041252285567
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,0.9062459788084315,0.6480192022286557,0.81700484002212,0.9873511379006171,1.0780916747736744,0.9062459788084315,0.9902038469887501,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.81700484002212,0.9873511379006171
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,0.9962993144774164,0.9640843918889773,0.9794275126275189,1.0123065698254725,1.0298132812824683,0.9962993144774164,0.9996293137211418,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9794275126275189,1.0123065698254725
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.106326613407933,0.7378940893840288,0.9066401310615706,1.350801316315696,1.6903545080269125,2.746841483134032,1.106326613407933,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9066401310615706,1.350801316315696
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.8638875665100582,0.7775297204501289,0.8193743907655581,0.9101610371740342,0.9576471684567157,0.23151132188987772,0.8638875665100582,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8193743907655581,0.9101610371740342
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.4167216425200433,1.17361072341218,1.2897593415091326,1.5621450174732332,1.7174625243624368,32.57206437520531,1.4167216425200433,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.2897593415091326,1.5621450174732332
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9002486734404279,0.5179172621807091,0.70180108907726,1.1144532122172255,1.3889309145635316,0.34964305071665946,0.9002486734404279,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.70180108907726,1.1144532122172255
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0165131855275797,0.8589834639778442,0.9348242037038315,1.10443404489844,1.1984264324645668,1.1779589707043068,1.0165131855275797,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9348242037038315,1.10443404489844
chicken_fish,Exposure: Vegan,Form: Count,0.9403398138022354,0.7822811059551465,0.8587341780596466,1.033937345545157,1.1285294460238127,0.9403398138022354,0.9938674846045588,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8587341780596466,1.033937345545157
chicken_fish,Exposure: Vegan,Form: Count,1.1931304698966363,0.9498350177456972,1.0585703168045302,1.3485340586886703,1.5191742793779177,1.1931304698966363,1.0178148750800307,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0585703168045302,1.3485340586886703
chicken_fish,Exposure: Vegan,Form: Count,0.9552728906005694,0.9295389752825306,0.9422881724842792,0.9673073679460046,0.9795142338032117,0.9552728906005694,0.9954346301280979,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9422881724842792,0.9673073679460046
chicken_fish,Exposure: Vegan,Form: Count,1.0626448585689665,0.8833262467494077,0.9695142598011663,1.171141094542759,1.291163764873929,1.0626448585689665,1.0060945919092403,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9695142598011663,1.171141094542759
chicken_fish,Exposure: Vegan,Form: Count,0.9860676166565473,0.9624940900950844,0.9741751375736654,0.9982812028266399,1.0103747710774713,0.9860676166565473,0.998597948793453,NA,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9741751375736654,0.9982812028266399
chicken_fish,Exposure: Vegan,Form: Proportion,0.8929068900527943,0.6549202215010844,0.768999382552071,1.025007435181836,1.194927880480581,0.32215267495060557,0.8929068900527943,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.768999382552071,1.025007435181836
chicken_fish,Exposure: Vegan,Form: Proportion,0.914355622045922,0.6717546058606209,0.780813098719516,1.1060660267420181,1.3540135069077963,0.4084617517633503,0.914355622045922,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.780813098719516,1.1060660267420181
