"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone4/proportion/vegetarian/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.183184150400333,-0.02202644,0.38574915,1.00186212161152,594.080329530903
"model_fits/finalized_redone4/proportion/vegetarian/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0196045684896667,-1.611694,1.674437,0.999962284210563,3732.06411754219
