"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone4/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.639693323451667,-1.7824595,0.527031949999999,0.999788681718785,1868.26995721355
"model_fits/finalized_redone4/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0139319386056667,-1.717909,1.657709,0.999842074963969,5838.62866412057
