"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone4/proportion_targeted/breakfast_p/breakfast_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.124925915805,-0.46562235,0.2436034,1.00290255494906,949.960828977845
"model_fits/finalized_redone4/proportion_targeted/breakfast_p/breakfast_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.014632969482,-1.641256,1.67872,1.00097313437173,2259.01422165161
