outcome,exposure_group,exposure_type,mean,mean_exp,mean_exp_p10,q2.5,q97.5,rhat,estimate_type,restaurant_id,pred_path,color_group,step_size
nonvegan,vegan,count,1.04,NA,1.003524085080785,1.02,1.05,1.00373239301576,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.5
nonvegan,vegan,proportion,1.0049050779110542,NA,1.0049050779110542,0.8594928497600735,1.1620495159034718,1.00012645538623,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.5
nonvegan,vegan,proportion,1.1483457453166979,NA,1.1483457453166979,1.0342196941293802,1.275864703780241,1.00157654697256,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.5
nonvegan,vegan,proportion,0.8977892376265005,NA,0.8977892376265005,0.8154443636507333,0.9895192582062144,1.00063410102128,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.5
nonvegan,vegan,proportion,1.2933253352643568,NA,1.2933253352643568,1.083503918542181,1.569134094015928,1.00433544445577,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.5
nonvegan,vegan,proportion,1.1844294963743514,NA,1.1844294963743514,1.1233497625229583,1.2537967024973569,1.00057558427499,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegan_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,0.5
nonvegan,vegan,proportion,1.097038336416333,NA,1.097038336416333,0.9938315630347766,1.2161953140715362,1.00791667718654,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.5
nonvegan,vegetarian,count,1.01,NA,1.0014361533447291,0.95,1.08,1.00410253363992,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.5
nonvegan,vegetarian,count,1.11,NA,1.0102492411571136,1.08,1.13,1.00126934636385,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.5
nonvegan,vegetarian,count,1,NA,0.999932352017197,0.99,1.01,1.00061011145939,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.5
nonvegan,vegetarian,count,1.06,NA,1.0058870627980128,1.02,1.1,1.00400247476887,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.5
nonvegan,vegetarian,count,1.07,NA,1.0064116896715523,1.04,1.09,1.00092349310069,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,0.5
nonvegan,vegetarian,count,1.03,NA,1.0024897868521108,1.01,1.04,1.01009382351672,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.5
nonvegan,vegetarian,proportion,1.0350910907784712,NA,1.0350910907784712,0.8772762586965452,1.1633371184295769,1.02095316519052,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.5
nonvegan,vegetarian,proportion,1.1331625678246704,NA,1.1331625678246704,1.0413797439924106,1.2608011730832882,1.00176184450764,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.5
nonvegan,vegetarian,proportion,1.0116891036625821,NA,1.0116891036625821,0.9124435365554808,1.1088444625307663,1.02165835255882,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.5
nonvegan,vegetarian,proportion,1.140607622551303,NA,1.140607622551303,1.0019822247447452,1.3826813000049483,1.00478580899006,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.5
nonvegan,vegetarian,proportion,1.1002717570162492,NA,1.1002717570162492,1.055114547698332,1.1489852070249764,1.00208450867949,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,0.5
nonvegan,vegetarian,proportion,1.0731211512813772,NA,1.0731211512813772,0.9742021249237081,1.1850024937030994,1.00367636320652,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/nonvegan/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.5
meat,mpbamod,count,0.97,NA,0.9972543304375716,0.82,1.1,1.0077159350856,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.5
meat,mpbamod,count,1.02,NA,1.00182831087239,1,1.04,1.00100015973338,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.5
meat,mpbamod,count,1,NA,1.000071058305013,0.97,1.03,1.00022160790297,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.5
meat,mpbamod,count,1.03,NA,1.0032222892467415,0.91,1.18,1.00529691349106,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.5
meat,mpbamod,count,1.13,NA,1.0122730033987375,1.04,1.22,1.00562808285876,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,0.5
meat,mpbamod,count,1,NA,1.0000123788096644,0.98,1.02,1.00189130576359,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.5
meat,mpbamod,proportion,1.0186987579636344,NA,1.0186987579636344,0.8154443636507333,1.1615308587170674,1.01016862785676,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.5
meat,mpbamod,proportion,1.0364446650366683,NA,1.0364446650366683,0.9850308790880502,1.0849527973813544,1.00926888613884,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.5
meat,mpbamod,proportion,1.0823269381052036,NA,1.0823269381052036,0.9872980226511102,1.193816927533861,1.00376110596664,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.5
meat,mpbamod,proportion,1.0502640614137486,NA,1.0502640614137486,0.8555037734677596,1.2371658645840293,1.00672771888271,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.5
meat,mpbamod,proportion,1.1194937990376315,NA,1.1194937990376315,1.0500712315941094,1.2001600575667746,1.01148531988288,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,0.5
meat,mpbamod,proportion,1.0473710880758034,NA,1.0473710880758034,0.9453388051113798,1.146963565187456,1.00605538397518,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.5
meat,vegan,count,0.98,NA,0.9979551371566895,0.88,1.08,1.00196905039339,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.5
meat,vegan,count,1.17,NA,1.0155776110772907,1.08,1.26,1.00146644541606,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.5
meat,vegan,count,0.97,NA,0.9971904829110243,0.96,0.99,1.00019162310557,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.5
meat,vegan,count,1.09,NA,1.0082644837698902,1.02,1.16,0.999725155092152,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.5
meat,vegan,count,2.61,NA,1.1004930338192136,2.21,3.11,1.01362267061712,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,0.5
meat,vegan,count,0.99,NA,0.9991838132676787,0.98,1.01,1.00705894194429,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.5
meat,vegan,proportion,0.932865673613612,NA,0.932865673613612,0.7860030855966228,1.102362896841745,1.00271351631673,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.5
meat,vegan,proportion,1.0380835114557265,NA,1.0380835114557265,0.8923084338428022,1.2001600575667746,1.00572516205068,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.5
meat,vegan,proportion,0.8312435148825988,NA,0.8312435148825988,0.754770860611584,0.9101363514059139,0.999883827339602,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.5
meat,vegan,proportion,1.2786849651920846,NA,1.2786849651920846,1.026583631304232,1.614658489827023,1.00104877540021,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.5
meat,vegan,proportion,1.257066715023986,NA,1.257066715023986,1.1814832989196156,1.3406742973279453,1.00148772913044,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,0.5
meat,vegan,proportion,0.9090396902920641,NA,0.9090396902920641,0.8154443636507333,1.0131890444241456,1.00125292740758,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.5
meat,vegetarian,count,1.01,NA,1.000789983186296,0.95,1.07,1.00297768791454,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.5
meat,vegetarian,count,1.07,NA,1.0063588834706871,1.04,1.1,1.00028469399166,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.5
meat,vegetarian,count,0.99,NA,0.9985033056516159,0.97,1,1.00124757931718,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.5
meat,vegetarian,count,1.04,NA,1.0037453288402278,0.99,1.09,1.00304630482722,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.5
meat,vegetarian,count,1.04,NA,1.0039772301441308,1.01,1.07,1.00347612897543,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,0.5
meat,vegetarian,count,0.99,NA,0.9993410830337689,0.98,1.01,1.00052589849525,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.5
meat,vegetarian,proportion,0.9738057290927321,NA,0.9738057290927321,0.8325532074018731,1.152098792915822,1.0084157602675,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.5
meat,vegetarian,proportion,0.9072319785606799,NA,0.9072319785606799,0.7943282347242815,1.044123984639697,1.00389783585123,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.5
meat,vegetarian,proportion,0.8813173291304283,NA,0.8813173291304283,0.8019351848161371,0.9649610951198176,1.00026949297714,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.5
meat,vegetarian,proportion,1.0356177501235744,NA,1.0356177501235744,0.867004045984223,1.2948563407876974,1.00101852968159,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.5
meat,vegetarian,proportion,1.05954245271323,NA,1.05954245271323,1.0140743178387932,1.1088444625307663,0.999807467146916,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,0.5
meat,vegetarian,proportion,0.8087720843298968,NA,0.8087720843298968,0.7042261140012369,0.92118162761254,1.0015203078657,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.5
chicken_fish,mpbamod,count,1,NA,1.0003334954006222,0.86,1.16,1.00451461746586,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.5
chicken_fish,mpbamod,count,0.98,NA,0.9984220115480766,0.94,1.03,1.00726044385407,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.5
chicken_fish,mpbamod,count,1.03,NA,1.0031166631529325,1,1.07,1.00085203378269,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.5
chicken_fish,mpbamod,count,0.97,NA,0.99738607576326,0.72,1.13,1.00766484040018,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.5
chicken_fish,mpbamod,count,1.01,NA,1.0012413824652027,0.99,1.04,1.00057782700639,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.5
chicken_fish,mpbamod,proportion,1.0073120368092114,NA,1.0073120368092114,0.7042261140012369,1.384028821814788,1.0021081610892,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.5
chicken_fish,mpbamod,proportion,0.8936574913400557,NA,0.8936574913400557,0.8089433786991753,0.9884142560352875,1.00041249677008,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.5
chicken_fish,mpbamod,proportion,1.3464638656274845,NA,1.3464638656274845,1.1518188513888727,1.5680382101731842,1.00019841734816,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.5
chicken_fish,mpbamod,proportion,0.949573589684726,NA,0.949573589684726,0,1.3784550242328257,1.0001520880962,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.5
chicken_fish,mpbamod,proportion,1.0715131069408286,NA,1.0715131069408286,0.9348824726202953,1.2264478112903319,0.999942907560298,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.5
chicken_fish,vegan,count,0.95,NA,0.9948506544364334,0.81,1.11,1.00163656189111,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.5
chicken_fish,vegan,count,1.52,NA,1.042612509723102,1.21,1.93,1.00379887083133,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.5
chicken_fish,vegan,count,0.95,NA,0.9947671745004752,0.93,0.97,1.00093093893411,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.5
chicken_fish,vegan,count,1.19,NA,1.0173686266997721,0.99,1.43,1.00115324654931,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.5
chicken_fish,vegan,count,1.01,NA,1.0014492718541999,0.99,1.04,1.00202450324549,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.5
chicken_fish,vegan,proportion,0.8909880429109546,NA,0.8909880429109546,0.6762433378062414,1.136343010119167,1.00027447723068,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.5
chicken_fish,vegan,proportion,1.0796993331485416,NA,1.0796993331485416,0.7943282347242815,1.56672453431484,1.00101655804435,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.5
chicken_fish,vegan,proportion,0.7491534441573571,NA,0.7491534441573571,0.6762433378062414,0.8424172486141028,1.00138226097201,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.5
chicken_fish,vegan,proportion,1.1097652956326394,NA,1.1097652956326394,0.7860030855966228,1.7265485730952415,1.00197967565379,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.5
chicken_fish,vegan,proportion,1.0630367914852794,NA,1.0630367914852794,0.9330329915368074,1.2182411066377865,1.0006232987943,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.5
chicken_fish,vegetarian,count,1.04,NA,1.0041188348698349,0.92,1.17,1.00162758212583,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.5
chicken_fish,vegetarian,count,1.12,NA,1.0116614463955749,1.04,1.22,1.00028655243895,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.5
chicken_fish,vegetarian,count,0.97,NA,0.9971661021970287,0.96,0.99,1.00034610536528,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.5
chicken_fish,vegetarian,count,1.2,NA,1.0185004553390395,1.04,1.42,1.01090814550011,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.5
chicken_fish,vegetarian,count,1.01,NA,1.000990752682937,1,1.02,1.00030401954159,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.5
chicken_fish,vegetarian,proportion,0.9889269448581877,NA,0.9889269448581877,0.7664958432641342,1.3149003724108161,1.00039417270281,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.5
chicken_fish,vegetarian,proportion,0.57934142797517,NA,0.57934142797517,0,0.8424172486141028,1.00323777357085,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.5
chicken_fish,vegetarian,proportion,0.7795609001415459,NA,0.7795609001415459,0.7042261140012369,0.8705505632961241,1.00222384862904,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.5
chicken_fish,vegetarian,proportion,1.0669973641183417,NA,1.0669973641183417,0.6762433378062414,2.047914121867144,1.00660261072827,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.5
chicken_fish,vegetarian,proportion,1.0033658048763814,NA,1.0033658048763814,0.8469842998552983,1.1952305814469562,1.00204434874014,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.5
vegetarian,mpbamod,count,0.82,NA,0.9806677931792702,0.67,1,1.00219328983484,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegetarian,mpbamod,count,1.02,NA,1.0022447945420214,1.01,1.04,1.00776680739006,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegetarian,mpbamod,count,1,NA,0.99986662129591,0.97,1.03,1.00100310569389,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegetarian,mpbamod,count,1.15,NA,1.0141631128306832,0.99,1.35,1.00339414990148,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegetarian,mpbamod,count,1.44,NA,1.0374206588750157,1.33,1.58,1.00312312239288,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based,0.5
vegetarian,mpbamod,count,1.01,NA,1.0014542145544696,1,1.03,1.00294665865271,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegetarian,mpbamod,proportion,0.7246176534775763,NA,0.7246176534775763,0,0.9969587133618938,1.00315978045172,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegetarian,mpbamod,proportion,1.0356354925133522,NA,1.0356354925133522,1.0067888050184637,1.0645943590510007,1.00140173955214,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegetarian,mpbamod,proportion,0.727938088533533,NA,0.727938088533533,0.6309573444801932,0.8271973337231157,1.00045456127922,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegetarian,mpbamod,proportion,1.1434835124263811,NA,1.1434835124263811,0.8019351848161371,1.669386016508021,1.00031505827753,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegetarian,mpbamod,proportion,1.400684177203872,NA,1.400684177203872,1.2891751495452302,1.52509035692382,1.00180859772225,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based,0.5
vegetarian,mpbamod,proportion,1.0493045290480103,NA,1.0493045290480103,0.9533210199136081,1.1615308587170674,1.00033827752203,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegetarian,vegan,count,1.03,NA,1.002930688869556,0.93,1.14,1.00074974431862,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
