model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1,Level Change,NA,-0.010545963702155,0.06335241972938535,NA,-0.11387058500000001,0.09455358854999994,SRQS8F7JWA9MZ,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2,Level Change,NA,-0.072719815866777,0.06554719297822445,NA,-0.17936090799999999,0.032191056599999976,SRQS8F7JWA9MZ,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1,Level Change,NA,-0.023347366381830933,0.05858393875619229,NA,-0.123536947,0.06658135584999993,2HRX9P6HKXA8V,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1,Level Change,NA,0.002417703704371333,0.05133717606906236,NA,-0.07738623295,0.09210942559999999,L69HYJ4Y3TR91,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1,Level Change,NA,-0.0074088989634593,0.0294946010023515,NA,-0.0558908133,0.04159716524999998,ED5J990H5VAZT,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_1,Level Change,NA,0.098822966306926,0.08017895695689665,NA,-0.022718678899999997,0.24457952299999994,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_2,Level Change,NA,-0.13011760891840668,0.06844100205356786,NA,-0.247482417,-0.023751030500000003,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_3,Level Change,NA,0.015315362668598667,0.06386938615105288,NA,-0.08546397424999999,0.11698413749999999,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_4,Level Change,NA,-0.016559727121541665,0.06268693334520972,NA,-0.11988871400000001,0.08552532079999989,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_5,Level Change,NA,-0.07712080193926167,0.08094997375544398,NA,-0.21915711249999997,0.04955053659999981,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
EMBVNVD207CC6,exposure_EMBVNVD207CC6_1,Level Change,NA,-0.05271564835525467,0.08201404320071341,NA,-0.2001570325,0.059944743199999956,EMBVNVD207CC6,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_1,Level Change,NA,0.004344691106805333,0.11724925431071287,NA,-0.184117765,0.19198685,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_2,Level Change,NA,-0.0015568871684480002,0.11794561052523661,NA,-0.1951106365,0.19008206199999989,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_1,Level Change,NA,0.043655804068429664,0.09150708923335078,NA,-0.08437378355,0.2095401644999997,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_2,Level Change,NA,-0.1016431878005809,0.08934931983801898,NA,-0.2654017265,0.028914617999999986,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_3,Level Change,NA,0.042221905546927,0.07264572002735442,NA,-0.0672041069,0.1679423084999997,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_4,Level Change,NA,-0.10063214878903,0.08380712527309028,NA,-0.24737523050000002,0.019670085049999876,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
LBZEEFSBJNB3Z,exposure_LBZEEFSBJNB3Z_1,Level Change,NA,-0.098182186929496,0.0828524564319674,NA,-0.246270216,0.014967986649999933,LBZEEFSBJNB3Z,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
SAFK7ND1HR6XS,exposure_SAFK7ND1HR6XS_1,Level Change,NA,0.041204435283584,0.07221809933849263,NA,-0.05469153935,0.17499906599999995,SAFK7ND1HR6XS,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
S8MT0YGD2KTN9,exposure_S8MT0YGD2KTN9_1,Level Change,NA,-0.06631771952682904,0.07729824384984403,NA,-0.2139740745,0.03428514484999993,S8MT0YGD2KTN9,NA,NA,A5_t2_gaussian_iid_day_exposure,meat
