model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
S8MT0YGD2KTN9,exposure_S8MT0YGD2KTN9_1_genderfemale,Gender x Level,female,-0.05897538095948,0.09743129693571702,NA,-0.231171798,0.09576434914999998,S8MT0YGD2KTN9,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_S8MT0YGD2KTN9_1_genderfemale,Gender x Level,female,0.009300115829798833,0.08532061796331701,NA,-0.12025626499999999,0.15813655049999997,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
1SQPTEGYPH0GA,exposure_1SQPTEGYPH0GA_1_gendermale,Gender x Level,male,0.14170556657712233,0.10622591604416944,NA,-0.031278052099999995,0.32688517949999996,1SQPTEGYPH0GA,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_1SQPTEGYPH0GA_1_gendermale,Gender x Level,male,0.034516261122894666,0.0481764913580958,NA,-0.03645191454999999,0.11785075199999988,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
1SQPTEGYPH0GA,exposure_1SQPTEGYPH0GA_1_genderfemale,Gender x Level,female,-0.3833937361911667,0.13794625753335746,NA,-0.6294129265,-0.1665854825000001,1SQPTEGYPH0GA,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_1SQPTEGYPH0GA_1_genderfemale,Gender x Level,female,0.009300115829798833,0.08532061796331701,NA,-0.12025626499999999,0.15813655049999997,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
9XKJD8DQTH559,exposure_9XKJD8DQTH559_1_gendermale,Gender x Level,male,0.19039851131828706,0.1400887300984903,NA,-0.020943173899999987,0.402113319,9XKJD8DQTH559,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_9XKJD8DQTH559_1_gendermale,Gender x Level,male,0.034516261122894666,0.0481764913580958,NA,-0.03645191454999999,0.11785075199999988,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
9XKJD8DQTH559,exposure_9XKJD8DQTH559_1_genderfemale,Gender x Level,female,-0.3482281261789028,0.2994218341051547,NA,-0.9291192735,0.042957715599999884,9XKJD8DQTH559,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_9XKJD8DQTH559_1_genderfemale,Gender x Level,female,0.009300115829798833,0.08532061796331701,NA,-0.12025626499999999,0.15813655049999997,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
9XKJD8DQTH559,exposure_9XKJD8DQTH559_2_gendermale,Gender x Level,male,0.12337366165675534,0.10256049044323187,NA,-0.04864953705,0.2845663784999998,9XKJD8DQTH559,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_9XKJD8DQTH559_2_gendermale,Gender x Level,male,0.034516261122894666,0.0481764913580958,NA,-0.03645191454999999,0.11785075199999988,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
9XKJD8DQTH559,exposure_9XKJD8DQTH559_2_genderfemale,Gender x Level,female,0.36483344975209664,0.288986089524592,NA,-0.03750043055,0.9174671724999999,9XKJD8DQTH559,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_9XKJD8DQTH559_2_genderfemale,Gender x Level,female,0.009300115829798833,0.08532061796331701,NA,-0.12025626499999999,0.15813655049999997,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
LQ5EH4BKGV61T,exposure_LQ5EH4BKGV61T_1_gendermale,Gender x Level,male,0.015246417617127334,0.1654479503084575,NA,-0.223093817,0.3162392489999997,LQ5EH4BKGV61T,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_LQ5EH4BKGV61T_1_gendermale,Gender x Level,male,0.034516261122894666,0.0481764913580958,NA,-0.03645191454999999,0.11785075199999988,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
LQ5EH4BKGV61T,exposure_LQ5EH4BKGV61T_1_genderfemale,Gender x Level,female,0.051547826897523,0.2238342542475,NA,-0.3137219105,0.348127583,LQ5EH4BKGV61T,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_LQ5EH4BKGV61T_1_genderfemale,Gender x Level,female,0.009300115829798833,0.08532061796331701,NA,-0.12025626499999999,0.15813655049999997,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
78AY09MVJVTYE,exposure_78AY09MVJVTYE_1_gendermale,Gender x Level,male,-0.20142406426342332,0.11739248630675864,NA,-0.3766592,-0.018052056600000012,78AY09MVJVTYE,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_78AY09MVJVTYE_1_gendermale,Gender x Level,male,0.034516261122894666,0.0481764913580958,NA,-0.03645191454999999,0.11785075199999988,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
78AY09MVJVTYE,exposure_78AY09MVJVTYE_1_genderfemale,Gender x Level,female,0.17628543110049225,0.11328014988986336,NA,0.021460926550000002,0.3747318809999999,78AY09MVJVTYE,NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
mu_gamma (pooled),exposure_78AY09MVJVTYE_1_genderfemale,Gender x Level,female,0.009300115829798833,0.08532061796331701,NA,-0.12025626499999999,0.15813655049999997,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,nonvegan
