model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1,Level Change,NA,-0.004718083694366666,0.04225142843301162,NA,-0.071391605,0.06334292499999995,SRQS8F7JWA9MZ,NA,NA,A5_t2_gaussian_iid_day_exposure,total
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2,Level Change,NA,-0.010146656778733333,0.04308663867662095,NA,-0.08085785000000001,0.057109379999999973,SRQS8F7JWA9MZ,NA,NA,A5_t2_gaussian_iid_day_exposure,total
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1,Level Change,NA,0.003837435072,0.06226673552057507,NA,-0.10000216499999999,0.10964289999999999,2HRX9P6HKXA8V,NA,NA,A5_t2_gaussian_iid_day_exposure,total
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1,Level Change,NA,0.028143817600666667,0.07180295008523847,NA,-0.07793955,0.15931404999999954,L69HYJ4Y3TR91,NA,NA,A5_t2_gaussian_iid_day_exposure,total
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1,Level Change,NA,-0.014112148232286667,0.029245730199545045,NA,-0.06335665,0.03211382499999995,ED5J990H5VAZT,NA,NA,A5_t2_gaussian_iid_day_exposure,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_1,Level Change,NA,0.04262833323556667,0.0553720804926518,NA,-0.05430841,0.12057684999999994,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_exposure,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_2,Level Change,NA,0.0789806815213,0.05427596723407862,NA,8.784328500000083e-4,0.17552954999999973,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_exposure,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_3,Level Change,NA,0.057562717613533335,0.053333369303507995,NA,-0.02830657499999999,0.13969614999999996,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_exposure,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_4,Level Change,NA,0.06419901869926667,0.05201550374570289,NA,-0.01736958999999999,0.14788389999999996,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_exposure,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_5,Level Change,NA,0.0474657501854,0.056949635946186454,NA,-0.049628139999999994,0.13057665,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_exposure,total
EMBVNVD207CC6,exposure_EMBVNVD207CC6_1,Level Change,NA,0.0826519333235,0.09920602206955413,NA,-0.03375276499999999,0.27818984999999963,EMBVNVD207CC6,NA,NA,A5_t2_gaussian_iid_day_exposure,total
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_1,Level Change,NA,-0.029003551262933334,0.06887170302204426,NA,-0.140937,0.080089255,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_exposure,total
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_2,Level Change,NA,-0.03273079926356447,0.06945655037070111,NA,-0.1480052,0.0744194149999999,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_exposure,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_1,Level Change,NA,-1.866737508666667e-4,0.05289213326678856,NA,-0.087857655,0.0808016699999999,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_exposure,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_2,Level Change,NA,0.00968950685726,0.04953258195121552,NA,-0.06578806499999999,0.09519636499999996,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_exposure,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_3,Level Change,NA,0.0130903476182,0.04819973717752361,NA,-0.060670355,0.0973697449999999,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_exposure,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_4,Level Change,NA,-0.0018454006872499998,0.050584082283899906,NA,-0.08881383999999998,0.07000824999999992,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_exposure,total
LBZEEFSBJNB3Z,exposure_LBZEEFSBJNB3Z_1,Level Change,NA,-0.0259660124815,0.0626686106649013,NA,-0.13768455000000002,0.06431527499999999,LBZEEFSBJNB3Z,NA,NA,A5_t2_gaussian_iid_day_exposure,total
SAFK7ND1HR6XS,exposure_SAFK7ND1HR6XS_1,Level Change,NA,0.018311438334386667,0.06206837602336723,NA,-0.07911072,0.12326184999999998,SAFK7ND1HR6XS,NA,NA,A5_t2_gaussian_iid_day_exposure,total
S8MT0YGD2KTN9,exposure_S8MT0YGD2KTN9_1,Level Change,NA,-0.07470325084213333,0.09065579002504486,NA,-0.2517187,0.03697200499999994,S8MT0YGD2KTN9,NA,NA,A5_t2_gaussian_iid_day_exposure,total
1SQPTEGYPH0GA,exposure_1SQPTEGYPH0GA_1,Level Change,NA,0.0798577906494,0.10175547270224364,NA,-0.035043214999999996,0.28752214999999987,1SQPTEGYPH0GA,NA,NA,A5_t2_gaussian_iid_day_exposure,total
9XKJD8DQTH559,exposure_9XKJD8DQTH559_1,Level Change,NA,0.017250038861236668,0.08863433927055986,NA,-0.12540715,0.15817069999999978,9XKJD8DQTH559,NA,NA,A5_t2_gaussian_iid_day_exposure,total
9XKJD8DQTH559,exposure_9XKJD8DQTH559_2,Level Change,NA,0.0583626223642,0.09081714568219185,NA,-0.06344323,0.22265114999999963,9XKJD8DQTH559,NA,NA,A5_t2_gaussian_iid_day_exposure,total
