"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_simple/proportion_targeted/dairy_p/dairy_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0638106042112,-0.078519955,0.2047733,1.00117329625836,387.219170813125
"model_fits/finalized_simple/proportion_targeted/dairy_p/dairy_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.009373044002,-1.5790145,1.5718155,0.999961385943209,2757.89420795296
