outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
nonvegan,Exposure: Vegan,Form: Count,1.0150679570638705,0.9457518080572586,1.0904713546756246,1.0150679570638705,1.0014966752045311,1.00036179830992,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.978859483625374,1.052615798992613
nonvegan,Exposure: Vegan,Form: Count,1.0036617432891566,0.7893205449513826,1.2492601117612772,1.0036617432891566,1.000365572348128,1.00327667219394,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8927300620995953,1.1283779248713681
nonvegan,Exposure: Vegan,Form: Count,0.9738253028769718,0.7755415849685909,1.2199311009264973,0.9738253028769718,0.997351179140982,1.00034695591961,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8675505224714567,1.0931187244540297
nonvegan,Exposure: Vegan,Form: Count,1.0249740345635967,0.9138399107237264,1.1520312070385812,1.0249740345635967,1.0024697728903025,1.00194824463865,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9661645482172059,1.0873631965363681
nonvegan,Exposure: Vegan,Form: Count,1.0076319354372305,0.715760052191644,1.363417639856189,1.0076319354372305,1.000760585053496,1.00096161838076,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8548869660028486,1.1876682622268402
nonvegan,Exposure: Vegan,Form: Count,0.9315013667168927,0.7847801628461891,1.1208483738857098,0.9315013667168927,0.9929293533087978,1.00210550127583,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8505385335284276,1.020171058677188
nonvegan,Exposure: Vegan,Form: Count,0.9653236992921291,0.9028595231948776,1.03974545433639,0.9653236992921291,0.9964770408131504,1.00001445259922,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.931179629357705,1.0007197484096577
nonvegan,Exposure: Vegan,Form: Count,1.0084330695663932,0.9890616714968543,1.027744227123034,1.0084330695663932,1.000840123695371,1.00045397278355,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.998611704656054,1.0183510277854753
nonvegan,Exposure: Vegan,Form: Proportion,0.9937911731481107,0.8358082252262711,1.1733097075460384,0.9396180484478499,0.9937911731481107,1.00079331571239,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.911416880364626,1.083610493841178
nonvegan,Exposure: Vegan,Form: Proportion,0.9934363157811659,0.8103358200954753,1.212006901545037,0.9362682991451736,0.9934363157811659,1.00072655635851,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8964745745889007,1.1008853362800943
