outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9977518473423314,0.9323832918405697,1.0699288310774528,0.9977518473423314,0.9997749569713038,0.99980634594859,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9633354416098541,1.0333978237231831
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9915643316742252,0.8238958928774643,1.1887226888687152,0.9915643316742252,0.9991532137314318,1.00034753022509,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9030391016282989,1.0887677201083692
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9989144421790589,0.9225132541992548,1.0898864415232934,0.9989144421790589,0.999891391151808,0.99979377936328,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9573190507750223,1.0423171480668658
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9964483949416647,0.9711459951837674,1.025410490364819,0.9964483949416647,0.9996442705886495,1.00138451815796,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9827227908513312,1.010365703355332
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.0131780713197482,0.8526264326731758,1.1839255563402622,1.0131780713197482,1.0013100569677458,1.00009539972885,Restaurant,C0BE4NDSW26QN,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9317877686738756,1.1016776981996306
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.009669002375476,0.937334448856451,1.0893022212251982,1.009669002375476,1.0009627187886003,0.999204531021544,Restaurant,CB2KHY1C2G9PT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9717009850635986,1.0491205731268929
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.0016763363822225,0.9817955948163162,1.0189257266372564,1.0016763363822225,1.0001675073176486,1.00071313230548,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9922355881639733,1.0112069097669782
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.06275201293903,0.907411881915731,1.2318588028290314,1.06275201293903,1.006104736647598,1.0017088950305,Restaurant,EMBVNVD207CC6,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9830270984690677,1.1489427328757404
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.996679332334431,0.9581580551938511,1.0431709187718292,0.996679332334431,0.9996674359798369,1.00256819809078,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9752984067382077,1.0185289800942432
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.0146368103492547,0.8478346252202974,1.1801743900990451,1.0146368103492547,1.0014541288359449,1.00069893835527,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9325433362633444,1.1039571212216441
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.006345637316012,0.91078994830277,1.1167315105978282,1.006345637316012,1.0006327589605146,1.00036674496163,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.955350744368041,1.06006254531668
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9839071262538054,0.7414848463133602,1.346851991551138,0.9839071262538054,0.998378938314913,1.00154936305391,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8449425267431742,1.14572672395181
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.012610205011414,0.8369896616596962,1.2114350249698658,1.012610205011414,1.0012539213559275,1.00073627457043,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9214632217416435,1.1127730365138222
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.998551890097866,0.8697901998825722,1.1549318351632505,0.998551890097866,0.9998550945571462,0.999731585860922,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9288742052038991,1.0734563104797856
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9900074297332337,0.7824699160495188,1.2940079225021035,0.9900074297332337,0.9989962210134458,1.00139092027259,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8707760850510221,1.1255645713669031
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9984761008889013,0.9353207086051958,1.0668969311036083,0.9984761008889013,0.9998475054858373,1.0001670034183,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9655072802161511,1.0325706957104581
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.0088448429236117,0.9653254407024191,1.050374036523496,1.0088448429236117,1.0008809834810626,1.00016161148219,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9873468131504872,1.0308109607869296
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9972435426464896,0.969282401961946,1.028794419692085,0.9972435426464896,0.9997240117539862,1.0006585219728,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9821993283926389,1.012518187095081
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.023349924002906,0.799379897305226,1.3105168403197756,1.2596260003747175,1.023349924002906,1.00063361128206,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9021036951447725,1.1608921153888947
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9856788507388716,0.6361519921026632,1.493379577492224,0.8656740159888857,0.9856788507388716,1.00142655872107,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7928522175847822,1.2254021307445109
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0197172842949536,0.8161396042593538,1.2761767274901168,1.2156199166866652,1.0197172842949536,1.00115634695736,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.909814064483144,1.1428965329092688
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0177588338450443,0.886698258608189,1.1657037150555087,1.1924736909284706,1.0177588338450443,1.00026504304417,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9491516652628155,1.0913251082826763
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0276702504896684,0.6810397465893778,1.5551145056592122,1.3138259796288032,1.0276702504896684,1.00033294542483,Restaurant,C0BE4NDSW26QN,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8324856685749888,1.2686178076185892
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0001461179948612,0.8840072732234528,1.1279864033663678,1.0014621410941482,1.0001461179948612,0.999905032672287,Restaurant,CB2KHY1C2G9PT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9398561898680673,1.0643035265646412
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9973516500513868,0.9572063309852116,1.040348948702456,0.9738299009107595,0.9973516500513868,1.0004681793043,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9763833939076485,1.0187702085747568
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0022722422499915,0.8617209199270148,1.1587635439629105,1.0229561747447322,1.0022722422499915,1.00114330017458,Restaurant,EMBVNVD207CC6,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9293352059691184,1.0809335976218322
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0506424980839673,0.880443892489518,1.2514468063549142,1.6388893711371952,1.0506424980839673,1.00482270381403,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9605017275185578,1.1492427625631645
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9603633100717446,0.5871054982683217,1.567235563073645,0.6673529709417992,0.9603633100717446,0.999990225678712,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7475761275233794,1.2337174146898027
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9842024694031718,0.7101243959181139,1.3493160919090084,0.8527947216085948,0.9842024694031718,1.0004003480459,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8355400858489728,1.1593154142868851
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9649840955431422,0.461229162539036,2.0518608087199364,0.7001668670730793,0.9649840955431422,1.00046718502808,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.6594093023486399,1.4121643436550724
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0129278597062463,0.6558170932048586,1.5576920823082485,1.1370646601706274,1.0129278597062463,1.00039100390588,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8123383659968078,1.2630486160899965
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.936795001945977,0.6817739876296994,1.2993148970061394,0.5205298626629217,0.936795001945977,1.0000445933136899,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7946888477634372,1.1043125597406174
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9914132856413123,0.641028467515171,1.5183934228391225,0.9173759376971123,0.9914132856413123,0.99985020960545,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7956411476487526,1.2353562983145487
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.000177146417574,0.924213362915842,1.0785839305749663,1.001772876981423,1.000177146417574,1.00157559302491,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9615331193409155,1.0403742773849494
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0114059603633503,0.9441509209050514,1.0852443691433622,1.120095588202616,1.0114059603633503,1.00035787577406,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9761023896449895,1.047986386992206
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9188288807599916,0.787794096599751,1.0655056907291927,0.4288904494249841,0.9188288807599916,0.999371992528132,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8507065515777743,0.9924062657715116
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0329089219393786,0.9619588480511699,1.110943077420702,1.0329089219393786,1.0032431494412644,1.00230850359003,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9956556043477246,1.0715561047044164
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0677019989730008,0.8942960721804261,1.2818124373170445,1.0677019989730008,1.006572371305181,1.00092526050538,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9740171351768205,1.1703978476764594
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0225788765382602,0.929910806149844,1.1198041573966193,1.0225788765382602,1.00223526918043,1.00284233365273,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9752363565845092,1.0722196231531058
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9940150287606627,0.968973858274671,1.0244404191721692,0.9940150287606627,0.9993998848449402,1.00105586694368,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9799997151431238,1.0082307802076853
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0129242942552394,0.8638413876410029,1.1715746583652122,1.0129242942552394,1.0012849736995186,1.00122556182053,Restaurant,C0BE4NDSW26QN,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9371687826004227,1.094803460104084
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0579251539960755,0.9795997882488291,1.1436013655552553,1.0579251539960755,1.0056468424497929,1.00100623682949,Restaurant,CB2KHY1C2G9PT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0169637156746647,1.1005364441297956
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9982064891780134,0.9758157376686905,1.0190532694180081,0.9982064891780134,0.9998205040025183,1.00167282204045,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9872270692394748,1.0093080164472186
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9730774046482582,0.83719789623231,1.1012803826751347,0.9730774046482582,0.9972745560451708,1.00213627973621,Restaurant,EMBVNVD207CC6,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9073449900482149,1.043571790027379
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9922155337931833,0.9546731035949176,1.0391176576267618,0.9922155337931833,0.9992188129527553,1.0009177152974,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9709921216885611,1.0139028355744584
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9877309923809231,0.8300094599510992,1.152270683578999,0.9877309923809231,0.9987662723458969,0.99964206255526,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9084351252337833,1.0739484705181692
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0613517555796743,0.9544305273906516,1.1825637468947434,1.0613517555796743,1.0059720959622296,1.00286621919415,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0048804188555798,1.120996616050045
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.981365639005916,0.7885941176878368,1.264751410589225,0.981365639005916,0.9981207511873416,1.00065404745587,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.869953913083367,1.1070454456697165
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0074689562306618,0.8313175253978641,1.237946442168175,1.0074689562306618,1.0007443970950674,1.00028396611557,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9101555503190359,1.115187066005052
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0324256377013612,0.9068557524568123,1.1802247883951864,1.0324256377013612,1.0031961991530067,1.00074794943773,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9653134156067038,1.104203754086581
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9726334495275161,0.7872310603181671,1.2141582875564354,0.9726334495275161,0.9972290472224533,1.00063765343093,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8708550256682437,1.0863069044286418
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9577178052553709,0.8975580749032909,1.0273539107899843,0.9577178052553709,0.9956891075931743,1.00064624798916,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9252815629039102,0.9912911175108083
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0587133677354896,1.0053075004137115,1.1099701469800405,1.0587133677354896,1.0057217436863948,1.00013432482922,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0322998206096843,1.0858027606357863
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9741127970161282,0.9448673470818785,1.005900437462831,0.9741127970161282,0.9973806191783918,0.999666149496159,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9586818715142004,0.9897920984067853
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.1910614909104635,0.9395446492751445,1.504956049974979,5.745685279078902,1.1910614909104635,1.57468825584898,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.056181788560606,1.3431660065481732
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.042433770438043,0.7053822496119332,1.6039033805657341,1.5152514990674466,1.042433770438043,1.14157541765297,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8453564709998013,1.2854555480772205
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0007654529216758,0.8097053033823863,1.2820507887199672,1.0076809494259398,1.0007654529216758,1.26572722277956,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8900604158776837,1.1252398982083955
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.007081751890993,0.8871351220116027,1.1677487564052058,1.0731174750593337,1.007081751890993,1.2490339268331,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9388924331790485,1.0802234837038238
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.096175942987024,0.6935530506022233,1.6063244728390291,2.5049707946442354,1.096175942987024,1.57367745691859,Restaurant,C0BE4NDSW26QN,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8847710044057774,1.3580934411277423
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9793631713210675,0.8752997794189525,1.125120685046886,0.8117787613958112,0.9793631713210675,1.26572554491571,Restaurant,CB2KHY1C2G9PT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9186008812543602,1.044144677969746
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9967964601381917,0.9501010949618395,1.0388956062836985,0.9684224982351016,0.9967964601381917,1.41421235982293,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9743343065780925,1.0197764527389068
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9626178932802814,0.8482743788159403,1.0887760568270823,0.683186540099803,0.9626178932802814,1.55122652523114,Restaurant,EMBVNVD207CC6,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9032340571630969,1.0259059665816443
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.2092896936023902,1.0236187123175675,1.4127657751684652,6.688111662450701,1.2092896936023902,1.57303519069364,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.1138672263983103,1.3128867861401878
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.8813789361041744,0.5568602048670389,1.4644583087891054,0.2828959120744385,0.8813789361041744,1.47629574138656,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6887116914541946,1.1279448841181638
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.164077038100077,0.803726190253807,1.5860317332232874,4.568958641409419,1.164077038100077,1.18742657518147,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9787564636072811,1.3844867451884966
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9957023856517987,0.47283746645203045,1.969745683507067,0.9578455298254056,0.9957023856517987,1.15035360017036,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6918998760935985,1.4328998675215343
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9931249374196237,0.6446389687954222,1.5578611192563094,0.9333378361543188,0.9931249374196237,1.19857638944267,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7929497695083765,1.2438330638978923
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9138731891109514,0.686450477692843,1.2101929551969017,0.4063117328058429,0.9138731891109514,1.59377865488071,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7908028575950226,1.0560965956998551
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9686378246062496,0.6543064358451708,1.4134387340162469,0.7271336433939847,0.9686378246062496,1.63331895966665,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7958493457635112,1.1789407634152078
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9571637170653543,0.8926814578064461,1.0285018127473753,0.6454495104647124,0.9571637170653543,1.51783112280709,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9231988856211909,0.9923781273305039
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.1268621412499968,1.043274140495357,1.20983851829734,3.3014740127871014,1.1268621412499968,1.30652600311862,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0850764507871689,1.1702569754060537
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9511418294963279,0.8233624895058032,1.1101250532898521,0.6059723606964089,0.9511418294963279,1.47750040319678,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8813287304834029,1.026485065704616
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,1.216767343893362,1.114250719978967,1.3324678017819196,1.216767343893362,1.0198134948496898,1.0012409628058,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.1624995689502748,1.2735684457089336
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,0.9654684125663369,0.7994359843658879,1.119706069032287,0.9654684125663369,0.9964919781578232,0.999645729610352,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8859545691606083,1.0521185714370231
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,1.0765199559419822,0.97417328347659915,1.1996361434215785,1.0765199559419822,1.007400607679638,1.000169828445,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0208394872274285,1.1352374492182453
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,1.0451770480941978,1.0241771306668594,1.0676218574139524,1.0451770480941978,1.0044284060456665,1.00035722498079,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.034158761133207,1.0563127277149207
