outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group
meat,Vegetarian,Count,0.972216611185134,0.9203490039986028,1.029718341508671,0.972216611185134,0.997150750748236,1.00304630482722,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal
meat,Vegetarian,Count,0.979819759785657,0.9459397132750837,1.0145153314592494,0.979819759785657,0.997948728047826,1.00347612897543,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal
meat,Vegetarian,Count,0.975195394856736,0.9598337707328612,0.9906930409544847,0.975195394856736,0.997488484674402,1.00052589849525,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal
meat,Vegetarian,Proportion,0.93879338258904,0.7592070428929966,1.1850652380162572,1.01017693321034,0.93879338258904,1.0084157602675,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal
meat,Vegetarian,Proportion,0.788461983858366,0.6619598661724835,0.9275828055635295,0.127975628021929,0.788461983858366,1.00389783585123,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal
meat,Vegetarian,Proportion,0.850684210962227,0.7431350259661332,0.9708675366623918,0.243393901822725,0.850684210962227,1.00026949297714,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal
meat,Vegetarian,Proportion,0.875198236438373,0.6685647239205537,1.1191195079386693,0.570204890102857,0.875198236438373,1.00101852968159,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal
meat,Vegetarian,Proportion,0.963682187694446,0.9034144911144316,1.0237868186175259,0.721982659289402,0.963682187694446,0.999807467146916,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal
meat,Vegetarian,Proportion,0.693484354403098,0.5796183843548003,0.8155397336945744,0.0359601429709872,0.693484354403098,1.0015203078657,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/meat/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal
chicken_fish,MPBA-Modifiable,Count,1.00810055950824,0.856683213138369,1.1569657264518975,1.00810055950824,1.00060421454607,1.00451461746586,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal
chicken_fish,MPBA-Modifiable,Count,0.985086467114955,0.9363461031774852,1.0268282604766512,0.985086467114955,0.998472379951766,1.00726044385407,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Animal
chicken_fish,MPBA-Modifiable,Count,1.0313505582728,0.9959656636388226,1.0710112895073314,1.0313505582728,1.00307536616393,1.00085203378269,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Animal
chicken_fish,MPBA-Modifiable,Count,0.983129917517493,0.7247012159511634,1.1352401335897524,0.983129917517493,0.997862358280156,1.00766484040018,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Animal
chicken_fish,MPBA-Modifiable,Count,1.01256764214339,0.9860942334459151,1.0390370128345912,1.01256764214339,1.00124167979113,1.00057782700639,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Animal
chicken_fish,MPBA-Modifiable,Proportion,1.0243834704791,0.7101540930713938,1.3956102502584216,16.5597176158392,1.0243834704791,1.0021081610892,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal
chicken_fish,MPBA-Modifiable,Proportion,0.893943712921704,0.8089469612099413,0.9871544549310337,0.366099865018754,0.893943712921704,1.00041249677008,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Animal
chicken_fish,MPBA-Modifiable,Proportion,1.35173455567245,1.1589183926327236,1.5660771312069888,26.7163887773968,1.35173455567245,1.00019841734816,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal
chicken_fish,MPBA-Modifiable,Proportion,0.97162204052046,0.5730139454239148,1.378506821549335,21.2862076405283,0.97162204052046,1.0001520880962,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal
chicken_fish,MPBA-Modifiable,Proportion,1.07365174641328,0.9339952116308514,1.2258340261434593,2.53149203818843,1.07365174641328,0.999942907560298,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal
chicken_fish,Vegan,Count,0.950521652324444,0.8070156242459837,1.1075691124409592,0.950521652324444,0.994641565519364,1.00163656189111,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal
chicken_fish,Vegan,Count,1.53514039501812,1.2134021094661118,1.9315883621117396,1.53514039501812,1.04313260528495,1.00379887083133,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal
chicken_fish,Vegan,Count,0.948752929167561,0.9286272997521012,0.9680691532009912,0.948752929167561,0.994748128099,1.00093093893411,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal
chicken_fish,Vegan,Count,1.19516499193606,0.9958006233949488,1.436675839169639,1.19516499193606,1.01759853374323,1.00115324654931,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal
chicken_fish,Vegan,Count,1.01419305427132,0.9940010688741844,1.0353893711706987,1.01419305427132,1.00140568119648,1.00202450324549,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal
chicken_fish,Vegan,Proportion,0.898608410739397,0.687472826715493,1.1438784931097197,0.685122641485239,0.898608410739397,1.00027447723068,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal
chicken_fish,Vegan,Proportion,1.09647093579992,0.7985751913596689,1.5509603581960913,16.1127975748866,1.09647093579992,1.00101655804435,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal
chicken_fish,Vegan,Proportion,0.750022750265349,0.6634479008473162,0.8385495968290306,0.0658862904119077,0.750022750265349,1.00138226097201,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Animal
chicken_fish,Vegan,Proportion,1.12748788457749,0.787772508973906,1.7085914625992573,67.1900700197318,1.12748788457749,1.00197967565379,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal
chicken_fish,Vegan,Proportion,1.06626993766895,0.9319148067883323,1.2181878674946713,2.35380398716741,1.06626993766895,1.0006232987943,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal
chicken_fish,Vegetarian,Count,1.04354696910933,0.9220960939346191,1.1668649820549049,1.04354696910933,1.00411546650218,1.00162758212583,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal
chicken_fish,Vegetarian,Count,1.12466762590016,1.040891156510275,1.2216639219872827,1.12466762590016,1.01174195528316,1.00028655243895,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal
chicken_fish,Vegetarian,Count,0.972001830148388,0.9566812285802209,0.9874507148154537,0.972001830148388,0.997161379902615,1.00034610536528,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal
chicken_fish,Vegetarian,Count,1.20743239770484,1.0400214105409744,1.4329722017232602,1.20743239770484,1.01871660323189,1.01090814550011,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal
chicken_fish,Vegetarian,Count,1.00992812558318,0.9963700348107603,1.024678366942781,1.00992812558318,1.00098600838513,1.00030401954159,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal
chicken_fish,Vegetarian,Proportion,0.999683532661013,0.7682109569687694,1.320636278993644,2.70251307962071,0.999683532661013,1.00039417270281,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal
chicken_fish,Vegetarian,Proportion,0.587443766320696,0.36738387377221177,0.8416924859795092,0.0229952026436244,0.587443766320696,1.00323777357085,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal
chicken_fish,Vegetarian,Proportion,0.78070861752339,0.6974360179721463,0.8735571937677541,0.0980035831909759,0.78070861752339,1.00222384862904,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal
chicken_fish,Vegetarian,Proportion,1.13237592778946,0.6829833653355243,2.115750720268961,6256.73031206644,1.13237592778946,1.00660261072827,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal
chicken_fish,Vegetarian,Proportion,1.00739554603054,0.8462089618945553,1.194426405797033,1.50894267343985,1.00739554603054,1.00204434874014,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/chicken_fish/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal
vegetarian,MPBA-Modifiable,Count,0.918072747174823,0.713251664469622,1.1621402840269743,0.918072747174823,0.990781206440778,1.00219328983484,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based
vegetarian,MPBA-Modifiable,Count,1.00109606377776,0.9811142369070013,1.0222437635144408,1.00109606377776,1.00010459495222,1.00776680739006,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Plant-based
vegetarian,MPBA-Modifiable,Count,0.997471656596208,0.9548619561343253,1.041875159383006,0.997471656596208,0.999724735264354,1.00100310569389,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based
vegetarian,MPBA-Modifiable,Count,1.05628543325406,0.8704668235041515,1.2885203087106971,1.05628543325406,1.00502767236983,1.00339414990148,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based
vegetarian,MPBA-Modifiable,Count,1.20859468876372,1.0857967236151551,1.3460333728381841,1.20859468876372,1.01898524598596,1.00312312239288,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based
vegetarian,MPBA-Modifiable,Count,0.998226226589245,0.9710560673439326,1.0262135918260584,0.998226226589245,0.999813675280212,1.00294665865271,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based
vegetarian,MPBA-Modifiable,Proportion,0.813099716781373,0.5202821725827868,1.2209089441109273,1.16153078341392,0.813099716781373,1.00315978045172,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based
vegetarian,MPBA-Modifiable,Proportion,1.00188535096976,0.9590712485294619,1.0472554215277872,1.04236695884153,1.00188535096976,1.00140173955214,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based
vegetarian,MPBA-Modifiable,Proportion,0.768847792175614,0.6473995354841882,0.9100896434838991,0.103274936372379,0.768847792175614,1.00045456127922,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based
vegetarian,MPBA-Modifiable,Proportion,1.08983601648434,0.7044981141570509,1.6736465896751318,27.1585667446654,1.08983601648434,1.00031505827753,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based
vegetarian,MPBA-Modifiable,Proportion,1.18614214508985,1.0636521651298754,1.3200320280788247,6.31877116961316,1.18614214508985,1.00180859772225,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based
vegetarian,MPBA-Modifiable,Proportion,0.997861129280333,0.8708113419144772,1.1434617067922115,1.22878349439374,0.997861129280333,1.00033827752203,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based
vegetarian,Vegan,Count,1.02521509785322,0.894775779761642,1.17468149175151,1.02521509785322,1.00227381414702,1.00074974431862,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based
vegetarian,Vegan,Count,1.02445611122041,0.9448661752581212,1.1104406294238396,1.02445611122041,1.00234140307724,1.00101572078938,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/ED5J990H5VAZT.png,Plant-based
vegetarian,Vegan,Count,1.03711381323147,1.0113557253525307,1.0633622690169042,1.03711381323147,1.00364316607585,1.00258395701606,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based
vegetarian,Vegan,Count,1.0151632050905,0.9401109676443901,1.0946469788016862,1.0151632050905,1.00143861175112,1.0015388160601,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based
vegetarian,Vegan,Count,0.682669312522996,0.5409647280232662,0.8574950050273491,0.682669312522996,0.961948400902788,1.00085527062933,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based
vegetarian,Vegan,Count,0.996521584244204,0.9768432279566264,1.0162694797887635,0.996521584244204,0.9996469623654,1.00263532367418,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based
vegetarian,Vegan,Proportion,1.07173412211703,0.8521549222975425,1.3210218917403054,3.48353822330101,1.07173412211703,1.0012425203694,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based
vegetarian,Vegan,Proportion,1.00708607989089,0.8753514203468596,1.1557884219452905,1.35037592943131,1.00708607989089,1.00352593791776,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based
vegetarian,Vegan,Proportion,1.18636888683808,1.0390630436354222,1.3482360049205286,6.75374938541808,1.18636888683808,1.00171103655426,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based
vegetarian,Vegan,Proportion,0.961366112732449,0.7237138677519142,1.2667792744571444,1.77221403446084,0.961366112732449,1.00214494900885,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based
vegetarian,Vegan,Proportion,0.843531012880927,0.7729703621208077,0.9177797485271746,0.199333489742965,0.843531012880927,1.00243419854512,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based
vegetarian,Vegan,Proportion,0.995568733882916,0.8773180285667155,1.129463783811551,1.15929712398467,0.995568733882916,1.00068166929962,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based
vegetarian,Vegetarian,Count,1.00214087554113,0.8959802846393662,1.115139989330191,1.00214087554113,1.00007750242496,1.00232034037701,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based
vegetarian,Vegetarian,Count,1.02785430854731,0.9957125425017658,1.0622465105009018,1.02785430854731,1.00273867665981,1.00170108363002,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Plant-based
vegetarian,Vegetarian,Count,1.03276891232161,1.0126946601927034,1.0531306178485944,1.03276891232161,1.00322496246753,1.00103442991806,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based
vegetarian,Vegetarian,Count,1.00641115662376,0.9532335210660984,1.0638232646816046,1.00641115662376,1.00060498625396,1.00196803542016,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based
vegetarian,Vegetarian,Count,1.08645240328901,1.0416453835296637,1.1337439883664147,1.08645240328901,1.0083048270942,1.00082662346189,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based
vegetarian,Vegetarian,Count,1.00147311920659,0.9868596591199575,1.0166773549891193,1.00147311920659,1.00014457493434,1.00024308247835,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based
vegetarian,Vegetarian,Proportion,1.11027426909775,0.842698134436032,1.3910903547255875,5.30291958477496,1.11027426909775,1.05527021717424,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based
vegetarian,Vegetarian,Proportion,1.09463208419271,0.9640355089881858,1.234539693142444,2.96025041755554,1.09463208419271,1.01399916308653,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based
vegetarian,Vegetarian,Proportion,1.19434081361694,1.0588290259484388,1.3505319069515662,7.04005110910574,1.19434081361694,1.00533724688431,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based
vegetarian,Vegetarian,Proportion,1.06642534728006,0.854040574669154,1.2963844532946156,3.16623538263828,1.06642534728006,1.01435938674296,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based
vegetarian,Vegetarian,Proportion,1.13390472894434,1.0586825682592589,1.214156901261648,3.71347322247901,1.13390472894434,1.00475768309787,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based
vegetarian,Vegetarian,Proportion,1.06596112891511,0.9131727772987223,1.2207402719312899,2.40373392489043,1.06596112891511,1.01168735615472,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based
vegan,MPBA-Modifiable,Count,1.03545357076745,0.8042052229091105,1.3003673448333428,1.03545357076745,1.00284119784441,1.00549676097757,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based
vegan,MPBA-Modifiable,Count,1.01770957541256,0.9904049243323501,1.0454851436691643,1.01770957541256,1.00174838433958,1.00076307738673,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Plant-based
vegan,MPBA-Modifiable,Count,0.992746188791731,0.9450950420005677,1.0428333956028204,0.992746188791731,0.999243789783223,1.00102474458355,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based
vegan,MPBA-Modifiable,Count,1.04568835247328,0.8494628546153291,1.340820794969447,1.04568835247328,1.00382971076297,1.0045537040151,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based
vegan,MPBA-Modifiable,Count,0.96168116272268,0.842189292130351,1.0974579298261127,0.96168116272268,0.995893202803366,1.00114866435568,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based
vegan,MPBA-Modifiable,Count,0.989200836646416,0.9630361321335319,1.0169194961276362,0.989200836646416,0.998906020530788,1.0003391045865,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based
vegan,MPBA-Modifiable,Proportion,1.00409410936273,0.6983041403238562,1.4121042460596607,4.98001107967486,1.00409410936273,1.01236289164066,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based
vegan,MPBA-Modifiable,Proportion,1.04837017169511,0.994631268429412,1.1092195778195544,1.66216746621464,1.04837017169511,1.00387567057307,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based
vegan,MPBA-Modifiable,Proportion,0.855153054500841,0.7035881188424563,1.033399910227567,0.335212095000499,0.855153054500841,1.00925545786703,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based
vegan,MPBA-Modifiable,Proportion,1.01802703980653,0.6884750514933232,1.4830286397414982,10.0072975931214,1.01802703980653,1.00286513485703,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based
vegan,MPBA-Modifiable,Proportion,0.974893509974476,0.8630654570613631,1.1011991308382527,0.930272127736529,0.974893509974476,1.00067469471109,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based
vegan,MPBA-Modifiable,Proportion,0.98876533410723,0.8590470976822808,1.129183369945544,1.1131346116457,0.98876533410723,1.00555861790984,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based
vegan,Vegan,Count,1.05940927549065,0.9575709896969062,1.172956019575041,1.05940927549065,1.00566580213768,1.00177185608143,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based
vegan,Vegan,Count,1.42376891297536,1.2676179381441472,1.6013702996598687,1.42376891297536,1.03579399482304,1.0007180767494,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_count/plots/ED5J990H5VAZT.png,Plant-based
vegan,Vegan,Count,1.03077453336031,1.0076539969711986,1.0557111466530311,1.03077453336031,1.00302908563366,1.00033561884374,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based
