"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone/proportion/vegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.337818791305333,-1.3551025,0.70465745,1.00461379492353,1090.24153960492
"model_fits/finalized_redone/proportion/vegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.01647812142,-1.720927,1.7322715,1.00144461267273,5161.43419182198
