model_id,term,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1,-0.086037001756616,0.16495288450909498,0.6019590920374303,-0.40934465539444215,0.23727065188121016,SRQS8F7JWA9MZ,31899,2041,A5,vegetarian
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2,0.08012804939669763,0.16702153955486307,0.6314074445193412,-0.24723416813083396,0.4074902669242292,SRQS8F7JWA9MZ,31899,2041,A5,vegetarian
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:gendermale,0.21901382923560467,0.17909059879306455,0.22135916675933642,-0.13200374439880183,0.5700314028700112,SRQS8F7JWA9MZ,31899,2041,A5,vegetarian
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:gendermale,-0.31801894020391724,0.15318935860828797,0.03789526009920776,-0.6182700830761616,-0.01776779733167283,SRQS8F7JWA9MZ,31899,2041,A5,vegetarian
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1,-0.12428836552547044,0.09383082698654038,0.18530367166574843,-0.3081967864190896,0.0596200553681487,2HRX9P6HKXA8V,13271,1964,A5,vegetarian
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:gendermale,0.051570665994220354,0.05732677706324112,0.36833782507697344,-0.06078981704973225,0.16393114903817296,2HRX9P6HKXA8V,13271,1964,A5,vegetarian
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1,0.10427328541918802,0.09322908122773484,0.26336926592501286,-0.07845571378717224,0.2870022846255483,L69HYJ4Y3TR91,4965,472,A5,vegetarian
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:gendermale,0.03232691458682898,0.051578860980631,0.530824858613689,-0.06876765293520778,0.13342148210886573,L69HYJ4Y3TR91,4965,472,A5,vegetarian
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1,0.009845125701350321,0.06479177904721016,0.8792261907443664,-0.11714676123118159,0.13683701263388223,ED5J990H5VAZT,16649,1359,A5,vegetarian
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:gendermale,0.09745063832072352,0.06666065677266271,0.14377098243881511,-0.03320424895369538,0.2281055255951424,ED5J990H5VAZT,16649,1359,A5,vegetarian
pooled,any_exposureTRUE:gendermale,0.062243730832552746,0.026449552718924046,0.018607617816876355,0.010402607503461614,0.11408485416164388,pooled,66784,5836,A5,vegetarian
