estimate,std_error,t_value,p_value,term,ci_lower,ci_upper,location_id,n_obs,n_customers,n_restaurants,analysis,outcome_name
-0.230699026734311,0.3076398620028215,-0.7498996561511757,0.45331514160571623,any_exposureTRUE,-0.8336731562598411,0.3722751027912191,pooled,34885,3795,3,A6,breakfast
-1.3732318655518638e-4,1.0375250957416938e-4,-1.3235649635734197,0.18564756767392893,vegan_price_real,-3.4067810532055834e-4,6.603173221018561e-5,pooled,34885,3795,3,A6,breakfast
0.0016927398355725963,8.940167044322128e-4,1.8934096277850312,0.05830341606413555,vegetarian_price_real,-5.953290511454077e-5,0.0034450125762597334,pooled,34885,3795,3,A6,breakfast
0.0016648209223137944,7.083428761573052e-4,2.350303755922971,0.018758096169321198,meat_price_real,2.7646888504547634e-4,0.0030531729595821124,pooled,34885,3795,3,A6,breakfast
0.06925929856308131,0.08263588692590092,0.8381261597057184,0.40195985226385716,weekend,-0.09270703981168447,0.2312256369378471,pooled,34885,3795,3,A6,breakfast
0.1389659185222516,0.025444319994669087,5.46156936209601,4.719437825352938e-8,holiday_window,0.08909505133270018,0.188836785711803,pooled,34885,3795,3,A6,breakfast
0.023574904830474978,0.043225106770578565,0.545398417535463,0.5854795285749099,month_cat2,-0.06114630443985901,0.10829611410080896,pooled,34885,3795,3,A6,breakfast
0.076770275780814,0.10245592470152896,0.7493005016982521,0.4536761054928937,month_cat3,-0.12404333663418277,0.27758388819581076,pooled,34885,3795,3,A6,breakfast
0.1101917085889014,0.1006675671826618,1.0946098298865015,0.27368760724734476,month_cat4,-0.08711672308911572,0.3075001402669185,pooled,34885,3795,3,A6,breakfast
0.09141305214653084,0.1043175318815667,0.8762961555715628,0.38086905447277286,month_cat5,-0.11304931034133989,0.2958754146344016,pooled,34885,3795,3,A6,breakfast
0.08891994539714092,0.12239837366598491,0.7264797949014922,0.4675446895726514,month_cat6,-0.15098086698818952,0.32882075778247133,pooled,34885,3795,3,A6,breakfast
0.06417887677197222,0.13411376884794426,0.4785405504839481,0.6322655197973235,month_cat7,-0.19868411016999854,0.32704186371394295,pooled,34885,3795,3,A6,breakfast
0.07715529036035591,0.15977506497970856,0.482899445981478,0.6291671351960784,month_cat8,-0.23600383699987287,0.39031441772058467,pooled,34885,3795,3,A6,breakfast
0.09633003965658346,0.2116195562852352,0.4552038637050315,0.6489625811183269,month_cat9,-0.3184442906624776,0.5111043699756445,pooled,34885,3795,3,A6,breakfast
0.13204446328129552,0.17637388113812538,0.7486622306501622,0.45406081369482304,month_cat10,-0.21364834374943023,0.4777372703120213,pooled,34885,3795,3,A6,breakfast
0.14651563243811924,0.22505093306857543,0.6510332147499889,0.5150250461778731,month_cat11,-0.29458419637628863,0.5876154612525271,pooled,34885,3795,3,A6,breakfast
0.18099875223679093,0.24398929043427806,0.7418307250889173,0.45818990231382045,month_cat12,-0.29722025701439403,0.659217761487976,pooled,34885,3795,3,A6,breakfast
-15.165895841388949,2.0840883424114276,-7.276992789970222,3.4134349395520984e-13,year_cat2016,-19.250708992515346,-11.081082690262551,pooled,34885,3795,3,A6,breakfast
-2.347792360854539,1.7241233543182317,-1.3617310820448365,0.17328276830942993,year_cat2017,-5.727074135318273,1.0314894136091954,pooled,34885,3795,3,A6,breakfast
-1.1519781129307263,1.3914653026524542,-0.82788849332771,0.4077336520666105,year_cat2018,-3.8792501061295366,1.575293880268084,pooled,34885,3795,3,A6,breakfast
-0.5079403015589805,1.0926216361902092,-0.464882155665601,0.6420158499012449,year_cat2019,-2.649478708491791,1.6335981053738298,pooled,34885,3795,3,A6,breakfast
-0.3522548750966575,0.9065311373338011,-0.3885744908141538,0.6975909400579341,year_cat2020,-2.1290559042709076,1.4245461540775928,pooled,34885,3795,3,A6,breakfast
-0.40644563052240257,0.4580329540445411,-0.8873720262557311,0.3748786390724472,year_cat2021,-1.3041902204497031,0.491298959404898,pooled,34885,3795,3,A6,breakfast
-0.21735795520353826,0.2050429481244887,-1.060060622380306,0.2891170207128089,year_cat2022,-0.6192421335275361,0.1845262231204596,pooled,34885,3795,3,A6,breakfast
