estimate,std_error,t_value,p_value,term,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
-0.9238534684161395,0.653608668162832,-1.4134657531591701,0.15751882408222187,exposure_ED5J990H5VAZT_1,-2.20492645801529,0.35721952118301137,ED5J990H5VAZT,16649,1359,A5,nonvegan
5.801715538394748e-5,1.7513992631680563e-5,3.3126173228485833,9.242735064176466e-4,vegan_price_real,2.3689729825853577e-5,9.234458094204139e-5,ED5J990H5VAZT,16649,1359,A5,nonvegan
-1.3839502037694419e-5,3.635924039936457e-5,-0.38063232030381705,0.7034760953021792,vegetarian_price_real,-8.510361322044896e-5,5.742460914506013e-5,ED5J990H5VAZT,16649,1359,A5,nonvegan
6.879730557961909e-5,3.964469605894508e-5,1.7353470304660406,0.08267935620381203,meat_price_real,-8.906298695913272e-6,1.4650090985515144e-4,ED5J990H5VAZT,16649,1359,A5,nonvegan
-0.016474975660583206,0.011613591520441098,-1.418594379833799,0.15601730533666092,weekend,-0.03923761504064775,0.006287663719481345,ED5J990H5VAZT,16649,1359,A5,nonvegan
-0.003349862468112817,0.011198643565805418,-0.2991310910494089,0.7648400245038411,holiday_window,-0.025299203857091435,0.0185994789208658,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.0012169704119883952,0.017317123540329576,0.07027555177707268,0.9439743412423214,month_cat2,-0.03272459172705758,0.03515853255103436,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.019542972362732464,0.019057472394795757,1.0254755697859117,0.30513884693346405,month_cat3,-0.01780967353106722,0.05689561825653215,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.03523900110733434,0.028981639393180766,1.2159077900757367,0.22402005021892962,month_cat4,-0.02156501210329996,0.09204301431796864,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.08514285024897289,0.04129489097292625,2.06182528257053,0.03922437310139337,month_cat5,0.004204863942037451,0.16608083655590833,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.1169673066786626,0.05560758032402026,2.103441760945268,0.03542717117942575,month_cat6,0.0079764492435829,0.2259581641137423,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.13065688332643402,0.07132635947977883,1.8318176376781925,0.06697859457088148,month_cat7,-0.009142781253932503,0.2704565479068005,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.15213534095589692,0.07930035477724708,1.9184698654027676,0.05505145959858744,month_cat8,-0.0032933544075073318,0.3075640363193012,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.19478666643858503,0.09817855714583336,1.9840041665029873,0.04725537545607157,month_cat9,0.0023566944327516604,0.3872166384444184,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.22196643131615282,0.1097532222003838,2.0224138013086654,0.04313362045142204,month_cat10,0.006850115803400558,0.4370827468289051,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.22366667383360023,0.11679288225830456,1.9150711028684833,0.05548343648097519,month_cat11,-0.005247375392676695,0.4525807230598772,ED5J990H5VAZT,16649,1359,A5,nonvegan
0.2604146537927839,0.12902088216036386,2.01839151486429,0.043550502390409654,month_cat12,0.0075337247584706946,0.5132955828270971,ED5J990H5VAZT,16649,1359,A5,nonvegan
-2.204717917562014,0.9591483303013906,-2.298620398858674,0.021526504181070952,year_cat2016,-4.08464864495274,-0.32478719017128843,ED5J990H5VAZT,16649,1359,A5,nonvegan
-1.8957526025827074,0.8316804945444273,-2.2794241478768247,0.022641864216996953,year_cat2017,-3.525846371889785,-0.26565883327563,ED5J990H5VAZT,16649,1359,A5,nonvegan
-1.5219813620372673,0.6930057095686835,-2.196203207307666,0.0280774019198439,year_cat2018,-2.8802725527918867,-0.16369017128264773,ED5J990H5VAZT,16649,1359,A5,nonvegan
-1.2530579532236443,0.5559496348483365,-2.2539055243115316,0.024202112078378482,year_cat2019,-2.342719237526384,-0.16339666892090476,ED5J990H5VAZT,16649,1359,A5,nonvegan
-0.9129802118388111,0.41548974857414334,-2.197359176663035,0.027994804404679073,year_cat2020,-1.727340119044132,-0.09862030463349014,ED5J990H5VAZT,16649,1359,A5,nonvegan
-0.5812422241542946,0.27446910219639464,-2.117696380040586,0.03420078964137309,year_cat2021,-1.119201664459228,-0.04328278384936113,ED5J990H5VAZT,16649,1359,A5,nonvegan
-0.28180998075543034,0.1398394683659379,-2.015239217142745,0.043879590231225785,year_cat2022,-0.5558953387526686,-0.0077246227581920235,ED5J990H5VAZT,16649,1359,A5,nonvegan
-6.343419638440308e-4,2.903953627869575e-4,-2.184408035156548,0.028932278314071958,date_code,-0.0012035168749064675,-6.516705278159407e-5,ED5J990H5VAZT,16649,1359,A5,nonvegan
-9.403652956304193e-4,0.011994164636826302,-0.07840189993250278,0.9375083622575004,day_of_week_cat1,-0.02444892798380997,0.022568197392549134,ED5J990H5VAZT,16649,1359,A5,nonvegan
-0.01255577576242338,0.01067879104882183,-1.1757675288354512,0.23968778533741206,day_of_week_cat2,-0.03348620621811417,0.008374654693267407,ED5J990H5VAZT,16649,1359,A5,nonvegan
-0.023566105650427088,0.012853575223664943,-1.8334280727621306,0.06673893599801156,day_of_week_cat3,-0.048759113088810375,0.0016269017879562003,ED5J990H5VAZT,16649,1359,A5,nonvegan
-0.0043732483476576055,0.010745543605134184,-0.4069825137155539,0.6840208312667486,day_of_week_cat4,-0.025434513813720604,0.016688017118405396,ED5J990H5VAZT,16649,1359,A5,nonvegan
