estimate,std_error,t_value,p_value,term,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
-0.5584472479627405,0.38463368811096893,-1.4518937504029168,0.1465311505441953,exposure_2HRX9P6HKXA8V_1,-1.3123292766602397,0.19543478073475862,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
2.467679437754941e-5,6.14394145253228e-5,0.4016443608423164,0.6879457775509328,vegan_price_real,-9.574445809208329e-5,1.450980468471821e-4,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
2.384056010076335e-5,1.5475583003400352e-4,0.15405274292752016,0.8775681490568714,vegetarian_price_real,-2.7948086676588354e-4,3.2716198696741027e-4,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
4.595578388869743e-4,1.5965410906711104e-4,2.8784591989035366,0.003996229708900826,meat_price_real,1.4663578511543663e-4,7.72479892658512e-4,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
0.016577446528503115,0.012400494912201144,1.3368374928481417,0.18127568789360726,weekend,-0.007727523499411127,0.04088241655641736,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
0.06023721395341796,0.023074979476428063,2.6104991345692197,0.009041020071733505,holiday_window,0.01501025417961896,0.10546417372721696,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.021927075569032384,0.01857692615094813,-1.1803392763077367,0.23786530283076904,month_cat2,-0.05833785082489072,0.01448369968682595,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
0.014178860934808213,0.03198099598261395,0.4433527005386689,0.6575106424242827,month_cat3,-0.048503891191115124,0.07686161306073155,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.013457512000990345,0.04688505086607566,-0.2870320443808608,0.7740877842348051,month_cat4,-0.10535221169849865,0.07843718769651795,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.053085592954221786,0.06005615573553465,-0.8839325844962727,0.37673260616407517,month_cat5,-0.1707956581958697,0.06462447228742613,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.059142716758073297,0.07716455697919572,-0.7664492491548772,0.44340903838100393,month_cat6,-0.2103852484372969,0.09209981492115031,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.05651584717367634,0.09338719964417183,-0.6051776623457561,0.5450609562661933,month_cat7,-0.23955475847625313,0.12652306412890046,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.08319820352885085,0.10430963943163936,-0.7976080061457392,0.4250980035245734,month_cat8,-0.287645096814864,0.1212486897571623,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.06528354134850989,0.12287431377538623,-0.5313034054281511,0.5952085459333354,month_cat9,-0.3061171963482669,0.17555011365124712,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.06655950457731113,0.13611978465752655,-0.4889774454519813,0.6248576649128423,month_cat10,-0.3333542825060632,0.20023527335144092,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.07212719183820215,0.14790869301619958,-0.48764673912913614,0.625800083363883,month_cat11,-0.36202823014995333,0.21777384647354903,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.08084741985889496,0.16241530622691433,-0.4977820239795693,0.6186376873736024,month_cat12,-0.399181420063647,0.2374865803458571,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
0.28275733239787054,0.5341288118586497,0.5293804155854049,0.5965415811370052,year_cat2019,-0.7641351388450828,1.3296498036408237,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
0.19231590138882704,0.36571515805528343,0.5258625385162612,0.5989837188461451,year_cat2020,-0.5244858083995285,0.9091176111771826,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
0.12315218033290745,0.19030240140628196,0.647139391951163,0.5175417327068772,year_cat2021,-0.24984052642340518,0.4961448870892201,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-2.5806987237383044e-4,4.486105239592927e-4,-0.575264864712019,0.5651121800052618,date_code,-0.001137346499334044,6.212067545863832e-4,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
-0.019466098491547797,0.013695952575301495,-1.4213030006143461,0.1552286915814702,day_of_week_cat1,-0.04631016553913873,0.007377968556043134,2HRX9P6HKXA8V,13271,1964,A5,nonvegan
