estimate,std_error,t_value,p_value,term,ci_lower,ci_upper,location_id,n_obs,n_customers,n_restaurants,analysis,outcome_name
-0.1225654796810074,0.8646692271330019,-0.1417484002378572,0.8872787430316922,year_cat2016,-1.817317164861691,1.5721862054996762,pooled,66784,5836,4,A5,nonvegan
-0.11359252105621896,0.7414387209760503,-0.15320554193161456,0.8782361874397371,year_cat2017,-1.5668124141692776,1.3396273720568397,pooled,66784,5836,4,A5,nonvegan
-0.047081089347981234,0.6156712888145867,-0.07647114654092634,0.9390442684656715,year_cat2018,-1.2537968154245709,1.1596346367286086,pooled,66784,5836,4,A5,nonvegan
-0.0849714481085357,0.4904528499850531,-0.17325100284589082,0.8624541352600287,year_cat2019,-1.0462590340792397,0.8763161378621683,pooled,66784,5836,4,A5,nonvegan
-0.09622299365150373,0.3571436002342921,-0.2694238216459146,0.7876035566585495,year_cat2020,-0.7962244501107163,0.6037784628077087,pooled,66784,5836,4,A5,nonvegan
-0.09439425158275232,0.23087600266790603,-0.4088525896670595,0.6826478435132619,year_cat2021,-0.5469112168118481,0.35812271364634346,pooled,66784,5836,4,A5,nonvegan
-0.10402435026036427,0.10377976402414295,-1.0023567815799275,0.3161713075757039,year_cat2022,-0.30743268774768445,0.0993839872269559,pooled,66784,5836,4,A5,nonvegan
6.511238178930027e-5,3.292246868841283e-4,0.19777490687451635,0.84322117977661315,date_code,-5.801680045035911e-4,7.103927680821916e-4,pooled,66784,5836,4,A5,nonvegan
-0.0032987415012956127,0.003534045812978982,-0.9334178660561782,0.35060425938302986,day_of_week_cat1,-0.010225471294734417,0.003627988292143192,pooled,66784,5836,4,A5,nonvegan
0.0015265493229959612,0.00776211841676542,0.19666658520678623,0.8440884605124888,day_of_week_cat2,-0.013687202773864262,0.016740301419856184,pooled,66784,5836,4,A5,nonvegan
-0.003209931170749033,0.009009725946117757,-0.3562740076608185,0.7216353728113627,day_of_week_cat3,-0.020868994025139836,0.014449131683641772,pooled,66784,5836,4,A5,nonvegan
9.940751034394541e-4,0.0058436216571277864,0.1701128446991304,0.8649213921385371,day_of_week_cat4,-0.010459423344531007,0.012447573551409914,pooled,66784,5836,4,A5,nonvegan
0.0023644846708494346,0.0035561127750341603,0.6649071107782067,0.5061099073580386,day_of_week_cat5,-0.0046054963682175196,0.009334465709916388,pooled,66784,5836,4,A5,nonvegan
-9.294737903432547e-4,8.559232042519404e-4,-1.0859312911788577,0.2775093917267937,inflation,-0.0026070832706770576,7.481356899905485e-4,pooled,66784,5836,4,A5,nonvegan
-1.8945697084118931e-6,8.190964836774086e-6,-0.2312999440439604,0.8170817901526526,any_exposureTRUE:date_code,-1.79488607884891e-5,1.4159721371665313e-5,pooled,66784,5836,4,A5,nonvegan
-0.0020666665578642843,0.009208307183325899,-0.22443501467962934,0.8224188277475448,any_exposureTRUE:gendermale,-0.020114948637183046,0.015981615521454478,pooled,66784,5836,4,A5,nonvegan
