outcome,exposure_group,exposure_type,mean,q5,q95,rhat,estimate_type,restaurant_id
meat,vegan,Count,0.009950330853168092,-0.21072103131565253,0.20701416938432612,1.0020212746779618,Restaurant,2HRX9P6HKXA8V
meat,vegan,Count,-0.01005033585350145,-0.05129329438755058,0.02955880224154443,1.000441560214069,Restaurant,JHDN7CF1C03X5
meat,vegan,Count,0.08617769624105241,0.01980262729617973,0.13976194237515863,1.0002342743456551,Restaurant,L69HYJ4Y3TR91
meat,vegan,Count,0.19885085874516517,0.12221763272424911,0.28517894223366247,1.000700482770945,Restaurant,ED5J990H5VAZT
meat,vegan,Count,-0.030459207484708574,-0.10536051565782628,0.03922071315328133,1.0033072110826173,Restaurant,W8T41JZK0ZMEP
meat,vegan,Proportion,2.2417729535972883,1.6808279085207734,2.8524391037275145,1.0018460626132604,Restaurant,SRQS8F7JWA9MZ
meat,vegan,Proportion,0.03922071315328133,-1.7719568419318752,1.6563214983329508,1.001546973254935,Restaurant,2HRX9P6HKXA8V
meat,vegan,Proportion,0,-0.05129329438755058,0.03922071315328133,0.9997934767486663,Restaurant,JHDN7CF1C03X5
meat,vegan,Proportion,0.1570037488096647,0.03922071315328133,0.27763173659827955,1.0003499207489692,Restaurant,L69HYJ4Y3TR91
meat,vegan,Proportion,-0.12783337150988489,-0.2484613592984996,-0.01005033585350145,1.0004368487285178,Restaurant,ED5J990H5VAZT
meat,vegan,Proportion,-0.05129329438755058,-0.09431067947124129,0,1.0005578280102356,Restaurant,W8T41JZK0ZMEP
meat,vegetarian,Count,-0.01005033585350145,-0.030459207484708574,0.009950330853168092,0.9996885002003993,Restaurant,SRQS8F7JWA9MZ
meat,vegetarian,Count,-0.01005033585350145,-0.13926206733350766,0.11332868530700327,1.000403373633575,Restaurant,2HRX9P6HKXA8V
meat,vegetarian,Count,0,-0.040821994520255166,0.03922071315328133,1.0006953527165223,Restaurant,JHDN7CF1C03X5
meat,vegetarian,Count,0.1906203596086497,0.09531017980432493,0.27763173659827955,1.0002395432091806,Restaurant,L69HYJ4Y3TR91
meat,vegetarian,Count,0.412109650826833,0.3074846997479607,0.5187937934151675,1.0007437019347523,Restaurant,ED5J990H5VAZT
meat,vegetarian,Count,-0.05129329438755058,-0.13926206733350766,0.03922071315328133,1.0007037362900948,Restaurant,W8T41JZK0ZMEP
meat,vegetarian,Proportion,0.5822156198526637,0.14842000511827322,1.0367368849500223,1.001995377614751,Restaurant,SRQS8F7JWA9MZ
meat,vegetarian,Proportion,-0.09431067947124129,-1.0216512475319814,0.7514160886839212,1.0030767648097128,Restaurant,2HRX9P6HKXA8V
meat,vegetarian,Proportion,0.03922071315328133,0,0.08617769624105241,1.0011365443860885,Restaurant,JHDN7CF1C03X5
meat,vegetarian,Proportion,0.02955880224154443,-0.07257069283483537,0.131028262406404,1.000494931485938,Restaurant,L69HYJ4Y3TR91
meat,vegetarian,Proportion,-0.40047756659712525,-0.5621189181535413,-0.2613647641344075,1.000166603102078,Restaurant,ED5J990H5VAZT
meat,vegetarian,Proportion,-0.11653381625595151,-0.1743533871447778,-0.06187540371808753,1.0002008293396598,Restaurant,W8T41JZK0ZMEP
nonvegan,mpbamod,Count,0.01980262729617973,-0.020202707317519466,0.06765864847381486,1.0002481519994817,Restaurant,SRQS8F7JWA9MZ
nonvegan,mpbamod,Count,0.02955880224154443,-0.06187540371808753,0.16551443847757333,1.0011501450077394,Restaurant,2HRX9P6HKXA8V
nonvegan,mpbamod,Count,0,-0.06187540371808753,0.04879016416943205,0.999794124204258,Restaurant,JHDN7CF1C03X5
nonvegan,mpbamod,Count,0.04879016416943205,-0.01005033585350145,0.1570037488096647,0.9999951794022682,Restaurant,L69HYJ4Y3TR91
nonvegan,mpbamod,Count,0.01980262729617973,0,0.03922071315328133,0.9999179952327297,Restaurant,ED5J990H5VAZT
nonvegan,mpbamod,Count,0.04879016416943205,-0.01005033585350145,0.131028262406404,1.0000106119194896,Restaurant,W8T41JZK0ZMEP
nonvegan,mpbamod,Proportion,0.01980262729617973,-0.31471074483970024,0.4574248470388755,1.0024722579796552,Restaurant,SRQS8F7JWA9MZ
nonvegan,mpbamod,Proportion,-0.020202707317519466,-0.4620354595965587,0.5247285289349821,1.0047043835213592,Restaurant,2HRX9P6HKXA8V
nonvegan,mpbamod,Proportion,-0.1743533871447778,-0.23572233352106983,-0.10536051565782628,1.002235866945401,Restaurant,JHDN7CF1C03X5
nonvegan,mpbamod,Proportion,0.009950330853168092,-0.4307829160924542,0.5653138090500605,1.0043980225843134,Restaurant,L69HYJ4Y3TR91
nonvegan,mpbamod,Proportion,0.03922071315328133,-0.08338160893905101,0.16551443847757333,1.001098491856466,Restaurant,ED5J990H5VAZT
nonvegan,mpbamod,Proportion,-0.05129329438755058,-0.13926206733350766,0.03922071315328133,1.0005953078295715,Restaurant,W8T41JZK0ZMEP
nonvegan,vegan,Count,0.7323678937132266,0.5709795465857378,0.8919980393051105,1.0006870414861069,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegan,Count,0.02955880224154443,-0.1743533871447778,0.23901690047049992,1.0011170578997919,Restaurant,2HRX9P6HKXA8V
nonvegan,vegan,Count,0.009950330853168092,-0.030459207484708574,0.058268908123975824,0.999752683967664,Restaurant,JHDN7CF1C03X5
nonvegan,vegan,Count,0.10436001532424286,0.04879016416943205,0.16551443847757333,0.9997748478196213,Restaurant,L69HYJ4Y3TR91
nonvegan,vegan,Count,0.3148107398400336,0.2468600779315258,0.37843643572024505,1.0002624525825796,Restaurant,ED5J990H5VAZT
nonvegan,vegan,Count,0.11332868530700327,0.04879016416943205,0.1823215567939546,1.0001655781911127,Restaurant,W8T41JZK0ZMEP
nonvegan,vegan,Proportion,1.9685099809725544,1.366091653802371,2.565718292524414,1.0020121461639648,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegan,Proportion,0.11332868530700327,-1.5141277326297755,1.673351238177753,1.0001542792252347,Restaurant,2HRX9P6HKXA8V
nonvegan,vegan,Proportion,0.01980262729617973,-0.030459207484708574,0.06765864847381486,1.0003806498295897,Restaurant,JHDN7CF1C03X5
nonvegan,vegan,Proportion,0.1823215567939546,0.08617769624105241,0.29266961396282004,0.9999936944807806,Restaurant,L69HYJ4Y3TR91
nonvegan,vegan,Proportion,-0.10536051565782628,-0.19845093872383832,-0.020202707317519466,1.0003629791210407,Restaurant,ED5J990H5VAZT
nonvegan,vegan,Proportion,0.009950330853168092,-0.040821994520255166,0.06765864847381486,1.0003607704152164,Restaurant,W8T41JZK0ZMEP
nonvegan,vegetarian,Count,0.009950330853168092,-0.020202707317519466,0.02955880224154443,1.0009156499218212,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegetarian,Count,-0.10536051565782628,-0.23572233352106983,0.01980262729617973,0.9997797502823165,Restaurant,2HRX9P6HKXA8V
nonvegan,vegetarian,Count,0.02955880224154443,-0.01005033585350145,0.0769610411361284,1.0001506111870717,Restaurant,JHDN7CF1C03X5
nonvegan,vegetarian,Count,0.1823215567939546,0.10436001532424286,0.2700271372130602,0.9998590990769338,Restaurant,L69HYJ4Y3TR91
nonvegan,vegetarian,Count,0.5933268452777344,0.5068176023684519,0.688134638736401,1.0004916303309779,Restaurant,ED5J990H5VAZT
nonvegan,vegetarian,Count,0.131028262406404,0.04879016416943205,0.2151113796169455,1.0000541738990805,Restaurant,W8T41JZK0ZMEP
nonvegan,vegetarian,Proportion,0.9082585601768908,0.34358970439007686,1.4701758451005926,1.0014737939940175,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegetarian,Proportion,-0.342490308946776,-1.7719568419318752,0.6151856390902335,1.001943925218248,Restaurant,2HRX9P6HKXA8V
nonvegan,vegetarian,Proportion,0.06765864847381486,0.01980262729617973,0.12221763272424911,1.0010402786390185,Restaurant,JHDN7CF1C03X5
nonvegan,vegetarian,Proportion,0.04879016416943205,-0.040821994520255166,0.13976194237515863,1.0001983073438234,Restaurant,L69HYJ4Y3TR91
nonvegan,vegetarian,Proportion,-0.1743533871447778,-0.2744368457017603,-0.06187540371808753,0.9999676048113202,Restaurant,ED5J990H5VAZT
nonvegan,vegetarian,Proportion,-0.040821994520255166,-0.09431067947124129,0.009950330853168092,1.0019539429689979,Restaurant,W8T41JZK0ZMEP
total,mpbamod,Count,0.01980262729617973,-0.030459207484708574,0.058268908123975824,1.00111551436564,Restaurant,SRQS8F7JWA9MZ
total,mpbamod,Count,0.02955880224154443,-0.07257069283483537,0.1570037488096647,1.0021382517846322,Restaurant,2HRX9P6HKXA8V
total,mpbamod,Count,0,-0.06187540371808753,0.04879016416943205,1.000928388829604,Restaurant,JHDN7CF1C03X5
total,mpbamod,Count,0.058268908123975824,-0.01005033585350145,0.17395330712343798,1.0006747144632184,Restaurant,L69HYJ4Y3TR91
total,mpbamod,Count,0.01980262729617973,0,0.03922071315328133,0.9998973983984037,Restaurant,ED5J990H5VAZT
total,mpbamod,Count,0.02955880224154443,-0.030459207484708574,0.11332868530700327,1.0004001287460318,Restaurant,W8T41JZK0ZMEP
total,mpbamod,Proportion,0.009950330853168092,-0.3011050927839216,0.4252677354043441,1.0017128398937913,Restaurant,SRQS8F7JWA9MZ
total,mpbamod,Proportion,-0.020202707317519466,-0.4780358009429998,0.5128236264286637,1.001248238105372,Restaurant,2HRX9P6HKXA8V
total,mpbamod,Proportion,-0.1743533871447778,-0.23572233352106983,-0.10536051565782628,1.0018623772207482,Restaurant,JHDN7CF1C03X5
total,mpbamod,Proportion,0.009950330853168092,-0.4462871026284195,0.6312717768418578,1.0003459277206346,Restaurant,L69HYJ4Y3TR91
total,mpbamod,Proportion,0.02955880224154443,-0.08338160893905101,0.1570037488096647,1.00112039001063,Restaurant,ED5J990H5VAZT
total,mpbamod,Proportion,-0.05129329438755058,-0.15082288973458366,0.04879016416943205,0.999755898361726,Restaurant,W8T41JZK0ZMEP
total,vegan,Count,0.8197798314933114,0.6678293725756554,0.9858167945227654,1.0018677660051247,Restaurant,SRQS8F7JWA9MZ
total,vegan,Count,0.02955880224154443,-0.1743533871447778,0.23111172096338664,1.0023580276020907,Restaurant,2HRX9P6HKXA8V
total,vegan,Count,0.009950330853168092,-0.030459207484708574,0.058268908123975824,1.001053701656991,Restaurant,JHDN7CF1C03X5
