outcome,exposure_group,exposure_type,mean,mean_exp,mean_exp_p10,q2.5,q97.5,rhat,estimate_type,restaurant_id,pred_path,color_group,n_rest_in_group,rest_rank,step_size
nonvegan,mpbamod,proportion,0.26236426446749106,NA,1.0262507547513329,-0.7550225842780328,1.2919836816486494,1.00114330017458,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/EMBVNVD207CC6.png,Animal,18,8,0.5
nonvegan,mpbamod,proportion,-0.3285040669720361,NA,0.9670824321971043,-1.5141277326297755,0.8878912573524571,1.00482270381403,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,18,11,0.5
nonvegan,mpbamod,proportion,0.7419373447293773,NA,1.0769613494644013,-2.659260036932778,4.164803025870662,0.999990225678712,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,18,6,0.5
nonvegan,mpbamod,proportion,-2.8134107167600364,NA,0.7487279111747309,-Inf,-0.6931471805599453,1.0004003480459,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/LBZEEFSBJNB3Z.png,Animal,18,15,0.5
nonvegan,mpbamod,proportion,1.969905654611529,NA,1.2176943384616015,-2.659260036932778,7.444646231269311,1.00046718502808,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/LFZFT3VASXPED.png,Animal,18,3,0.5
nonvegan,mpbamod,proportion,2.1540850846756014,NA,1.240401330699589,-0.527632742082372,5.62445062537407,1.00039100390588,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/LQ5EH4BKGV61T.png,Animal,18,2,0.5
nonvegan,mpbamod,proportion,4.261411467315905,NA,1.5313472118463398,2.0476928433652555,6.483902142560694,1.0000445933136899,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/S8MT0YGD2KTN9.png,Animal,18,1,0.5
nonvegan,mpbamod,proportion,0.9707789171582248,NA,1.1018653771456057,-1.9661128563728327,4.0928434360958335,0.99985020960545,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/SAFK7ND1HR6XS.png,Animal,18,5,0.5
nonvegan,mpbamod,proportion,1.3912819026309295,NA,1.1493432826792351,0.8712933659434193,1.944480556245719,1.00157559302491,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,18,4,0.5
nonvegan,mpbamod,proportion,-0.8915981192837836,NA,0.915057287694277,-1.3862943611198906,-0.40047756659712525,1.00035787577406,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/V3Q26BHF3SE2H.png,Animal,18,12,0.5
nonvegan,mpbamod,proportion,-0.2744368457017603,NA,0.9727218923624333,-1.3093333199837622,0.85015092936961,0.999371992528132,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,18,10,0.5
nonvegan,vegan,count,0.1570037488096647,NA,1.015914386861799,0.131028262406404,0.1906203596086497,1.0005685678707,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,18,4,0.5
nonvegan,vegan,count,-0.01005033585350145,NA,0.9993888228720933,-0.08338160893905101,0.0769610411361284,1.00070809623826,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,18,17,0.5
nonvegan,vegan,count,0.009950330853168092,NA,1.0009333706946002,-0.01005033585350145,0.02955880224154443,1.00081088172333,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/78AY09MVJVTYE.png,Animal,18,14,0.5
nonvegan,vegan,count,0.01980262729617973,NA,1.0024580080330225,0.009950330853168092,0.03922071315328133,1.00111511642985,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/9XKJD8DQTH559.png,Animal,18,13,0.5
nonvegan,vegan,count,0.04879016416943205,NA,1.0048767176803346,0.009950330853168092,0.08617769624105241,1.00025841141992,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/C0BE4NDSW26QN.png,Animal,18,10,0.5
nonvegan,vegan,count,0.02955880224154443,NA,1.0028901031089141,0.009950330853168092,0.04879016416943205,0.999477615758941,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/CB2KHY1C2G9PT.png,Animal,18,12,0.5
nonvegan,vegan,count,0.2151113796169455,NA,1.021634449060654,0.16551443847757333,0.2700271372130602,1.00083972816549,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal,18,3,0.5
nonvegan,vegan,count,0.29266961396282004,NA,1.030066858574864,0.17395330712343798,0.4252677354043441,0.999912279942738,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/EMBVNVD207CC6.png,Animal,18,2,0.5
nonvegan,vegan,count,-0.01005033585350145,NA,0.9985909569648419,-0.030459207484708574,0,1.00033171369242,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal,18,18,0.5
nonvegan,vegan,count,0.09531017980432493,NA,1.009331996533089,0.04879016416943205,0.13976194237515863,1.00029554323538,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,18,9,0.5
nonvegan,vegan,count,0.11332868530700327,NA,1.011706929341995,0.06765864847381486,0.16551443847757333,1.00036179830992,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,18,8,0.5
nonvegan,vegan,count,0.009950330853168092,NA,1.0008534309566994,-0.15082288973458366,0.16551443847757333,1.00327667219394,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LFZFT3VASXPED.png,Animal,18,15,0.5
nonvegan,vegan,count,0.1570037488096647,NA,1.015806568924385,0.009950330853168092,0.3364722366212129,1.00034695591961,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,18,5,0.5
nonvegan,vegan,count,0,NA,1.0000101671453112,-0.08338160893905101,0.0769610411361284,1.00194824463865,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,18,16,0.5
nonvegan,vegan,count,0.13976194237515863,NA,1.0143080504137707,-0.09431067947124129,0.36464311358790924,1.00096161838076,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,18,6,0.5
nonvegan,vegan,count,0.5933268452777344,NA,1.0613729000429222,0.47000362924573563,0.7178397931503168,1.00210550127583,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,18,1,0.5
nonvegan,vegan,count,0.13976194237515863,NA,1.0136528229492061,0.08617769624105241,0.1906203596086497,1.00001445259922,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/V3Q26BHF3SE2H.png,Animal,18,7,0.5
nonvegan,vegan,count,0.03922071315328133,NA,1.0034701389986682,0.01980262729617973,0.04879016416943205,1.00045397278355,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,18,11,0.5
nonvegan,vegan,proportion,-1.3093333199837622,NA,0.8776720237858783,-2.5257286443082556,-0.16251892949777494,1.00079331571239,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/1SQPTEGYPH0GA.png,Animal,18,18,0.5
nonvegan,vegan,proportion,0.009950330853168092,NA,1.000577925429854,-1.4696759700589417,1.3962446919730587,1.00072655635851,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,18,16,0.5
nonvegan,vegan,proportion,0.28517894223366247,NA,1.0288658994923665,-0.21072103131565253,0.7975071958841882,1.00009793573758,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/78AY09MVJVTYE.png,Animal,18,15,0.5
nonvegan,vegan,proportion,1.623340817603092,NA,1.1762220080631962,0.6151856390902335,2.7466296830696852,1.00138060306897,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/9XKJD8DQTH559.png,Animal,18,4,0.5
nonvegan,vegan,proportion,0.7178397931503168,NA,1.0746499954174549,-0.6348782724359695,2.048982334195127,0.999579086028655,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/C0BE4NDSW26QN.png,Animal,18,11,0.5
nonvegan,vegan,proportion,0.5822156198526637,NA,1.0597283129520072,-0.020202707317519466,1.1568811967920856,0.999183649414232,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/CB2KHY1C2G9PT.png,Animal,18,12,0.5
nonvegan,vegan,proportion,1.3737155789130306,NA,1.1471675757854378,0.4252677354043441,2.3174737054877963,1.00024994158231,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal,18,6,0.5
nonvegan,vegan,proportion,0.5653138090500605,NA,1.0579542409167597,-0.10536051565782628,1.235471471385307,1.00184479862609,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/EMBVNVD207CC6.png,Animal,18,13,0.5
nonvegan,vegan,proportion,-1.0788096613719298,NA,0.8988029587541423,-1.9661128563728327,-0.16251892949777494,0.999818696354406,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,18,17,0.5
nonvegan,vegan,proportion,2.5832425505088623,NA,1.2947931247377837,1.128171090909654,4.0965088850514775,1.00049924298683,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,18,2,0.5
nonvegan,vegan,proportion,2.845490610223448,NA,1.3291853469738066,1.3987168811184478,4.331259517620229,0.999974838505603,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/LBZEEFSBJNB3Z.png,Animal,18,1,0.5
nonvegan,vegan,proportion,1.4816045409242156,NA,1.1597712642094506,-0.843970070294529,4.107918682249219,1.00056551653423,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/LFZFT3VASXPED.png,Animal,18,5,0.5
nonvegan,vegan,proportion,0.30010459245033816,NA,1.0303903510473216,-1.4696759700589417,2.21375387928743,1.00316613201169,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/LQ5EH4BKGV61T.png,Animal,18,14,0.5
nonvegan,vegan,proportion,1.208960345836975,NA,1.1284134909766155,-0.6931471805599453,3.096029994869355,1.0007296410945,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/S8MT0YGD2KTN9.png,Animal,18,9,0.5
nonvegan,vegan,proportion,1.3110318766193438,NA,1.1400724884998448,-0.843970070294529,3.649358695951653,1.0009395728584,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/SAFK7ND1HR6XS.png,Animal,18,8,0.5
nonvegan,vegan,proportion,1.3609765531356006,NA,1.1459327202578544,0.8919980393051105,1.8341801851120072,1.0018503059566,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,18,7,0.5
nonvegan,vegan,proportion,2.086913556518537,NA,1.2320541155178792,1.3029127521808397,2.991222118076105,1.00067021485167,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/V3Q26BHF3SE2H.png,Animal,18,3,0.5
nonvegan,vegan,proportion,1.1216775615991057,NA,1.1187464835932872,0.17395330712343798,2.0980179272527715,1.00157037838263,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,18,10,0.5
nonvegan,vegetarian,count,0.06765864847381486,NA,1.0063799087510112,0.058268908123975824,0.0769610411361284,1.00114680957858,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,18,5,0.5
nonvegan,vegetarian,count,0,NA,0.9995027826014136,-0.06187540371808753,0.058268908123975824,1.00097970458054,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,18,15,0.5
nonvegan,vegetarian,count,0,NA,0.9998964451634251,-0.020202707317519466,0.009950330853168092,1.00397723368404,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/78AY09MVJVTYE.png,Animal,18,16,0.5
nonvegan,vegetarian,count,0.01980262729617973,NA,1.001816570581633,0.009950330853168092,0.02955880224154443,1.00011675566245,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/9XKJD8DQTH559.png,Animal,18,11,0.5
nonvegan,vegetarian,count,0.01980262729617973,NA,1.0022932924944443,0,0.04879016416943205,0.999866230509,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/C0BE4NDSW26QN.png,Animal,18,12,0.5
nonvegan,vegetarian,count,0.01980262729617973,NA,1.0023023878818398,0.009950330853168092,0.02955880224154443,1.00044122896259,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/CB2KHY1C2G9PT.png,Animal,18,13,0.5
nonvegan,vegetarian,count,0.09531017980432493,NA,1.0098026152144157,0.0769610411361284,0.12221763272424911,1.00111236090047,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal,18,2,0.5
nonvegan,vegetarian,count,0.16551443847757333,NA,1.0170157117218652,0.10436001532424286,0.2468600779315258,1.00331176826173,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/EMBVNVD207CC6.png,Animal,18,1,0.5
nonvegan,vegetarian,count,0,NA,0.9999726228101967,-0.01005033585350145,0.009950330853168092,1.00024105810254,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal,18,17,0.5
nonvegan,vegetarian,count,0.058268908123975824,NA,1.0060826930823659,0.02955880224154443,0.09531017980432493,1.00178894315104,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,18,6,0.5
nonvegan,vegetarian,count,0.02955880224154443,NA,1.0029822401304653,-0.01005033585350145,0.058268908123975824,1.00212876337868,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,18,9,0.5
nonvegan,vegetarian,count,0.009950330853168092,NA,1.0012358052643424,-0.08338160893905101,0.10436001532424286,1.00049584056498,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/LFZFT3VASXPED.png,Animal,18,14,0.5
nonvegan,vegetarian,count,0.08617769624105241,NA,1.0084028819730737,0,0.1823215567939546,1.00217409822637,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,18,3,0.5
nonvegan,vegetarian,count,-0.040821994520255166,NA,0.9962590802297264,-0.06187540371808753,-0.020202707317519466,1.00111606924232,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,18,18,0.5
nonvegan,vegetarian,count,0.058268908123975824,NA,1.0062010609074925,-0.040821994520255166,0.17395330712343798,1.00102020959533,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,18,7,0.5
nonvegan,vegetarian,count,0.04879016416943205,NA,1.0048543259672256,0.02955880224154443,0.06765864847381486,0.999553266312974,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,18,8,0.5
nonvegan,vegetarian,count,0.0769610411361284,NA,1.0076203380005297,0.03922071315328133,0.11332868530700327,1.00065298994686,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/V3Q26BHF3SE2H.png,Animal,18,4,0.5
nonvegan,vegetarian,count,0.02955880224154443,NA,1.0025178284389333,0.009950330853168092,0.03922071315328133,1.00163779818325,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,18,10,0.5
nonvegan,vegetarian,proportion,-0.9942522733438669,NA,0.9054601170820186,-1.7719568419318752,-0.16251892949777494,1.0157134399852,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/1SQPTEGYPH0GA.png,Animal,18,17,0.5
nonvegan,vegetarian,proportion,-0.23572233352106983,NA,0.9769356029604022,-1.6094379124341003,0.9783261227936078,1.00958648903703,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,18,16,0.5
nonvegan,vegetarian,proportion,-0.05129329438755058,NA,0.9951638157601054,-0.4942963218147801,0.41871033485818504,1.01081962274136,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/78AY09MVJVTYE.png,Animal,18,13,0.5
nonvegan,vegetarian,proportion,1.235471471385307,NA,1.1314729749579266,0.5007752879124892,2.0360119837525,1.01780328020944,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/9XKJD8DQTH559.png,Animal,18,3,0.5
nonvegan,vegetarian,proportion,0.01980262729617973,NA,1.0015192900694014,-0.8915981192837836,0.9932517730102834,1.01197849810247,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/C0BE4NDSW26QN.png,Animal,18,10,0.5
nonvegan,vegetarian,proportion,-0.030459207484708574,NA,0.9970679207128545,-0.6348782724359695,0.5423242908253617,1.00470582171003,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/CB2KHY1C2G9PT.png,Animal,18,12,0.5
nonvegan,vegetarian,proportion,1.2584609896100056,NA,1.134083193145131,0.41871033485818504,2.136530508663963,1.00884986941718,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal,18,2,0.5
nonvegan,vegetarian,proportion,0.6312717768418578,NA,1.0653480267876843,-0.2876820724517809,1.5107219394949427,1.01466330449523,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/EMBVNVD207CC6.png,Animal,18,6,0.5
nonvegan,vegetarian,proportion,-0.21072103131565253,NA,0.979556077437851,-1.0788096613719298,0.6312717768418578,1.00581162921682,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,18,15,0.5
nonvegan,vegetarian,proportion,1.5303947050936475,NA,1.165479184927165,0.08617769624105241,3.222469360378331,1.00530208796305,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,18,1,0.5
nonvegan,vegetarian,proportion,-0.01005033585350145,NA,0.9991412438894731,-0.9675840262617056,0.8586616190375187,1.01587158622441,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/LBZEEFSBJNB3Z.png,Animal,18,11,0.5
nonvegan,vegetarian,proportion,1.1151415906193203,NA,1.1178575831871111,-0.6348782724359695,3.062455905596899,1.01774863868938,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/LFZFT3VASXPED.png,Animal,18,4,0.5
nonvegan,vegetarian,proportion,-0.06187540371808753,NA,0.9933401553796919,-1.4271163556401458,1.247032293786383,1.00088135660848,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/LQ5EH4BKGV61T.png,Animal,18,14,0.5
nonvegan,vegetarian,proportion,-1.0216512475319814,NA,0.9037588144997383,-1.7147984280919266,-0.3285040669720361,1.00395837295875,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/S8MT0YGD2KTN9.png,Animal,18,18,0.5
nonvegan,vegetarian,proportion,0.5822156198526637,NA,1.0600640550158202,-1.0788096613719298,2.5937610547000824,1.03416725814205,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/SAFK7ND1HR6XS.png,Animal,18,8,0.5
nonvegan,vegetarian,proportion,0.7701082216960737,NA,1.0800913765041893,0.45107561936021673,1.1052568313867783,1.0034787648215,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,18,5,0.5
nonvegan,vegetarian,proportion,0.35065687161316933,NA,1.0359944649438098,-0.19845093872383832,0.9282193027394288,1.00513885297622,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/V3Q26BHF3SE2H.png,Animal,18,9,0.5
nonvegan,vegetarian,proportion,0.6312717768418578,NA,1.065155491858387,-0.35667494393873245,1.6213664832993742,1.00771355994412,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,18,7,0.5
meat,mpbamod,count,0.0769610411361284,NA,1.0075874447464566,0.01980262729617973,0.131028262406404,1.00230850359003,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,18,4,0.5
meat,mpbamod,count,-0.05129329438755058,NA,0.9946254041653013,-0.19845093872383832,0.058268908123975824,1.00092526050538,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,18,17,0.5
meat,mpbamod,count,-0.09431067947124129,NA,0.9903388885473651,-0.1743533871447778,-0.020202707317519466,1.00284233365273,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/78AY09MVJVTYE.png,Animal,18,18,0.5
meat,mpbamod,count,0.058268908123975824,NA,1.0057918612355539,0.03922071315328133,0.0769610411361284,1.00105586694368,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/9XKJD8DQTH559.png,Animal,18,6,0.5
