outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,source
breakfast,Level Change,-0.265857271354,-0.65236515,0.19996182500000004,1.0036239509183325,655.1896921980403,Pooled,POOLED,redone_opt
breakfast,Slope Change,-0.25566315204633333,-0.8708397749999999,0.41649620000000004,1.0026891094576487,1049.7129248704343,Pooled,POOLED,redone_opt
breakfast,Level Change,-0.40047756659712525,-0.6539264674066639,-0.13926206733350766,1.00036978791003,NA,Restaurant,2HRX9P6HKXA8V,redone_opt
breakfast,Slope Change,-0.4462871026284195,-0.843970070294529,0.009950330853168092,1.0032417633747657,NA,Restaurant,2HRX9P6HKXA8V,redone_opt
breakfast,Level Change,-0.12783337150988489,-0.4462871026284195,0.2468600779315258,0.999590734093642,NA,Restaurant,L69HYJ4Y3TR91,redone_opt
breakfast,Slope Change,-0.2744368457017603,-1.2039728043259361,0.6780335427498971,1.0025951053941888,NA,Restaurant,L69HYJ4Y3TR91,redone_opt
breakfast,Level Change,-0.3011050927839216,-0.6733445532637656,0.03922071315328133,0.9996886568688037,NA,Restaurant,ED5J990H5VAZT,redone_opt
breakfast,Slope Change,-0.06187540371808753,-0.6931471805599453,0.5653138090500605,1.0023519513093557,NA,Restaurant,ED5J990H5VAZT,redone_opt
