"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/t2_proportion_targeted/chicken_p/chicken_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.4410152729955,0.2450982,2.560991,1.0023350263566,568.710017583116
"model_fits/finalized_redone_trunc/t2_proportion_targeted/chicken_p/chicken_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0276456643243333,-1.6665505,1.575066,1.00100702079976,1385.6393498286
