"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone/proportion/total/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.737572198506433,-0.2613102,1.62615,1.00334929071964,1350.06410157349
"model_fits/finalized_redone/proportion/total/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0276637402213333,-1.6627035,1.6004435,0.999492671812916,4398.57329692729
